?cls	?replCls	?consCls
<http://www.ebi.ac.uk/efo/EFO_0020648>	"http://purl.obolibrary.org/obo/OBA_2050146"	
<http://www.ebi.ac.uk/efo/EFO_0020650>	"http://purl.obolibrary.org/obo/OBA_2050129"	
<http://www.ebi.ac.uk/efo/EFO_0020654>	"http://purl.obolibrary.org/obo/OBA_2050213"	
<http://www.ebi.ac.uk/efo/EFO_0020660>	"http://purl.obolibrary.org/obo/OBA_2050200"	
<http://www.ebi.ac.uk/efo/EFO_0020661>	"http://purl.obolibrary.org/obo/OBA_2050251"	
<http://www.ebi.ac.uk/efo/EFO_0020662>	"http://purl.obolibrary.org/obo/OBA_2050276"	
<http://www.ebi.ac.uk/efo/EFO_0020663>	"http://purl.obolibrary.org/obo/OBA_2050302"	
<http://www.ebi.ac.uk/efo/EFO_0020664>	"http://purl.obolibrary.org/obo/OBA_2050318"	
<http://www.ebi.ac.uk/efo/EFO_0020665>	"http://purl.obolibrary.org/obo/OBA_2050231"	
<http://www.ebi.ac.uk/efo/EFO_0020711>	"http://purl.obolibrary.org/obo/OBA_2050237"	
<http://www.ebi.ac.uk/efo/EFO_0020715>	"http://purl.obolibrary.org/obo/OBA_2050306"	
<http://www.ebi.ac.uk/efo/EFO_0020736>	"http://purl.obolibrary.org/obo/OBA_2050098"	
<http://www.ebi.ac.uk/efo/EFO_0020739>	"http://purl.obolibrary.org/obo/OBA_2050229"	
<http://www.ebi.ac.uk/efo/EFO_0020749>	"http://purl.obolibrary.org/obo/OBA_2050243"	
<http://www.ebi.ac.uk/efo/EFO_0020754>	"http://purl.obolibrary.org/obo/OBA_2050260"	
<http://www.ebi.ac.uk/efo/EFO_0020760>	"http://purl.obolibrary.org/obo/OBA_2050211"	
<http://www.ebi.ac.uk/efo/EFO_0020775>	"http://purl.obolibrary.org/obo/OBA_2050206"	
<http://www.ebi.ac.uk/efo/EFO_0020779>	"http://purl.obolibrary.org/obo/OBA_2050177"	
<http://www.ebi.ac.uk/efo/EFO_0020780>	"http://purl.obolibrary.org/obo/OBA_2050147"	
<http://www.ebi.ac.uk/efo/EFO_0020781>	"http://purl.obolibrary.org/obo/OBA_2050159"	
<http://www.ebi.ac.uk/efo/EFO_0020782>	"http://purl.obolibrary.org/obo/OBA_2050172"	
<http://www.ebi.ac.uk/efo/EFO_0020793>	"http://purl.obolibrary.org/obo/OBA_2050216"	
<http://www.ebi.ac.uk/efo/EFO_0020794>	"http://purl.obolibrary.org/obo/OBA_2050241"	
<http://www.ebi.ac.uk/efo/EFO_0020795>	"http://purl.obolibrary.org/obo/OBA_2050262"	
<http://www.ebi.ac.uk/efo/EFO_0020796>	"http://purl.obolibrary.org/obo/OBA_2050287"	
<http://www.ebi.ac.uk/efo/EFO_0020797>	"http://purl.obolibrary.org/obo/OBA_2050314"	
<http://www.ebi.ac.uk/efo/EFO_0020798>	"http://purl.obolibrary.org/obo/OBA_2050222"	
<http://www.ebi.ac.uk/efo/EFO_0020799>	"http://purl.obolibrary.org/obo/OBA_2050249"	
<http://www.ebi.ac.uk/efo/EFO_0020800>	"http://purl.obolibrary.org/obo/OBA_2050240"	
<http://www.ebi.ac.uk/efo/EFO_0020801>	"http://purl.obolibrary.org/obo/OBA_2050271"	
<http://www.ebi.ac.uk/efo/EFO_0020802>	"http://purl.obolibrary.org/obo/OBA_2050297"	
<http://www.ebi.ac.uk/efo/EFO_0020803>	"http://purl.obolibrary.org/obo/OBA_2050313"	
<http://www.ebi.ac.uk/efo/EFO_0020804>	"http://purl.obolibrary.org/obo/OBA_2050221"	
<http://www.ebi.ac.uk/efo/EFO_0020805>	"http://purl.obolibrary.org/obo/OBA_2050218"	
<http://www.ebi.ac.uk/efo/EFO_0020806>	"http://purl.obolibrary.org/obo/OBA_2050246"	
<http://www.ebi.ac.uk/efo/EFO_0020807>	"http://purl.obolibrary.org/obo/OBA_2050264"	
<http://www.ebi.ac.uk/efo/EFO_0020808>	"http://purl.obolibrary.org/obo/OBA_2050293"	
<http://www.ebi.ac.uk/efo/EFO_0020810>	"http://purl.obolibrary.org/obo/OBA_2050257"	
<http://www.ebi.ac.uk/efo/EFO_0020811>	"http://purl.obolibrary.org/obo/OBA_2050282"	
<http://www.ebi.ac.uk/efo/EFO_0020812>	"http://purl.obolibrary.org/obo/OBA_2050310"	
<http://www.ebi.ac.uk/efo/EFO_0020813>	"http://purl.obolibrary.org/obo/OBA_2050215"	
<http://www.ebi.ac.uk/efo/EFO_0020814>	"http://purl.obolibrary.org/obo/OBA_2050239"	
<http://www.ebi.ac.uk/efo/EFO_0020815>	"http://purl.obolibrary.org/obo/OBA_2050261"	
<http://www.ebi.ac.uk/efo/EFO_0020816>	"http://purl.obolibrary.org/obo/OBA_2050295"	
<http://www.ebi.ac.uk/efo/EFO_0020846>	"http://purl.obolibrary.org/obo/OBA_2050220"	
<http://www.ebi.ac.uk/efo/EFO_0020847>	"http://purl.obolibrary.org/obo/OBA_2050131"	
<http://www.ebi.ac.uk/efo/EFO_0020848>	"http://purl.obolibrary.org/obo/OBA_2050149"	
<http://www.ebi.ac.uk/efo/EFO_0020899>	"http://purl.obolibrary.org/obo/OBA_2050119"	
<http://www.ebi.ac.uk/efo/EFO_0020957>	"http://purl.obolibrary.org/obo/OBA_2050325"	
<http://www.ebi.ac.uk/efo/EFO_0021572>	"http://purl.obolibrary.org/obo/OBA_2050345"	
<http://www.ebi.ac.uk/efo/EFO_0021621>	"http://purl.obolibrary.org/obo/OBA_2020005"	
<http://www.ebi.ac.uk/efo/EFO_0021787>	"http://purl.obolibrary.org/obo/OBA_2050001"	
<http://www.ebi.ac.uk/efo/EFO_0021788>	"http://purl.obolibrary.org/obo/OBA_2050002"	
<http://www.ebi.ac.uk/efo/EFO_0600002>	"http://purl.obolibrary.org/obo/OBA_2050110"	
<http://www.ebi.ac.uk/efo/EFO_0600004>	"http://purl.obolibrary.org/obo/OBA_2050111"	
<http://www.ebi.ac.uk/efo/EFO_0600005>	"http://purl.obolibrary.org/obo/OBA_2050104"	
<http://www.ebi.ac.uk/efo/EFO_0600017>	"http://purl.obolibrary.org/obo/OBA_2040124"	
<http://www.ebi.ac.uk/efo/EFO_0600024>	"http://purl.obolibrary.org/obo/OBA_2040116"	
<http://www.ebi.ac.uk/efo/EFO_0600025>	"http://purl.obolibrary.org/obo/OBA_2045269"	
<http://www.ebi.ac.uk/efo/EFO_0600026>	"http://purl.obolibrary.org/obo/OBA_2045281"	
<http://www.ebi.ac.uk/efo/EFO_0600035>	"http://purl.obolibrary.org/obo/OBA_VT0004063"	
<http://www.ebi.ac.uk/efo/EFO_0600036>	"http://purl.obolibrary.org/obo/OBA_2045268"	
<http://www.ebi.ac.uk/efo/EFO_0600041>	"http://purl.obolibrary.org/obo/OBA_2050086"	
<http://www.ebi.ac.uk/efo/EFO_0600043>	"http://purl.obolibrary.org/obo/OBA_2050093"	
<http://www.ebi.ac.uk/efo/EFO_0600044>	"http://purl.obolibrary.org/obo/OBA_2050015"	
<http://www.ebi.ac.uk/efo/EFO_0600045>	"http://purl.obolibrary.org/obo/OBA_2050006"	
<http://www.ebi.ac.uk/efo/EFO_0600046>	"http://purl.obolibrary.org/obo/OBA_VT0001942"	
<http://www.ebi.ac.uk/efo/EFO_0600047>	"http://purl.obolibrary.org/obo/OBA_2050204"	
<http://www.ebi.ac.uk/efo/EFO_0600048>	"http://purl.obolibrary.org/obo/OBA_2050033"	
<http://www.ebi.ac.uk/efo/EFO_0600049>	"http://purl.obolibrary.org/obo/OBA_2050196"	
<http://www.ebi.ac.uk/efo/EFO_0600069>	"http://purl.obolibrary.org/obo/OBA_2050119"	
<http://www.ebi.ac.uk/efo/EFO_0600070>	"http://purl.obolibrary.org/obo/OBA_2050119"	
<http://www.ebi.ac.uk/efo/EFO_0600073>	"http://purl.obolibrary.org/obo/OBA_VT0002460"	
<http://www.ebi.ac.uk/efo/EFO_0600074>	"http://purl.obolibrary.org/obo/OBA_VT0002460"	
<http://www.ebi.ac.uk/efo/EFO_0600079>	"http://purl.obolibrary.org/obo/OBA_2050119"	
<http://www.ebi.ac.uk/efo/EFO_0600084>	"http://purl.obolibrary.org/obo/OBA_2045221"	
<http://www.ebi.ac.uk/efo/EFO_0600094>	"http://purl.obolibrary.org/obo/OBA_0003615"	
<http://www.ebi.ac.uk/efo/EFO_0800624>	"http://purl.obolibrary.org/obo/OBA_2050345"	
<http://www.ebi.ac.uk/efo/EFO_0802653>	"http://www.ebi.ac.uk/efo/EFO_0009412"	
<http://www.ebi.ac.uk/efo/EFO_1000882>	"http://purl.obolibrary.org/obo/MONDO_0006715"	
<http://www.ebi.ac.uk/efo/EFO_1001457>	"http://purl.obolibrary.org/obo/MONDO_0002039"	
<http://www.ebi.ac.uk/efo/EFO_1001460>	"http://purl.obolibrary.org/obo/MONDO_0004235"	
<http://www.orpha.net/ORDO/Orphanet_139039>	"http://purl.obolibrary.org/obo/MONDO_0015335"	
<http://www.orpha.net/ORDO/Orphanet_139390>	"http://purl.obolibrary.org/obo/MONDO_0015337"	
<http://www.orpha.net/ORDO/Orphanet_141136>	"http://purl.obolibrary.org/obo/MONDO_0015398"	
<http://www.orpha.net/ORDO/Orphanet_156071>	"http://purl.obolibrary.org/obo/MONDO_0015486"	
<http://www.orpha.net/ORDO/Orphanet_1572>	"http://purl.obolibrary.org/obo/MONDO_0015517"	
<http://www.orpha.net/ORDO/Orphanet_166282>	"http://purl.obolibrary.org/obo/MONDO_0012061"	
<http://www.orpha.net/ORDO/Orphanet_179>	"http://purl.obolibrary.org/obo/MONDO_0011599"	
<http://www.orpha.net/ORDO/Orphanet_183681>	"http://purl.obolibrary.org/obo/MONDO_0015978"	
<http://www.orpha.net/ORDO/Orphanet_1941>	"http://purl.obolibrary.org/obo/MONDO_0011876"	
<http://www.orpha.net/ORDO/Orphanet_199315>	"http://purl.obolibrary.org/obo/MONDO_0016046"	
<http://www.orpha.net/ORDO/Orphanet_2133>	"http://purl.obolibrary.org/obo/MONDO_0016243"	
<http://www.orpha.net/ORDO/Orphanet_232>	"http://purl.obolibrary.org/obo/MONDO_0011382"	
<http://www.orpha.net/ORDO/Orphanet_2445>	"http://purl.obolibrary.org/obo/MONDO_0016581"	
<http://www.orpha.net/ORDO/Orphanet_2495>	"http://purl.obolibrary.org/obo/MONDO_0016642"	
<http://www.orpha.net/ORDO/Orphanet_278>	"http://purl.obolibrary.org/obo/MONDO_0022880"	
<http://www.orpha.net/ORDO/Orphanet_282>	"http://purl.obolibrary.org/obo/MONDO_0017276"	
<http://www.orpha.net/ORDO/Orphanet_294944>	"http://purl.obolibrary.org/obo/MONDO_0017427"	
<http://www.orpha.net/ORDO/Orphanet_294947>	"http://purl.obolibrary.org/obo/MONDO_0017428"	
<http://www.orpha.net/ORDO/Orphanet_30391>	"http://purl.obolibrary.org/obo/MONDO_0008867"	
<http://www.orpha.net/ORDO/Orphanet_307>	"http://purl.obolibrary.org/obo/MONDO_0009696"	
<http://www.orpha.net/ORDO/Orphanet_309824>	"http://purl.obolibrary.org/obo/MONDO_0017757"	
<http://www.orpha.net/ORDO/Orphanet_309833>	"http://purl.obolibrary.org/obo/MONDO_0017760"	
<http://www.orpha.net/ORDO/Orphanet_3389>	"http://purl.obolibrary.org/obo/MONDO_0018076"	
<http://www.orpha.net/ORDO/Orphanet_35093>	"http://purl.obolibrary.org/obo/MONDO_0018112"	
<http://www.orpha.net/ORDO/Orphanet_398934>	"http://purl.obolibrary.org/obo/MONDO_0018364"	
<http://www.orpha.net/ORDO/Orphanet_538>	"http://purl.obolibrary.org/obo/MONDO_0011705"	
<http://www.orpha.net/ORDO/Orphanet_54247>	"http://purl.obolibrary.org/obo/MONDO_0018899"	
<http://www.orpha.net/ORDO/Orphanet_586>	"http://purl.obolibrary.org/obo/MONDO_0009061"	
<http://www.orpha.net/ORDO/Orphanet_64280>	"http://purl.obolibrary.org/obo/MONDO_0010826"	
<http://www.orpha.net/ORDO/Orphanet_683>	"http://purl.obolibrary.org/obo/MONDO_0019037"	
<http://www.orpha.net/ORDO/Orphanet_70589>	"http://purl.obolibrary.org/obo/MONDO_0019091"	
<http://www.orpha.net/ORDO/Orphanet_768>	"http://purl.obolibrary.org/obo/MONDO_0019171"	
<http://www.orpha.net/ORDO/Orphanet_77240>	"http://purl.obolibrary.org/obo/MONDO_0019175"	
<http://www.orpha.net/ORDO/Orphanet_791>	"http://purl.obolibrary.org/obo/MONDO_0019200"	
<http://www.orpha.net/ORDO/Orphanet_79102>	"http://purl.obolibrary.org/obo/MONDO_0019201"	
<http://www.orpha.net/ORDO/Orphanet_79364>	"http://purl.obolibrary.org/obo/MONDO_0004907"	
<http://www.orpha.net/ORDO/Orphanet_797>	"http://purl.obolibrary.org/obo/MONDO_0019338"	
<http://www.orpha.net/ORDO/Orphanet_908>	"http://purl.obolibrary.org/obo/MONDO_0010383"	
<http://www.orpha.net/ORDO/Orphanet_93930>	"http://purl.obolibrary.org/obo/MONDO_0010805"	
<http://www.orpha.net/ORDO/Orphanet_96346>	"http://purl.obolibrary.org/obo/MONDO_0019938"	
<http://www.orpha.net/ORDO/Orphanet_98428>	"http://purl.obolibrary.org/obo/MONDO_0020115"	
<http://www.orpha.net/ORDO/Orphanet_99701>	"http://purl.obolibrary.org/obo/MONDO_0020476"	
