?cls	?replCls	?consCls
<http://www.orpha.net/ORDO/Orphanet_2478>	"http://purl.obolibrary.org/obo/MONDO_0011391"	
<http://www.orpha.net/ORDO/Orphanet_247806>	"http://purl.obolibrary.org/obo/MONDO_0016613"	
<http://www.orpha.net/ORDO/Orphanet_247815>	"http://purl.obolibrary.org/obo/MONDO_0016614"	
<http://www.orpha.net/ORDO/Orphanet_247834>	"http://purl.obolibrary.org/obo/MONDO_0013316"	
<http://www.orpha.net/ORDO/Orphanet_2479>	"http://purl.obolibrary.org/obo/MONDO_0009577"	
<http://www.orpha.net/ORDO/Orphanet_248>	"http://purl.obolibrary.org/obo/MONDO_0016619"	
<http://www.orpha.net/ORDO/Orphanet_248095>	"http://purl.obolibrary.org/obo/MONDO_0016620"	
<http://www.orpha.net/ORDO/Orphanet_248111>	"http://purl.obolibrary.org/obo/MONDO_0016621"	
<http://www.orpha.net/ORDO/Orphanet_2482>	"http://purl.obolibrary.org/obo/MONDO_0016622"	
<http://www.orpha.net/ORDO/Orphanet_248340>	"http://purl.obolibrary.org/obo/MONDO_0016630"	
<http://www.orpha.net/ORDO/Orphanet_248408>	"http://purl.obolibrary.org/obo/MONDO_0016638"	
<http://www.orpha.net/ORDO/Orphanet_2485>	"http://purl.obolibrary.org/obo/MONDO_0007970"	
<http://www.orpha.net/ORDO/Orphanet_249>	"http://purl.obolibrary.org/obo/MONDO_0000845"	
<http://www.orpha.net/ORDO/Orphanet_2492>	"http://purl.obolibrary.org/obo/MONDO_0016641"	
<http://www.orpha.net/ORDO/Orphanet_2495>	"http://purl.obolibrary.org/obo/MONDO_0016642"	
<http://www.orpha.net/ORDO/Orphanet_2496>	"http://purl.obolibrary.org/obo/MONDO_0010881"	
<http://www.orpha.net/ORDO/Orphanet_2497>	"http://purl.obolibrary.org/obo/MONDO_0008620"	
<http://www.orpha.net/ORDO/Orphanet_2498>	"http://purl.obolibrary.org/obo/MONDO_0010669"	
<http://www.orpha.net/ORDO/Orphanet_2499>	"http://purl.obolibrary.org/obo/MONDO_0007979"	
<http://www.orpha.net/ORDO/Orphanet_25>	"http://purl.obolibrary.org/obo/MONDO_0009281"	
<http://www.orpha.net/ORDO/Orphanet_250>	"http://purl.obolibrary.org/obo/MONDO_0016643"	
<http://www.orpha.net/ORDO/Orphanet_2500>	"http://purl.obolibrary.org/obo/MONDO_0008716"	
<http://www.orpha.net/ORDO/Orphanet_2501>	"http://purl.obolibrary.org/obo/MONDO_0009597"	
<http://www.orpha.net/ORDO/Orphanet_2505>	"http://purl.obolibrary.org/obo/MONDO_0007990"	
<http://www.orpha.net/ORDO/Orphanet_2508>	"http://purl.obolibrary.org/obo/MONDO_0010224"	
<http://www.orpha.net/ORDO/Orphanet_250923>	"http://purl.obolibrary.org/obo/MONDO_0007119"	
<http://www.orpha.net/ORDO/Orphanet_250932>	"http://purl.obolibrary.org/obo/MONDO_0016646"	
<http://www.orpha.net/ORDO/Orphanet_250972>	"http://purl.obolibrary.org/obo/MONDO_0013172"	
<http://www.orpha.net/ORDO/Orphanet_250977>	"http://purl.obolibrary.org/obo/MONDO_0012099"	
<http://www.orpha.net/ORDO/Orphanet_250984>	"http://purl.obolibrary.org/obo/MONDO_0016647"	
<http://www.orpha.net/ORDO/Orphanet_250999>	"http://purl.obolibrary.org/obo/MONDO_0012927"	
<http://www.orpha.net/ORDO/Orphanet_251>	"http://purl.obolibrary.org/obo/MONDO_0016648"	
<http://www.orpha.net/ORDO/Orphanet_251004>	"http://purl.obolibrary.org/obo/MONDO_0016650"	
<http://www.orpha.net/ORDO/Orphanet_251009>	"http://purl.obolibrary.org/obo/MONDO_0016651"	
<http://www.orpha.net/ORDO/Orphanet_251014>	"http://purl.obolibrary.org/obo/MONDO_0016652"	
<http://www.orpha.net/ORDO/Orphanet_251019>	"http://purl.obolibrary.org/obo/MONDO_0012864"	
<http://www.orpha.net/ORDO/Orphanet_251028>	"http://purl.obolibrary.org/obo/MONDO_0016653"	
<http://www.orpha.net/ORDO/Orphanet_251043>	"http://purl.obolibrary.org/obo/MONDO_0016654"	
<http://www.orpha.net/ORDO/Orphanet_251046>	"http://purl.obolibrary.org/obo/MONDO_0016655"	
<http://www.orpha.net/ORDO/Orphanet_251056>	"http://purl.obolibrary.org/obo/MONDO_0013025"	
<http://www.orpha.net/ORDO/Orphanet_251061>	"http://purl.obolibrary.org/obo/MONDO_0016656"	
<http://www.orpha.net/ORDO/Orphanet_251066>	"http://purl.obolibrary.org/obo/MONDO_0016657"	
<http://www.orpha.net/ORDO/Orphanet_251071>	"http://purl.obolibrary.org/obo/MONDO_0016658"	
<http://www.orpha.net/ORDO/Orphanet_2512>	"http://purl.obolibrary.org/obo/MONDO_0016660"	
<http://www.orpha.net/ORDO/Orphanet_251274>	"http://purl.obolibrary.org/obo/MONDO_0013359"	
<http://www.orpha.net/ORDO/Orphanet_251282>	"http://purl.obolibrary.org/obo/MONDO_0007164"	
<http://www.orpha.net/ORDO/Orphanet_251287>	"http://purl.obolibrary.org/obo/MONDO_0007934"	
<http://www.orpha.net/ORDO/Orphanet_251290>	"http://purl.obolibrary.org/obo/MONDO_0008198"	
<http://www.orpha.net/ORDO/Orphanet_251295>	"http://purl.obolibrary.org/obo/MONDO_0008246"	
<http://www.orpha.net/ORDO/Orphanet_251347>	"http://purl.obolibrary.org/obo/MONDO_0011457"	
<http://www.orpha.net/ORDO/Orphanet_251355>	"http://purl.obolibrary.org/obo/MONDO_0016667"	
<http://www.orpha.net/ORDO/Orphanet_251380>	"http://purl.obolibrary.org/obo/MONDO_0016672"	
<http://www.orpha.net/ORDO/Orphanet_251383>	"http://purl.obolibrary.org/obo/MONDO_0010441"	
<http://www.orpha.net/ORDO/Orphanet_251393>	"http://purl.obolibrary.org/obo/MONDO_0016673"	
<http://www.orpha.net/ORDO/Orphanet_251510>	"http://purl.obolibrary.org/obo/MONDO_0016674"	
<http://www.orpha.net/ORDO/Orphanet_251515>	"http://purl.obolibrary.org/obo/MONDO_0016675"	
<http://www.orpha.net/ORDO/Orphanet_2518>	"http://purl.obolibrary.org/obo/MONDO_0009624"	
<http://www.orpha.net/ORDO/Orphanet_2524>	"http://purl.obolibrary.org/obo/MONDO_0016759"	
<http://www.orpha.net/ORDO/Orphanet_2526>	"http://purl.obolibrary.org/obo/MONDO_0007918"	
<http://www.orpha.net/ORDO/Orphanet_2528>	"http://purl.obolibrary.org/obo/MONDO_0016760"	
<http://www.orpha.net/ORDO/Orphanet_254>	"http://purl.obolibrary.org/obo/MONDO_0016763"	
<http://www.orpha.net/ORDO/Orphanet_254346>	"http://purl.obolibrary.org/obo/MONDO_0016765"	
<http://www.orpha.net/ORDO/Orphanet_254351>	"http://purl.obolibrary.org/obo/MONDO_0013393"	
<http://www.orpha.net/ORDO/Orphanet_254361>	"http://purl.obolibrary.org/obo/MONDO_0013390"	
<http://www.orpha.net/ORDO/Orphanet_254516>	"http://purl.obolibrary.org/obo/MONDO_0014541"	
<http://www.orpha.net/ORDO/Orphanet_254519>	"http://purl.obolibrary.org/obo/MONDO_0016779"	
<http://www.orpha.net/ORDO/Orphanet_254525>	"http://purl.obolibrary.org/obo/MONDO_0016780"	
<http://www.orpha.net/ORDO/Orphanet_254528>	"http://purl.obolibrary.org/obo/MONDO_0016781"	
<http://www.orpha.net/ORDO/Orphanet_254531>	"http://purl.obolibrary.org/obo/MONDO_0016782"	
<http://www.orpha.net/ORDO/Orphanet_254534>	"http://purl.obolibrary.org/obo/MONDO_0016783"	
<http://www.orpha.net/ORDO/Orphanet_254746>	"http://purl.obolibrary.org/obo/MONDO_0016789"	
<http://www.orpha.net/ORDO/Orphanet_254749>	"http://purl.obolibrary.org/obo/MONDO_0016790"	
<http://www.orpha.net/ORDO/Orphanet_254788>	"http://purl.obolibrary.org/obo/MONDO_0016794"	
<http://www.orpha.net/ORDO/Orphanet_254803>	"http://purl.obolibrary.org/obo/MONDO_0016796"	
<http://www.orpha.net/ORDO/Orphanet_254807>	"http://purl.obolibrary.org/obo/MONDO_0016797"	
<http://www.orpha.net/ORDO/Orphanet_254818>	"http://purl.obolibrary.org/obo/MONDO_0016798"	
<http://www.orpha.net/ORDO/Orphanet_254827>	"http://purl.obolibrary.org/obo/MONDO_0016800"	
<http://www.orpha.net/ORDO/Orphanet_254830>	"http://purl.obolibrary.org/obo/MONDO_0016801"	
<http://www.orpha.net/ORDO/Orphanet_254834>	"http://purl.obolibrary.org/obo/MONDO_0016802"	
<http://www.orpha.net/ORDO/Orphanet_254846>	"http://purl.obolibrary.org/obo/MONDO_0016805"	
<http://www.orpha.net/ORDO/Orphanet_254851>	"http://purl.obolibrary.org/obo/MONDO_0016806"	
<http://www.orpha.net/ORDO/Orphanet_254854>	"http://purl.obolibrary.org/obo/MONDO_0016807"	
<http://www.orpha.net/ORDO/Orphanet_254857>	"http://purl.obolibrary.org/obo/MONDO_0010792"	
<http://www.orpha.net/ORDO/Orphanet_254864>	"http://purl.obolibrary.org/obo/MONDO_0010780"	
<http://www.orpha.net/ORDO/Orphanet_254871>	"http://purl.obolibrary.org/obo/MONDO_0016808"	
<http://www.orpha.net/ORDO/Orphanet_254875>	"http://purl.obolibrary.org/obo/MONDO_0012301"	
<http://www.orpha.net/ORDO/Orphanet_254881>	"http://purl.obolibrary.org/obo/MONDO_0016809"	
<http://www.orpha.net/ORDO/Orphanet_254886>	"http://purl.obolibrary.org/obo/MONDO_0016810"	
<http://www.orpha.net/ORDO/Orphanet_254892>	"http://purl.obolibrary.org/obo/MONDO_0008003"	
<http://www.orpha.net/ORDO/Orphanet_2549>	"http://purl.obolibrary.org/obo/MONDO_0007712"	
<http://www.orpha.net/ORDO/Orphanet_254920>	"http://purl.obolibrary.org/obo/MONDO_0012510"	
<http://www.orpha.net/ORDO/Orphanet_254925>	"http://purl.obolibrary.org/obo/MONDO_0012534"	
<http://www.orpha.net/ORDO/Orphanet_254930>	"http://purl.obolibrary.org/obo/MONDO_0013306"	
<http://www.orpha.net/ORDO/Orphanet_255>	"http://purl.obolibrary.org/obo/MONDO_0016812"	
<http://www.orpha.net/ORDO/Orphanet_255138>	"http://purl.obolibrary.org/obo/MONDO_0013580"	
<http://www.orpha.net/ORDO/Orphanet_255182>	"http://purl.obolibrary.org/obo/MONDO_0009503"	
<http://www.orpha.net/ORDO/Orphanet_255210>	"http://purl.obolibrary.org/obo/MONDO_0016814"	
<http://www.orpha.net/ORDO/Orphanet_255229>	"http://purl.obolibrary.org/obo/MONDO_0009747"	
<http://www.orpha.net/ORDO/Orphanet_255241>	"http://purl.obolibrary.org/obo/MONDO_0016815"	
<http://www.orpha.net/ORDO/Orphanet_255249>	"http://purl.obolibrary.org/obo/MONDO_0016816"	
<http://www.orpha.net/ORDO/Orphanet_2557>	"http://purl.obolibrary.org/obo/MONDO_0009582"	
<http://www.orpha.net/ORDO/Orphanet_2558>	"http://purl.obolibrary.org/obo/MONDO_0016818"	
<http://www.orpha.net/ORDO/Orphanet_256>	"http://purl.obolibrary.org/obo/MONDO_0007492"	
<http://www.orpha.net/ORDO/Orphanet_2561>	"http://purl.obolibrary.org/obo/MONDO_0008706"	
<http://www.orpha.net/ORDO/Orphanet_2563>	"http://purl.obolibrary.org/obo/MONDO_0008008"	
<http://www.orpha.net/ORDO/Orphanet_2564>	"http://purl.obolibrary.org/obo/MONDO_0008544"	
<http://www.orpha.net/ORDO/Orphanet_2565>	"http://purl.obolibrary.org/obo/MONDO_0010538"	
<http://www.orpha.net/ORDO/Orphanet_2571>	"http://purl.obolibrary.org/obo/MONDO_0010243"	
<http://www.orpha.net/ORDO/Orphanet_2573>	"http://purl.obolibrary.org/obo/MONDO_0016820"	
<http://www.orpha.net/ORDO/Orphanet_2574>	"http://purl.obolibrary.org/obo/MONDO_0008755"	
<http://www.orpha.net/ORDO/Orphanet_2576>	"http://purl.obolibrary.org/obo/MONDO_0009664"	
<http://www.orpha.net/ORDO/Orphanet_2587>	"http://purl.obolibrary.org/obo/MONDO_0009694"	
<http://www.orpha.net/ORDO/Orphanet_2588>	"http://purl.obolibrary.org/obo/MONDO_0007688"	
<http://www.orpha.net/ORDO/Orphanet_2591>	"http://purl.obolibrary.org/obo/MONDO_0016824"	
<http://www.orpha.net/ORDO/Orphanet_2593>	"http://purl.obolibrary.org/obo/MONDO_0008051"	
<http://www.orpha.net/ORDO/Orphanet_2596>	"http://purl.obolibrary.org/obo/MONDO_0010773"	
<http://www.orpha.net/ORDO/Orphanet_25968>	"http://purl.obolibrary.org/obo/MONDO_0007558"	
<http://www.orpha.net/ORDO/Orphanet_25980>	"http://purl.obolibrary.org/obo/MONDO_0010684"	
<http://www.orpha.net/ORDO/Orphanet_260305>	"http://purl.obolibrary.org/obo/MONDO_0016828"	
<http://www.orpha.net/ORDO/Orphanet_2604>	"http://purl.obolibrary.org/obo/MONDO_0016829"	
<http://www.orpha.net/ORDO/Orphanet_2608>	"http://purl.obolibrary.org/obo/MONDO_0010686"	
<http://www.orpha.net/ORDO/Orphanet_2609>	"http://purl.obolibrary.org/obo/MONDO_0100133"	
<http://www.orpha.net/ORDO/Orphanet_261>	"http://purl.obolibrary.org/obo/MONDO_0016830"	
<http://www.orpha.net/ORDO/Orphanet_261102>	"http://purl.obolibrary.org/obo/MONDO_0016832"	
<http://www.orpha.net/ORDO/Orphanet_261120>	"http://purl.obolibrary.org/obo/MONDO_0013272"	
<http://www.orpha.net/ORDO/Orphanet_261144>	"http://purl.obolibrary.org/obo/MONDO_0016833"	
<http://www.orpha.net/ORDO/Orphanet_261190>	"http://purl.obolibrary.org/obo/MONDO_0014822"	
<http://www.orpha.net/ORDO/Orphanet_261197>	"http://purl.obolibrary.org/obo/MONDO_0012756"	
<http://www.orpha.net/ORDO/Orphanet_261204>	"http://purl.obolibrary.org/obo/MONDO_0016834"	
<http://www.orpha.net/ORDO/Orphanet_261211>	"http://purl.obolibrary.org/obo/MONDO_0013320"	
<http://www.orpha.net/ORDO/Orphanet_261222>	"http://purl.obolibrary.org/obo/MONDO_0013267"	
<http://www.orpha.net/ORDO/Orphanet_261229>	"http://purl.obolibrary.org/obo/MONDO_0016835"	
<http://www.orpha.net/ORDO/Orphanet_261236>	"http://purl.obolibrary.org/obo/MONDO_0016836"	
<http://www.orpha.net/ORDO/Orphanet_261243>	"http://purl.obolibrary.org/obo/MONDO_0016837"	
<http://www.orpha.net/ORDO/Orphanet_261250>	"http://purl.obolibrary.org/obo/MONDO_0016838"	
<http://www.orpha.net/ORDO/Orphanet_261257>	"http://purl.obolibrary.org/obo/MONDO_0016839"	
<http://www.orpha.net/ORDO/Orphanet_261279>	"http://purl.obolibrary.org/obo/MONDO_0013238"	
<http://www.orpha.net/ORDO/Orphanet_261290>	"http://purl.obolibrary.org/obo/MONDO_0016840"	
<http://www.orpha.net/ORDO/Orphanet_261295>	"http://purl.obolibrary.org/obo/MONDO_0016841"	
<http://www.orpha.net/ORDO/Orphanet_2613>	"http://purl.obolibrary.org/obo/MONDO_0009724"	
<http://www.orpha.net/ORDO/Orphanet_261304>	"http://purl.obolibrary.org/obo/MONDO_0016842"	
<http://www.orpha.net/ORDO/Orphanet_261311>	"http://purl.obolibrary.org/obo/MONDO_0016843"	
<http://www.orpha.net/ORDO/Orphanet_261318>	"http://purl.obolibrary.org/obo/MONDO_0016844"	
<http://www.orpha.net/ORDO/Orphanet_261323>	"http://purl.obolibrary.org/obo/MONDO_0016845"	
<http://www.orpha.net/ORDO/Orphanet_261337>	"http://purl.obolibrary.org/obo/MONDO_0016846"	
<http://www.orpha.net/ORDO/Orphanet_261344>	"http://purl.obolibrary.org/obo/MONDO_0016847"	
<http://www.orpha.net/ORDO/Orphanet_261349>	"http://purl.obolibrary.org/obo/MONDO_0012916"	
<http://www.orpha.net/ORDO/Orphanet_2614>	"http://purl.obolibrary.org/obo/MONDO_0008061"	
<http://www.orpha.net/ORDO/Orphanet_261483>	"http://purl.obolibrary.org/obo/MONDO_0010467"	
<http://www.orpha.net/ORDO/Orphanet_261494>	"http://purl.obolibrary.org/obo/MONDO_0012455"	
<http://www.orpha.net/ORDO/Orphanet_2615>	"http://purl.obolibrary.org/obo/MONDO_0009726"	
<http://www.orpha.net/ORDO/Orphanet_261501>	"http://purl.obolibrary.org/obo/MONDO_0016850"	
<http://www.orpha.net/ORDO/Orphanet_261519>	"http://purl.obolibrary.org/obo/MONDO_0016851"	
<http://www.orpha.net/ORDO/Orphanet_261524>	"http://purl.obolibrary.org/obo/MONDO_0016852"	
<http://www.orpha.net/ORDO/Orphanet_261529>	"http://purl.obolibrary.org/obo/MONDO_0016853"	
<http://www.orpha.net/ORDO/Orphanet_261534>	"http://purl.obolibrary.org/obo/MONDO_0016854"	
<http://www.orpha.net/ORDO/Orphanet_261537>	"http://purl.obolibrary.org/obo/MONDO_0016855"	
<http://www.orpha.net/ORDO/Orphanet_261552>	"http://purl.obolibrary.org/obo/MONDO_0016856"	
<http://www.orpha.net/ORDO/Orphanet_261559>	"http://purl.obolibrary.org/obo/MONDO_0016857"	
<http://www.orpha.net/ORDO/Orphanet_261579>	"http://purl.obolibrary.org/obo/MONDO_0016859"	
<http://www.orpha.net/ORDO/Orphanet_261584>	"http://purl.obolibrary.org/obo/MONDO_0016860"	
<http://www.orpha.net/ORDO/Orphanet_261600>	"http://purl.obolibrary.org/obo/MONDO_0016861"	
<http://www.orpha.net/ORDO/Orphanet_261619>	"http://purl.obolibrary.org/obo/MONDO_0016862"	
<http://www.orpha.net/ORDO/Orphanet_261629>	"http://purl.obolibrary.org/obo/MONDO_0012439"	
<http://www.orpha.net/ORDO/Orphanet_261638>	"http://purl.obolibrary.org/obo/MONDO_0016863"	
<http://www.orpha.net/ORDO/Orphanet_261647>	"http://purl.obolibrary.org/obo/MONDO_0016864"	
<http://www.orpha.net/ORDO/Orphanet_261652>	"http://purl.obolibrary.org/obo/MONDO_0016865"	
<http://www.orpha.net/ORDO/Orphanet_2617>	"http://purl.obolibrary.org/obo/MONDO_0008870"	
<http://www.orpha.net/ORDO/Orphanet_261766>	"http://purl.obolibrary.org/obo/MONDO_0016866"	
<http://www.orpha.net/ORDO/Orphanet_261771>	"http://purl.obolibrary.org/obo/MONDO_0016867"	
<http://www.orpha.net/ORDO/Orphanet_261776>	"http://purl.obolibrary.org/obo/MONDO_0016868"	
<http://www.orpha.net/ORDO/Orphanet_261781>	"http://purl.obolibrary.org/obo/MONDO_0016869"	
<http://www.orpha.net/ORDO/Orphanet_261786>	"http://purl.obolibrary.org/obo/MONDO_0016870"	
<http://www.orpha.net/ORDO/Orphanet_261791>	"http://purl.obolibrary.org/obo/MONDO_0016871"	
<http://www.orpha.net/ORDO/Orphanet_261796>	"http://purl.obolibrary.org/obo/MONDO_0016872"	
<http://www.orpha.net/ORDO/Orphanet_261801>	"http://purl.obolibrary.org/obo/MONDO_0016873"	
<http://www.orpha.net/ORDO/Orphanet_261806>	"http://purl.obolibrary.org/obo/MONDO_0016874"	
<http://www.orpha.net/ORDO/Orphanet_261811>	"http://purl.obolibrary.org/obo/MONDO_0016875"	
<http://www.orpha.net/ORDO/Orphanet_261816>	"http://purl.obolibrary.org/obo/MONDO_0016876"	
<http://www.orpha.net/ORDO/Orphanet_261821>	"http://purl.obolibrary.org/obo/MONDO_0016877"	
<http://www.orpha.net/ORDO/Orphanet_261826>	"http://purl.obolibrary.org/obo/MONDO_0016878"	
<http://www.orpha.net/ORDO/Orphanet_261831>	"http://purl.obolibrary.org/obo/MONDO_0016879"	
<http://www.orpha.net/ORDO/Orphanet_261836>	"http://purl.obolibrary.org/obo/MONDO_0016880"	
<http://www.orpha.net/ORDO/Orphanet_261841>	"http://purl.obolibrary.org/obo/MONDO_0016881"	
<http://www.orpha.net/ORDO/Orphanet_261846>	"http://purl.obolibrary.org/obo/MONDO_0016882"	
<http://www.orpha.net/ORDO/Orphanet_261857>	"http://purl.obolibrary.org/obo/MONDO_0016883"	
<http://www.orpha.net/ORDO/Orphanet_261866>	"http://purl.obolibrary.org/obo/MONDO_0016884"	
<http://www.orpha.net/ORDO/Orphanet_261875>	"http://purl.obolibrary.org/obo/MONDO_0016885"	
<http://www.orpha.net/ORDO/Orphanet_261893>	"http://purl.obolibrary.org/obo/MONDO_0016887"	
<http://www.orpha.net/ORDO/Orphanet_2619>	"http://purl.obolibrary.org/obo/MONDO_0013232"	
<http://www.orpha.net/ORDO/Orphanet_261902>	"http://purl.obolibrary.org/obo/MONDO_0016888"	
<http://www.orpha.net/ORDO/Orphanet_261911>	"http://purl.obolibrary.org/obo/MONDO_0016889"	
<http://www.orpha.net/ORDO/Orphanet_261920>	"http://purl.obolibrary.org/obo/MONDO_0016890"	
<http://www.orpha.net/ORDO/Orphanet_261938>	"http://purl.obolibrary.org/obo/MONDO_0016892"	
<http://www.orpha.net/ORDO/Orphanet_261947>	"http://purl.obolibrary.org/obo/MONDO_0016893"	
<http://www.orpha.net/ORDO/Orphanet_261956>	"http://purl.obolibrary.org/obo/MONDO_0016894"	
<http://www.orpha.net/ORDO/Orphanet_261983>	"http://purl.obolibrary.org/obo/MONDO_0016897"	
<http://www.orpha.net/ORDO/Orphanet_261992>	"http://purl.obolibrary.org/obo/MONDO_0016898"	
<http://www.orpha.net/ORDO/Orphanet_262>	"http://purl.obolibrary.org/obo/MONDO_0016899"	
<http://www.orpha.net/ORDO/Orphanet_262010>	"http://purl.obolibrary.org/obo/MONDO_0016901"	
<http://www.orpha.net/ORDO/Orphanet_262019>	"http://purl.obolibrary.org/obo/MONDO_0016902"	
<http://www.orpha.net/ORDO/Orphanet_262029>	"http://purl.obolibrary.org/obo/MONDO_0016903"	
<http://www.orpha.net/ORDO/Orphanet_262038>	"http://purl.obolibrary.org/obo/MONDO_0016904"	
<http://www.orpha.net/ORDO/Orphanet_262047>	"http://purl.obolibrary.org/obo/MONDO_0016905"	
<http://www.orpha.net/ORDO/Orphanet_262056>	"http://purl.obolibrary.org/obo/MONDO_0016906"	
<http://www.orpha.net/ORDO/Orphanet_262065>	"http://purl.obolibrary.org/obo/MONDO_0016907"	
<http://www.orpha.net/ORDO/Orphanet_262074>	"http://purl.obolibrary.org/obo/MONDO_0016908"	
<http://www.orpha.net/ORDO/Orphanet_262083>	"http://purl.obolibrary.org/obo/MONDO_0016909"	
<http://www.orpha.net/ORDO/Orphanet_262092>	"http://purl.obolibrary.org/obo/MONDO_0016910"	
<http://www.orpha.net/ORDO/Orphanet_262101>	"http://purl.obolibrary.org/obo/MONDO_0016911"	
<http://www.orpha.net/ORDO/Orphanet_262110>	"http://purl.obolibrary.org/obo/MONDO_0016912"	
<http://www.orpha.net/ORDO/Orphanet_262119>	"http://purl.obolibrary.org/obo/MONDO_0016913"	
<http://www.orpha.net/ORDO/Orphanet_262128>	"http://purl.obolibrary.org/obo/MONDO_0016914"	
<http://www.orpha.net/ORDO/Orphanet_262137>	"http://purl.obolibrary.org/obo/MONDO_0016915"	
<http://www.orpha.net/ORDO/Orphanet_262155>	"http://purl.obolibrary.org/obo/MONDO_0016917"	
<http://www.orpha.net/ORDO/Orphanet_262164>	"http://purl.obolibrary.org/obo/MONDO_0016918"	
<http://www.orpha.net/ORDO/Orphanet_262173>	"http://purl.obolibrary.org/obo/MONDO_0016919"	
<http://www.orpha.net/ORDO/Orphanet_262191>	"http://purl.obolibrary.org/obo/MONDO_0016921"	
<http://www.orpha.net/ORDO/Orphanet_262196>	"http://purl.obolibrary.org/obo/MONDO_0016922"	
<http://www.orpha.net/ORDO/Orphanet_262201>	"http://purl.obolibrary.org/obo/MONDO_0016923"	
<http://www.orpha.net/ORDO/Orphanet_262206>	"http://purl.obolibrary.org/obo/MONDO_0016924"	
<http://www.orpha.net/ORDO/Orphanet_262211>	"http://purl.obolibrary.org/obo/MONDO_0016925"	
<http://www.orpha.net/ORDO/Orphanet_2623>	"http://purl.obolibrary.org/obo/MONDO_0000127"	
<http://www.orpha.net/ORDO/Orphanet_262628>	"http://purl.obolibrary.org/obo/MONDO_0016927"	
<http://www.orpha.net/ORDO/Orphanet_262633>	"http://purl.obolibrary.org/obo/MONDO_0016928"	
<http://www.orpha.net/ORDO/Orphanet_262638>	"http://purl.obolibrary.org/obo/MONDO_0016929"	
<http://www.orpha.net/ORDO/Orphanet_262643>	"http://purl.obolibrary.org/obo/MONDO_0016930"	
<http://www.orpha.net/ORDO/Orphanet_262648>	"http://purl.obolibrary.org/obo/MONDO_0016931"	
<http://www.orpha.net/ORDO/Orphanet_262653>	"http://purl.obolibrary.org/obo/MONDO_0016932"	
<http://www.orpha.net/ORDO/Orphanet_262658>	"http://purl.obolibrary.org/obo/MONDO_0016933"	
<http://www.orpha.net/ORDO/Orphanet_262672>	"http://purl.obolibrary.org/obo/MONDO_0016934"	
<http://www.orpha.net/ORDO/Orphanet_262677>	"http://purl.obolibrary.org/obo/MONDO_0016935"	
<http://www.orpha.net/ORDO/Orphanet_262682>	"http://purl.obolibrary.org/obo/MONDO_0016936"	
<http://www.orpha.net/ORDO/Orphanet_262687>	"http://purl.obolibrary.org/obo/MONDO_0016937"	
<http://www.orpha.net/ORDO/Orphanet_262692>	"http://purl.obolibrary.org/obo/MONDO_0016938"	
<http://www.orpha.net/ORDO/Orphanet_262698>	"http://purl.obolibrary.org/obo/MONDO_0016939"	
<http://www.orpha.net/ORDO/Orphanet_262707>	"http://purl.obolibrary.org/obo/MONDO_0016940"	
<http://www.orpha.net/ORDO/Orphanet_262716>	"http://purl.obolibrary.org/obo/MONDO_0016941"	
<http://www.orpha.net/ORDO/Orphanet_262725>	"http://purl.obolibrary.org/obo/MONDO_0016942"	
<http://www.orpha.net/ORDO/Orphanet_262740>	"http://purl.obolibrary.org/obo/MONDO_0016943"	
<http://www.orpha.net/ORDO/Orphanet_262749>	"http://purl.obolibrary.org/obo/MONDO_0016944"	
<http://www.orpha.net/ORDO/Orphanet_262758>	"http://purl.obolibrary.org/obo/MONDO_0016945"	
<http://www.orpha.net/ORDO/Orphanet_262776>	"http://purl.obolibrary.org/obo/MONDO_0016947"	
<http://www.orpha.net/ORDO/Orphanet_262785>	"http://purl.obolibrary.org/obo/MONDO_0016948"	
<http://www.orpha.net/ORDO/Orphanet_262794>	"http://purl.obolibrary.org/obo/MONDO_0016949"	
<http://www.orpha.net/ORDO/Orphanet_262803>	"http://purl.obolibrary.org/obo/MONDO_0016950"	
<http://www.orpha.net/ORDO/Orphanet_262812>	"http://purl.obolibrary.org/obo/MONDO_0016951"	
<http://www.orpha.net/ORDO/Orphanet_262833>	"http://purl.obolibrary.org/obo/MONDO_0016952"	
<http://www.orpha.net/ORDO/Orphanet_262842>	"http://purl.obolibrary.org/obo/MONDO_0016953"	
<http://www.orpha.net/ORDO/Orphanet_262851>	"http://purl.obolibrary.org/obo/MONDO_0016954"	
<http://www.orpha.net/ORDO/Orphanet_262860>	"http://purl.obolibrary.org/obo/MONDO_0016955"	
<http://www.orpha.net/ORDO/Orphanet_262869>	"http://purl.obolibrary.org/obo/MONDO_0016956"	
<http://www.orpha.net/ORDO/Orphanet_262878>	"http://purl.obolibrary.org/obo/MONDO_0016957"	
<http://www.orpha.net/ORDO/Orphanet_262887>	"http://purl.obolibrary.org/obo/MONDO_0016958"	
<http://www.orpha.net/ORDO/Orphanet_262896>	"http://purl.obolibrary.org/obo/MONDO_0016959"	
<http://www.orpha.net/ORDO/Orphanet_262905>	"http://purl.obolibrary.org/obo/MONDO_0016960"	
<http://www.orpha.net/ORDO/Orphanet_262914>	"http://purl.obolibrary.org/obo/MONDO_0016961"	
<http://www.orpha.net/ORDO/Orphanet_262941>	"http://purl.obolibrary.org/obo/MONDO_0016964"	
<http://www.orpha.net/ORDO/Orphanet_262950>	"http://purl.obolibrary.org/obo/MONDO_0016965"	
