ID	OBSOLETE	REPLACED BY	OBSOLETED IN VERSION	REASON FOR OBSOLETION
http://www.orpha.net/ORDO/Orphanet_404	true	http://purl.obolibrary.org/obo/MONDO_0011576	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011576
http://www.orpha.net/ORDO/Orphanet_295165	true	http://purl.obolibrary.org/obo/MONDO_0017532	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017532
http://www.orpha.net/ORDO/Orphanet_93602	true	http://purl.obolibrary.org/obo/MONDO_0011346	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011346
http://www.orpha.net/ORDO/Orphanet_86906	true	http://purl.obolibrary.org/obo/MONDO_0019484	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019484
http://www.orpha.net/ORDO/Orphanet_1166	true	http://purl.obolibrary.org/obo/MONDO_0007443	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007443
http://www.orpha.net/ORDO/Orphanet_309282	true	http://purl.obolibrary.org/obo/MONDO_0017732	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017732
http://www.orpha.net/ORDO/Orphanet_621	true	http://purl.obolibrary.org/obo/MONDO_0018963	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018963
http://www.orpha.net/ORDO/Orphanet_83454	true	http://purl.obolibrary.org/obo/MONDO_0007672	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007672
http://www.orpha.net/ORDO/Orphanet_268994	true	http://purl.obolibrary.org/obo/MONDO_0011818	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011818
http://www.orpha.net/ORDO/Orphanet_99170	true	http://purl.obolibrary.org/obo/MONDO_0020462	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020462
http://www.orpha.net/ORDO/Orphanet_63442	true	http://purl.obolibrary.org/obo/MONDO_0007114	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007114
http://www.orpha.net/ORDO/Orphanet_281217	true	http://purl.obolibrary.org/obo/MONDO_0017270	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017270
http://www.orpha.net/ORDO/Orphanet_1988	true	http://purl.obolibrary.org/obo/MONDO_0007604	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007604
http://www.orpha.net/ORDO/Orphanet_181425	true	http://purl.obolibrary.org/obo/MONDO_0015902	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015902
http://www.orpha.net/ORDO/Orphanet_312	true	http://purl.obolibrary.org/obo/MONDO_0007239	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007239
http://www.orpha.net/ORDO/Orphanet_683	true	http://purl.obolibrary.org/obo/MONDO_0019037	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019037
http://www.orpha.net/ORDO/Orphanet_98585	true	http://purl.obolibrary.org/obo/MONDO_0020176	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020176
http://www.orpha.net/ORDO/Orphanet_244305	true	http://purl.obolibrary.org/obo/MONDO_0016579	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016579
http://www.orpha.net/ORDO/Orphanet_1035	true	http://purl.obolibrary.org/obo/MONDO_0009585	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009585
http://www.orpha.net/ORDO/Orphanet_295059	true	http://purl.obolibrary.org/obo/MONDO_0017481	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017481
http://www.orpha.net/ORDO/Orphanet_314697	true	http://purl.obolibrary.org/obo/MONDO_0017815	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017815
http://www.orpha.net/ORDO/Orphanet_93304	true	http://purl.obolibrary.org/obo/MONDO_0007232	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007232
http://www.orpha.net/ORDO/Orphanet_329971	true	http://purl.obolibrary.org/obo/MONDO_0008276	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008276
http://www.orpha.net/ORDO/Orphanet_294937	true	http://purl.obolibrary.org/obo/MONDO_0021004	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0021004
http://www.orpha.net/ORDO/Orphanet_59305	true	http://purl.obolibrary.org/obo/MONDO_0018944	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018944
http://www.orpha.net/ORDO/Orphanet_2723	true	http://purl.obolibrary.org/obo/MONDO_0010111	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010111
http://www.orpha.net/ORDO/Orphanet_169826	true	http://purl.obolibrary.org/obo/MONDO_0015722	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015722
http://www.orpha.net/ORDO/Orphanet_96186	true	http://purl.obolibrary.org/obo/MONDO_0019917	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019917
http://www.orpha.net/ORDO/Orphanet_93321	true	http://purl.obolibrary.org/obo/MONDO_0019671	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019671
http://www.orpha.net/ORDO/Orphanet_262128	true	http://purl.obolibrary.org/obo/MONDO_0016914	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016914
http://www.orpha.net/ORDO/Orphanet_1759	true	http://purl.obolibrary.org/obo/MONDO_0015774	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015774
http://www.orpha.net/ORDO/Orphanet_93453	true	http://purl.obolibrary.org/obo/MONDO_0800085	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0800085
http://www.orpha.net/ORDO/Orphanet_1756	true	http://purl.obolibrary.org/obo/MONDO_0011928	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011928
http://www.orpha.net/ORDO/Orphanet_470	true	http://purl.obolibrary.org/obo/MONDO_0009109	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009109
http://www.orpha.net/ORDO/Orphanet_3387	true	http://purl.obolibrary.org/obo/MONDO_0010887	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0010887
http://www.orpha.net/ORDO/Orphanet_79304	true	http://purl.obolibrary.org/obo/MONDO_0011156	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011156
http://www.orpha.net/ORDO/Orphanet_262716	true	http://purl.obolibrary.org/obo/MONDO_0016941	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016941
http://www.orpha.net/ORDO/Orphanet_284818	true	http://purl.obolibrary.org/obo/MONDO_0017307	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017307
http://www.orpha.net/ORDO/Orphanet_183583	true	http://purl.obolibrary.org/obo/MONDO_0015961	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015961
http://www.orpha.net/ORDO/Orphanet_254519	true	http://purl.obolibrary.org/obo/MONDO_0016779	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016779
http://www.orpha.net/ORDO/Orphanet_314404	true	http://purl.obolibrary.org/obo/MONDO_0011397	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011397
http://www.orpha.net/ORDO/Orphanet_262851	true	http://purl.obolibrary.org/obo/MONDO_0016954	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016954
http://www.orpha.net/ORDO/Orphanet_93336	true	http://purl.obolibrary.org/obo/MONDO_0008270	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008270
http://www.orpha.net/ORDO/Orphanet_93607	true	http://purl.obolibrary.org/obo/MONDO_0011422	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011422
http://www.orpha.net/ORDO/Orphanet_2386	true	http://purl.obolibrary.org/obo/MONDO_0016545	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016545
http://www.orpha.net/ORDO/Orphanet_77240	true	http://purl.obolibrary.org/obo/MONDO_0019175	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019175
http://www.orpha.net/ORDO/Orphanet_85170	true	http://purl.obolibrary.org/obo/MONDO_0011530	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011530
http://www.orpha.net/ORDO/Orphanet_308638	true	http://purl.obolibrary.org/obo/MONDO_0017696	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017696
http://www.orpha.net/ORDO/Orphanet_99789	true	http://purl.obolibrary.org/obo/MONDO_0007436	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007436
http://www.orpha.net/ORDO/Orphanet_314721	true	http://purl.obolibrary.org/obo/MONDO_0017819	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017819
http://www.orpha.net/ORDO/Orphanet_2199	true	http://purl.obolibrary.org/obo/MONDO_0007758	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007758
http://www.orpha.net/ORDO/Orphanet_98258	true	http://purl.obolibrary.org/obo/MONDO_0020071	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020071
http://www.orpha.net/ORDO/Orphanet_276603	true	http://purl.obolibrary.org/obo/MONDO_0017188	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017188
http://www.orpha.net/ORDO/Orphanet_268337	true	http://purl.obolibrary.org/obo/MONDO_0017058	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017058
http://www.orpha.net/ORDO/Orphanet_156249	true	http://purl.obolibrary.org/obo/MONDO_0015504	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015504
http://www.orpha.net/ORDO/Orphanet_93111	true	http://purl.obolibrary.org/obo/MONDO_0007669	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007669
http://www.orpha.net/ORDO/Orphanet_2438	true	http://purl.obolibrary.org/obo/MONDO_0007698	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007698
http://www.orpha.net/ORDO/Orphanet_295051	true	http://purl.obolibrary.org/obo/MONDO_0017477	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017477
http://www.orpha.net/ORDO/Orphanet_352301	true	http://purl.obolibrary.org/obo/MONDO_0018117	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018117
http://www.orpha.net/ORDO/Orphanet_68364	true	http://purl.obolibrary.org/obo/MONDO_0044348	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0044348
http://www.orpha.net/ORDO/Orphanet_2613	true	http://purl.obolibrary.org/obo/MONDO_0009724	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009724
http://www.orpha.net/ORDO/Orphanet_3164	true	http://purl.obolibrary.org/obo/MONDO_0008425	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008425
http://www.orpha.net/ORDO/Orphanet_85166	true	http://purl.obolibrary.org/obo/MONDO_0007895	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007895
http://www.orpha.net/ORDO/Orphanet_102011	true	http://purl.obolibrary.org/obo/MONDO_0015148	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015148
http://www.orpha.net/ORDO/Orphanet_96068	true	http://purl.obolibrary.org/obo/MONDO_0019869	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019869
http://www.orpha.net/ORDO/Orphanet_1203	true	http://purl.obolibrary.org/obo/MONDO_0009126	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009126
http://www.orpha.net/ORDO/Orphanet_99879	true	http://purl.obolibrary.org/obo/MONDO_0015027	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015027
http://www.orpha.net/ORDO/Orphanet_247623	true	http://purl.obolibrary.org/obo/MONDO_0016605	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016605
http://www.orpha.net/ORDO/Orphanet_1707	true	http://purl.obolibrary.org/obo/MONDO_0015728	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015728
http://www.orpha.net/ORDO/Orphanet_2699	true	http://purl.obolibrary.org/obo/MONDO_0007904	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007904
http://www.orpha.net/ORDO/Orphanet_254516	true	http://purl.obolibrary.org/obo/MONDO_0014541	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014541
http://www.orpha.net/ORDO/Orphanet_397615	true	http://purl.obolibrary.org/obo/MONDO_0014309	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014309
http://www.orpha.net/ORDO/Orphanet_235832	true	http://purl.obolibrary.org/obo/MONDO_0016524	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016524
http://www.orpha.net/ORDO/Orphanet_79434	true	http://purl.obolibrary.org/obo/MONDO_0011749	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011749
http://www.orpha.net/ORDO/Orphanet_352745	true	http://purl.obolibrary.org/obo/MONDO_0014070	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014070
http://www.orpha.net/ORDO/Orphanet_363540	true	http://purl.obolibrary.org/obo/MONDO_0014292	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014292
http://www.orpha.net/ORDO/Orphanet_88661	true	http://purl.obolibrary.org/obo/MONDO_0019507	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019507
http://www.orpha.net/ORDO/Orphanet_268388	true	http://purl.obolibrary.org/obo/MONDO_0017065	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017065
http://www.orpha.net/ORDO/Orphanet_209056	true	http://purl.obolibrary.org/obo/MONDO_0016192	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016192
http://www.orpha.net/ORDO/Orphanet_157973	true	http://purl.obolibrary.org/obo/MONDO_0013178	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013178
http://www.orpha.net/ORDO/Orphanet_183681	true	http://purl.obolibrary.org/obo/MONDO_0015978	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015978
http://www.orpha.net/ORDO/Orphanet_1300	true	http://purl.obolibrary.org/obo/MONDO_0007334	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007334
http://www.orpha.net/ORDO/Orphanet_1834	true	http://purl.obolibrary.org/obo/MONDO_0015944	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015944
http://www.orpha.net/ORDO/Orphanet_217396	true	http://purl.obolibrary.org/obo/MONDO_0013382	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013382
http://www.orpha.net/ORDO/Orphanet_99806	true	http://purl.obolibrary.org/obo/MONDO_0020494	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020494
http://www.orpha.net/ORDO/Orphanet_251287	true	http://purl.obolibrary.org/obo/MONDO_0007934	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007934
http://www.orpha.net/ORDO/Orphanet_141145	true	http://purl.obolibrary.org/obo/MONDO_0007590	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0007590
http://www.orpha.net/ORDO/Orphanet_254875	true	http://purl.obolibrary.org/obo/MONDO_0012301	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0012301
http://www.orpha.net/ORDO/Orphanet_1440	true	http://purl.obolibrary.org/obo/MONDO_0014708	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014708
http://www.orpha.net/ORDO/Orphanet_2716	true	http://purl.obolibrary.org/obo/MONDO_0017126	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017126
http://www.orpha.net/ORDO/Orphanet_1438	true	http://purl.obolibrary.org/obo/MONDO_0015431	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015431
http://www.orpha.net/ORDO/Orphanet_156156	true	http://purl.obolibrary.org/obo/MONDO_0015493	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015493
http://www.orpha.net/ORDO/Orphanet_884	true	http://purl.obolibrary.org/obo/MONDO_0011146	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011146
http://www.orpha.net/ORDO/Orphanet_206650	true	http://purl.obolibrary.org/obo/MONDO_0016108	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016108
http://www.orpha.net/ORDO/Orphanet_79213	true	http://purl.obolibrary.org/obo/MONDO_0019249	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019249
http://www.orpha.net/ORDO/Orphanet_309020	true	http://purl.obolibrary.org/obo/MONDO_0008810	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008810
http://www.orpha.net/ORDO/Orphanet_64739	true	http://purl.obolibrary.org/obo/MONDO_0011972	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011972
http://www.orpha.net/ORDO/Orphanet_98573	true	http://purl.obolibrary.org/obo/MONDO_0020164	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020164
http://www.orpha.net/ORDO/Orphanet_251	true	http://purl.obolibrary.org/obo/MONDO_0016648	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016648
http://www.orpha.net/ORDO/Orphanet_97944	true	http://purl.obolibrary.org/obo/MONDO_0019998	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019998
http://www.orpha.net/ORDO/Orphanet_295028	true	http://purl.obolibrary.org/obo/MONDO_0017467	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017467
http://www.orpha.net/ORDO/Orphanet_370015	true	http://purl.obolibrary.org/obo/MONDO_0018254	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018254
http://www.orpha.net/ORDO/Orphanet_262950	true	http://purl.obolibrary.org/obo/MONDO_0016965	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016965
http://www.orpha.net/ORDO/Orphanet_96168	true	http://purl.obolibrary.org/obo/MONDO_0019902	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019902
http://www.orpha.net/ORDO/Orphanet_3152	true	http://purl.obolibrary.org/obo/MONDO_0017838	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017838
http://www.orpha.net/ORDO/Orphanet_263	true	http://purl.obolibrary.org/obo/MONDO_0016971	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016971
http://www.orpha.net/ORDO/Orphanet_102283	true	http://purl.obolibrary.org/obo/MONDO_0015159	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015159
http://www.orpha.net/ORDO/Orphanet_98944	true	http://purl.obolibrary.org/obo/MONDO_0020356	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020356
http://www.orpha.net/ORDO/Orphanet_98815	true	http://purl.obolibrary.org/obo/MONDO_0020307	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020307
http://www.orpha.net/ORDO/Orphanet_268740	true	http://purl.obolibrary.org/obo/MONDO_0017068	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017068
http://www.orpha.net/ORDO/Orphanet_309147	true	http://purl.obolibrary.org/obo/MONDO_0009378	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0009378
http://www.orpha.net/ORDO/Orphanet_209188	true	http://purl.obolibrary.org/obo/MONDO_0016196	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016196
http://www.orpha.net/ORDO/Orphanet_98635	true	http://purl.obolibrary.org/obo/MONDO_0020219	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020219
http://www.orpha.net/ORDO/Orphanet_140450	true	http://purl.obolibrary.org/obo/MONDO_0015358	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015358
http://www.orpha.net/ORDO/Orphanet_219	true	http://purl.obolibrary.org/obo/MONDO_0011028	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011028
http://www.orpha.net/ORDO/Orphanet_90791	true	http://purl.obolibrary.org/obo/MONDO_0008727	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008727
http://www.orpha.net/ORDO/Orphanet_397755	true	http://purl.obolibrary.org/obo/MONDO_0018344	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018344
http://www.orpha.net/ORDO/Orphanet_308459	true	http://purl.obolibrary.org/obo/MONDO_0017688	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017688
http://www.orpha.net/ORDO/Orphanet_284385	true	http://purl.obolibrary.org/obo/MONDO_0017290	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017290
http://www.orpha.net/ORDO/Orphanet_319651	true	http://purl.obolibrary.org/obo/MONDO_0013456	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013456
http://www.orpha.net/ORDO/Orphanet_166299	true	http://purl.obolibrary.org/obo/MONDO_0015638	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015638
http://www.orpha.net/ORDO/Orphanet_99688	true	http://purl.obolibrary.org/obo/MONDO_0020475	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0020475
http://www.orpha.net/ORDO/Orphanet_88660	true	http://purl.obolibrary.org/obo/MONDO_0011517	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0011517
http://www.orpha.net/ORDO/Orphanet_397933	true	http://purl.obolibrary.org/obo/MONDO_0018347	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018347
http://www.orpha.net/ORDO/Orphanet_93398	true	http://purl.obolibrary.org/obo/MONDO_0019680	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019680
http://www.orpha.net/ORDO/Orphanet_89937	true	http://purl.obolibrary.org/obo/MONDO_0008660	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008660
http://www.orpha.net/ORDO/Orphanet_280142	true	http://purl.obolibrary.org/obo/MONDO_0014334	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014334
http://www.orpha.net/ORDO/Orphanet_166090	true	http://purl.obolibrary.org/obo/MONDO_0015630	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015630
http://www.orpha.net/ORDO/Orphanet_1505	true	http://purl.obolibrary.org/obo/MONDO_0015461	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015461
http://www.orpha.net/ORDO/Orphanet_207110	true	http://purl.obolibrary.org/obo/MONDO_0016154	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016154
http://www.orpha.net/ORDO/Orphanet_268752	true	http://purl.obolibrary.org/obo/MONDO_0017071	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017071
http://www.orpha.net/ORDO/Orphanet_166087	true	http://purl.obolibrary.org/obo/MONDO_0015629	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0015629
http://www.orpha.net/ORDO/Orphanet_309836	true	http://purl.obolibrary.org/obo/MONDO_0017761	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017761
http://www.orpha.net/ORDO/Orphanet_397964	true	http://purl.obolibrary.org/obo/MONDO_0014197	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014197
http://www.orpha.net/ORDO/Orphanet_261992	true	http://purl.obolibrary.org/obo/MONDO_0016898	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016898
http://www.orpha.net/ORDO/Orphanet_391711	true	http://purl.obolibrary.org/obo/MONDO_0018329	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018329
http://www.orpha.net/ORDO/Orphanet_352563	true	http://purl.obolibrary.org/obo/MONDO_0014162	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0014162
http://www.orpha.net/ORDO/Orphanet_255	true	http://purl.obolibrary.org/obo/MONDO_0016812	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016812
http://www.orpha.net/ORDO/Orphanet_3250	true	http://purl.obolibrary.org/obo/MONDO_0008511	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0008511
http://www.orpha.net/ORDO/Orphanet_96105	true	http://purl.obolibrary.org/obo/MONDO_0019886	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019886
http://www.orpha.net/ORDO/Orphanet_268173	true	http://purl.obolibrary.org/obo/MONDO_0017053	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0017053
http://www.orpha.net/ORDO/Orphanet_618	true	http://purl.obolibrary.org/obo/MONDO_0018961	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0018961
http://www.orpha.net/ORDO/Orphanet_317430	true	http://purl.obolibrary.org/obo/MONDO_0013008	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0013008
http://www.orpha.net/ORDO/Orphanet_262196	true	http://purl.obolibrary.org/obo/MONDO_0016922	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0016922
http://www.orpha.net/ORDO/Orphanet_93958	true	http://purl.obolibrary.org/obo/MONDO_0019771	3.44.0	Replaced with Mondo term. Use: http://purl.obolibrary.org/obo/MONDO_0019771
