?child	?label	?parents	?parentlabels
<http://purl.obolibrary.org/obo/OBA_2045202>	"level of 26,26,26,27,27,27-hexafluoro-25-hydroxy-16,17,23,23,24,24-hexadehydrovitamin D3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042570>	"level of endoplasmic reticulum membrane sensor NFE2L1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050699>	"level of hypoxia up-regulated protein 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043197>	"level of Rap guanine nucleotide exchange factor 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041417>	"level of polycomb protein EED in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044640>	"level of deoxyribonuclease TATDN1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052333>	"amount of DNA-(apurinic or apyrimidinic site) endonuclease (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051221"	"level of DNA-(apurinic or apyrimidinic site) endonuclease in blood"
<http://purl.obolibrary.org/obo/OBA_2043161>	"level of Ras-related protein Rab-3D in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052318>	"amount of protein AMBP (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051105"	"level of protein AMBP in blood"
<http://purl.obolibrary.org/obo/OBA_2042810>	"level of prenylcysteine oxidase-like in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051793>	"level of tight junction-associated protein 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051518>	"level of melanoma-associated antigen D1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052287>	"amount of folate receptor alpha (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050640"	"level of folate receptor alpha in blood"
<http://purl.obolibrary.org/obo/OBA_2050921>	"level of spartin in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042976>	"level of POU domain, class 2, transcription factor 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040217>	"level of smad5 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2051087"	"level of smad5 in blood"
<http://purl.obolibrary.org/obo/OBA_2050871>	"level of lithostathine-1-beta in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050391>	"level of L-prolylglycine in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041293>	"level of diacylglycerol kinase beta in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042413>	"level of melanocortin-2 receptor accessory protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051697>	"level of X-linked retinitis pigmentosa GTPase regulator in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052707>	"amount of tyrosine-protein kinase ABL1 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050599>	"level of double C2-like domain-containing protein beta in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044637>	"level of protein FAM219B in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050432>	"level of C-type lectin domain family 4 member C in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041520>	"level of protein EURL in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052558>	"amount of BDNF/NT-3 growth factors receptor (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050163"	"BDNF/NT-3 growth factors receptor amount"
<http://purl.obolibrary.org/obo/OBA_2041584>	"level of mitochondrial fission 1 protein in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050635"	"level of mitochondrial fission 1 protein in blood"
<http://purl.obolibrary.org/obo/OBA_2042999>	"level of serine/threonine-protein phosphatase PP1-gamma catalytic subunit in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050837"	"level of serine/threonine-protein phosphatase PP1-gamma catalytic subunit in blood"
<http://purl.obolibrary.org/obo/OBA_2052339>	"amount of cation-independent mannose-6-phosphate receptor (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052585>	"amount of cell surface glycoprotein CD200 receptor 1 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050225"	"cell surface glycoprotein CD200 receptor 1 amount"
<http://purl.obolibrary.org/obo/OBA_2044545>	"level of coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044300>	"level of FUN14 domain-containing protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041992>	"level of immunoglobulin heavy constant alpha 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044120>	"level of von Willebrand factor A domain-containing protein 1 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050988"	"level of von Willebrand factor A domain-containing protein 1 in blood"
<http://purl.obolibrary.org/obo/OBA_2040761>	"level of beta-1,4-galactosyltransferase 7 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050826>	"level of phospholipid transfer protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041631>	"level of tissue alpha-L-fucosidase in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050646"	"level of tissue alpha-L-fucosidase in blood"
<http://purl.obolibrary.org/obo/OBA_2052790>	"amount of inactive C-alpha-formylglycine-generating enzyme 2 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050938"	"level of inactive C-alpha-formylglycine-generating enzyme 2 in blood"
<http://purl.obolibrary.org/obo/OBA_2052277>	"amount of epithelial discoidin domain-containing receptor 1 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040367>	"level of T-cell surface glycoprotein CD1a in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042865>	"level of phosphopentomutase in blood serum"	"http://purl.obolibrary.org/obo/OBA_2051620"	"level of phosphopentomutase in blood"
<http://purl.obolibrary.org/obo/OBA_2044669>	"level of dehydrogenase/reductase SDR family member 11 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050832>	"level of DNA-directed RNA polymerases I, II, and III subunit RPABC2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051488>	"level of integrin beta-like protein 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043513>	"level of NAD-dependent protein deacetylase sirtuin-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043639>	"level of BPI fold-containing family A member 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041033>	"level of cold-inducible RNA-binding protein in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050305>	"ephrin type-B receptor 2 amount"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044851>	"level of UPF0729 protein C18orf32 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045110>	"level of Phosphatidylcholine (20:4_0:0) in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044190>	"level of zinc finger protein 174 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052395>	"amount of interstitial collagenase (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050592>	"level of D-dopachrome decarboxylase in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043753>	"level of synaptotagmin-2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052694>	"amount of carbonic anhydrase 13 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041573>	"level of fibroblast growth factor 22 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051648>	"level of serine/threonine-protein kinase D2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044156>	"level of xylosyltransferase 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044737>	"level of lysophosphatidylserine lipase ABHD12 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041839>	"level of HCLS1-associated protein X-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043870>	"level of tomoregulin-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051660>	"level of receptor-type tyrosine-protein phosphatase kappa in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051922>	"level of E3 ubiquitin-protein ligase TRIM58 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040855>	"level of complement C4-A in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040495>	"level of disintegrin and metalloproteinase domain-containing protein 11 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040246>	"level of interleukin-1 alpha in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052652>	"amount of secretogranin-1 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042071>	"level of lysine-specific demethylase 4C in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044752>	"level of probable E3 ubiquitin-protein ligase HERC4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045128>	"level of Phosphatidylcholine (O-18:1_16:0) in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052584>	"amount of OX-2 membrane glycoprotein (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050248"	"OX-2 membrane glycoprotein amount"
<http://purl.obolibrary.org/obo/OBA_2043377>	"level of histone deacetylase complex subunit SAP18 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044797>	"level of tRNA wybutosine-synthesizing protein 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043333>	"level of 40S ribosomal protein S20 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040818>	"level of BolA-like protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041413>	"level of endothelin-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043352>	"level of reticulon-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052130>	"amount of phosphomevalonate kinase (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052588>	"amount of CD2-associated protein (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050549"	"level of CD2-associated protein in blood"
<http://purl.obolibrary.org/obo/OBA_2040777>	"level of BRCA1-associated RING domain protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040727>	"level of protein ATP1B4 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050521"	"level of protein ATP1B4 in blood"
<http://purl.obolibrary.org/obo/OBA_2043802>	"level of transcription elongation factor A protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040879>	"level of caldesmon in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041394>	"level of dynein light chain roadblock-type 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052100>	"amount of Bcl-2-like protein 11 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042691>	"level of ornithine decarboxylase in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052824>	"amount of RAC-gamma serine/threonine-protein kinase (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050488"	"level of RAC-gamma serine/threonine-protein kinase in blood"
<http://purl.obolibrary.org/obo/OBA_2052033>	"amount of RISC-loading complex subunit TARBP2 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050945"	"level of RISC-loading complex subunit TARBP2 in blood"
<http://purl.obolibrary.org/obo/OBA_2040674>	"level of PRA1 family protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044663>	"level of MAM domain-containing protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040844>	"level of C1GALT1-specific chaperone 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040293>	"level of interleukin-6 receptor subunit alpha in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040981>	"level of carcinoembryonic antigen-related cell adhesion molecule 7 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051201>	"level of ADAMTS-like protein 4 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041148>	"level of cytokine receptor-like factor 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052239>	"amount of mitochondrial antiviral-signaling protein (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051523"	"level of mitochondrial antiviral-signaling protein in blood"
<http://purl.obolibrary.org/obo/OBA_2052259>	"amount of phosphatidylethanolamine-binding protein 1 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042433>	"level of 39S ribosomal protein L55, mitochondrial in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042219>	"level of lysyl oxidase homolog 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052723>	"amount of tumor necrosis factor ligand superfamily member 14 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051765>	"level of sushi repeat-containing protein SRPX in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041759>	"level of progonadoliberin-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041733>	"level of glutaredoxin-2, mitochondrial in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043922>	"level of trafficking protein particle complex subunit 6A in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041346>	"level of histone-lysine N-methyltransferase, H3 lysine-79 specific in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044209>	"level of zinc finger protein 566 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041924>	"level of phospholipase A and acyltransferase 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050657>	"level of cobalamin binding intrinsic factor in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
