?child	?label
<http://www.ebi.ac.uk/efo/EFO_0020458>	"hsp90 co-chaperone CDC37 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801431>	"bromodomain-containing protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802326>	"beta-defensin 125 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802543>	"fatty-acid amide hydrolase 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020114>	"3-hydroxyacyl-coa dehydrogenase type-2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801642>	"glycogen phosphorylase, liver form measurement"
<http://www.ebi.ac.uk/efo/EFO_0801904>	"PR domain zinc finger protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802382>	"cell cycle progression protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020488>	"interleukin-10 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803163>	"transcription factor TFIIIB component B'' homolog measurement"
<http://www.ebi.ac.uk/efo/EFO_0020769>	"thrombopoietin receptor measurement"
<http://www.ebi.ac.uk/efo/EFO_0802584>	"GTP-binding protein Di-Ras3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020752>	"stabilin-2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803144>	"tetratricopeptide repeat protein 17 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801414>	"beta-crystallin B2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801848>	"nuclear factor erythroid 2-related factor 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801831>	"neurofascin measurement"
<http://www.ebi.ac.uk/efo/EFO_0801704>	"integral membrane protein 2A measurement"
<http://www.ebi.ac.uk/efo/EFO_0802571>	"glutathione S-transferase kappa 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020159>	"apoptosis regulator BCL-2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020142>	"amp kinase (alpha1beta1gamma1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803041>	"s-methyl-5'-thioadenosine phosphorylase measurement"
<http://www.ebi.ac.uk/efo/EFO_0803225>	"uncharacterized protein C19orf18 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020611>	"NKG2-D ligand 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801745>	"killer cell immunoglobulin-like receptor 2DL5A measurement"
<http://www.ebi.ac.uk/efo/EFO_0802337>	"BRCA1-associated RING domain protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802554>	"forkhead box protein L2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020306>	"cytokine receptor-like factor 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020189>	"bone morphogenetic protein receptor type-2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020172>	"bactericidal permeability-increasing protein measurement"
<http://www.ebi.ac.uk/efo/EFO_0020555>	"matrilin-2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802652>	"interleukin enhancer-binding factor 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021909>	"transcription factor AP-1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802187>	"UDP-N-acetylhexosamine pyrophosphorylase measurement"
<http://www.ebi.ac.uk/efo/EFO_0801934>	"protachykinin-1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0004626>	"IGFBP-3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020250>	"CD97 antigen measurement"
<http://www.ebi.ac.uk/efo/EFO_0802682>	"lactoferrin measurement"
<http://www.ebi.ac.uk/efo/EFO_0802884>	"polypeptide N-acetylgalactosaminyltransferase 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801386>	"APOBEC1 complementation factor measurement"
<http://www.ebi.ac.uk/efo/EFO_0020396>	"g2/mitotic-specific cyclin-B1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020215>	"calcineurin subunit B type 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801511>	"cysteine-rich secretory protein 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802837>	"osteoclast-associated immunoglobulin-like receptor measurement"
<http://www.ebi.ac.uk/efo/EFO_0802537>	"f-box only protein 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022011>	"14-3-3 protein theta measurement"
<http://www.ebi.ac.uk/efo/EFO_0021999>	"eukaryotic translation initiation factor 4H measurement"
<http://www.ebi.ac.uk/efo/EFO_0802168>	"tumor necrosis factor receptor superfamily member 16 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020853>	"wnt inhibitory factor 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801629>	"glucoside xylosyltransferase 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801373>	"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020825>	"tyrosine-protein kinase JAK2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801575>	"epididymal secretory protein E1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803138>	"tax1-binding protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803020>	"rho guanine nucleotide exchange factor 7 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801786>	"maspardin measurement"
<http://www.ebi.ac.uk/efo/EFO_0802198>	"unique cartilage matrix-associated protein measurement"
<http://www.ebi.ac.uk/efo/EFO_0802665>	"iron-sulfur cluster assembly enzyme ISCU, mitochondrial measurement"
<http://www.ebi.ac.uk/efo/EFO_0020750>	"sphingosine kinase 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801870>	"peptide chain release factor 1-like, mitochondrial measurement"
<http://www.ebi.ac.uk/efo/EFO_0801640>	"glycerol-3-phosphate dehydrogenase 1-like protein measurement"
<http://www.ebi.ac.uk/efo/EFO_0020243>	"cathepsin H measurement"
<http://www.ebi.ac.uk/efo/EFO_0802296>	"ATPase ASNA1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802498>	"dyslexia-associated protein KIAA0319 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802438>	"cullin-associated NEDD8-dissociated protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803219>	"UBX domain-containing protein 4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802702>	"leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020226>	"carbohydrate sulfotransferase 6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802279>	"angiopoietin-like protein 8 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020140>	"alpha-soluble NSF attachment protein measurement"
<http://www.ebi.ac.uk/efo/EFO_0802007>	"retinol dehydrogenase 16 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021939>	"hexokinase-1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020291>	"creatine kinase m-type measurement"
<http://www.ebi.ac.uk/efo/EFO_0803099>	"spermatogenesis-associated protein 9 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802732>	"MAX-interacting protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020836>	"tyrosine-protein phosphatase non-receptor type 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802934>	"protein enabled homolog measurement"
<http://www.ebi.ac.uk/efo/EFO_0801586>	"estrogen sulfotransferase measurement"
<http://www.ebi.ac.uk/efo/EFO_0801889>	"platelet-derived growth factor receptor-like protein measurement"
<http://www.ebi.ac.uk/efo/EFO_0801659>	"growth factor receptor-bound protein 7 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021894>	"lipopolysaccharide-binding protein measurement"
<http://www.ebi.ac.uk/efo/EFO_0801339>	"acid ceramidase measurement"
<http://www.ebi.ac.uk/efo/EFO_0802063>	"SH3 domain-binding protein 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802318>	"beta-defensin 108B measurement"
<http://www.ebi.ac.uk/efo/EFO_0021926>	"hypoxia-inducible factor 1-alpha measurement"
<http://www.ebi.ac.uk/efo/EFO_0803191>	"transmembrane protein C16orf54 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020497>	"interleukin-20 receptor subunit alpha measurement"
<http://www.ebi.ac.uk/efo/EFO_0802200>	"UPF0488 protein C8orf33 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801470>	"chitinase-3-like protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020699>	"ras-related c3 botulinum toxin substrate 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802676>	"keratinocyte-associated transmembrane protein 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802760>	"multidrug resistance-associated protein 6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803305>	"2-phosphoxylose phosphatase 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802921>	"proteasome assembly chaperone 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021967>	"inducible T-cell costimulator measurement"
<http://www.ebi.ac.uk/efo/EFO_0021950>	"relaxin receptor 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802138>	"transcobalamin-1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020506>	"interleukin-37 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020394>	"follistatin-related protein 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802962>	"protein SCO1 homolog, mitochondrial measurement"
<http://www.ebi.ac.uk/efo/EFO_0803050>	"semaphorin-4C measurement"
<http://www.ebi.ac.uk/efo/EFO_0801367>	"alpha-(1,3)-fucosyltransferase 9 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801569>	"endoplasmic reticulum resident protein 44 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801451>	"carboxypeptidase A2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021997>	"3-hydroxyanthranilate 3;4-dioxygenase measurement"
<http://www.ebi.ac.uk/efo/EFO_0802346>	"C-type lectin domain family 2 member L measurement"
<http://www.ebi.ac.uk/efo/EFO_0021980>	"adhesion G-protein coupled receptor G5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802166>	"tubulin-specific chaperone A measurement"
<http://www.ebi.ac.uk/efo/EFO_0801425>	"bile salt-activated lipase measurement"
<http://www.ebi.ac.uk/efo/EFO_0802563>	"gastric triacylglycerol lipase measurement"
<http://www.ebi.ac.uk/efo/EFO_0020536>	"ligand-dependent nuclear receptor corepressor-like protein measurement"
<http://www.ebi.ac.uk/efo/EFO_0802219>	"voltage-gated potassium channel subunit beta-2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801610>	"furin measurement"
<http://www.ebi.ac.uk/efo/EFO_0803108>	"sulfotransferase 4A1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020583>	"moesin measurement"
<http://www.ebi.ac.uk/efo/EFO_0801599>	"Fc receptor-like protein 4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801481>	"cochlin measurement"
<http://www.ebi.ac.uk/efo/EFO_0802578>	"glycosyltransferase-like protein LARGE1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802460>	"deoxyribonuclease-2-beta measurement"
<http://www.ebi.ac.uk/efo/EFO_0802230>	"[pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial measurement"
<http://www.ebi.ac.uk/efo/EFO_0803136>	"tachykinin-3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801724>	"interleukin-21 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801926>	"programmed cell death protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803061>	"serine--tRNA ligase, mitochondrial measurement"
<http://www.ebi.ac.uk/efo/EFO_0801973>	"protocadherin alpha-7 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803245>	"v-set and immunoglobulin domain-containing protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803033>	"RNA binding protein fox-1 homolog 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020401>	"gdnf family receptor alpha-3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022028>	"down syndrome cell adhesion molecule measurement"
<http://www.ebi.ac.uk/efo/EFO_0020603>	"neuropilin-1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803080>	"SLIT and NTRK-like protein 4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803264>	"WAP four-disulfide core domain protein 5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802646>	"interferon lambda receptor 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020431>	"GTP-binding nuclear protein ran measurement"
<http://www.ebi.ac.uk/efo/EFO_0802848>	"patched domain-containing protein 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802730>	"marginal zone B- and B1-cell-specific protein measurement"
<http://www.ebi.ac.uk/efo/EFO_0803161>	"TOX high mobility group box family member 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801810>	"multiple coagulation factor deficiency protein 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802674>	"keratin, type II cytoskeletal 5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020504>	"interleukin-3 receptor subunit alpha measurement"
<http://www.ebi.ac.uk/efo/EFO_0802303>	"BAG family molecular chaperone regulator 4 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802505>	"E3 ubiquitin-protein ligase HECW1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020207>	"C3a anaphylatoxin measurement"
<http://www.ebi.ac.uk/efo/EFO_0802288>	"armadillo repeat-containing protein 5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802136>	"TOM1-like protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802876>	"poly [ADP-ribose] polymerase 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0004792>	"plasminogen activator inhibitor 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802960>	"protein ripply1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802749>	"mitochondrial fission regulator 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020845>	"vacuolar protein sorting-associated protein VTA1 homolog measurement"
<http://www.ebi.ac.uk/efo/EFO_0803106>	"submaxillary gland androgen-regulated protein 3B measurement"
<http://www.ebi.ac.uk/efo/EFO_0801365>	"allergin-1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020718>	"secreted frizzled-related protein 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020701>	"receptor tyrosine-protein kinase erbb-3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0009947>	"nucleoside diphosphate kinase A measurement"
<http://www.ebi.ac.uk/efo/EFO_0004732>	"lipoprotein measurement"
<http://www.ebi.ac.uk/efo/EFO_0007930>	"LDL cholesterol:HDL cholesterol ratio"
<http://www.ebi.ac.uk/efo/EFO_0022172>	"concentration of medium LDL particles measurement"
<http://www.ebi.ac.uk/efo/EFO_0010815>	"remnant cholesterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0020867>	"remnant cholesterol change measurement"
<http://www.ebi.ac.uk/efo/EFO_0020901>	"chylomicron change measurement"
<http://www.ebi.ac.uk/efo/EFO_0007677>	"LDL peak particle diameter measurement"
<http://www.ebi.ac.uk/efo/EFO_0008595>	"intermediate density lipoprotein measurement"
<http://www.ebi.ac.uk/efo/EFO_0020906>	"intermediate density lipoprotein change measurement"
<http://www.ebi.ac.uk/efo/EFO_0022152>	"concentration of medium VLDL particles"
<http://www.ebi.ac.uk/efo/EFO_0022160>	"concentration of large LDL particles measurement"
<http://www.ebi.ac.uk/efo/EFO_0008591>	"free cholesterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0022271>	"free cholesterol in small LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022269>	"free cholesterol in medium VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022273>	"free cholesterol in very large HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0020905>	"free cholesterol change measurement"
<http://www.ebi.ac.uk/efo/EFO_0022289>	"free cholesterol to total lipids in very large VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022176>	"free cholesterol in large LDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022288>	"free cholesterol to total lipids in very large HDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022281>	"free cholesterol to total lipids in large VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022268>	"free cholesterol in medium LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022276>	"free cholesterol in VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022275>	"free cholesterol in very small VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022277>	"free cholesterol to total lipids in chylomicrons and extremely large VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022283>	"free cholesterol to total lipids in medium LDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022278>	"free cholesterol to total lipids in IDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022263>	"free cholesterol in chylomicrons and extremely large VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022282>	"free cholesterol to total lipids in medium HDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022290>	"free cholesterol to total lipids in very small VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022265>	"free cholesterol in large VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022285>	"free cholesterol to total lipids in small HDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022270>	"free cholesterol in small HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022280>	"free cholesterol to total lipids in large LDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022264>	"free cholesterol in HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022284>	"free cholesterol to total lipids in medium VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022181>	"free cholesterol in IDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022266>	"free cholesterol in LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022286>	"free cholesterol to total lipids in small LDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022279>	"free cholesterol to total lipids in large HDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022157>	"free cholesterol in large HDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022272>	"free cholesterol in small VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022287>	"free cholesterol to total lipids in small VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022274>	"free cholesterol in very large VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022267>	"free cholesterol in medium HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0007929>	"triglyceride:HDL cholesterol ratio"
<http://www.ebi.ac.uk/efo/EFO_0004612>	"high density lipoprotein cholesterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0007805>	"HDL cholesterol change measurement"
<http://www.ebi.ac.uk/efo/EFO_0004615>	"apolipoprotein B measurement"
<http://www.ebi.ac.uk/efo/EFO_0021897>	"apolipoprotein B to apolipoprotein A1 ratio "
<http://www.ebi.ac.uk/efo/EFO_0020874>	"apolipoprotein B change measurement"
<http://www.ebi.ac.uk/efo/EFO_0801388>	"apolipoprotein F measurement"
<http://www.ebi.ac.uk/efo/EFO_0022151>	"concentration of very small VLDL particles"
<http://www.ebi.ac.uk/efo/EFO_0009946>	"low density lipoprotein triglyceride measurement"
<http://www.ebi.ac.uk/efo/EFO_0009132>	"cholesterol efflux capacity measurement"
<http://www.ebi.ac.uk/efo/EFO_0004574>	"total cholesterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0022185>	"total cholesterol in medium LDL"
<http://www.ebi.ac.uk/efo/EFO_0021898>	"cholesterol in chylomicrons and extremely large VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022236>	"cholesterol to total lipids in large VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022228>	"cholesterol in small VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022224>	"cholesterol in medium LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022184>	"total cholesterol in IDL"
<http://www.ebi.ac.uk/efo/EFO_0022231>	"cholesterol in very small VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022242>	"cholesterol to total lipids in small VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022234>	"cholesterol to total lipids in large HDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022226>	"cholesterol in small HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022227>	"cholesterol in small LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0021902>	"cholesterol in large VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0021899>	"cholesterol in IDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022233>	"cholesterol to total lipids in IDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022230>	"cholesterol in very large VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0007806>	"total cholesterol change measurement"
<http://www.ebi.ac.uk/efo/EFO_0022245>	"cholesterol to total lipids in very small VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022244>	"cholesterol to total lipids in very large VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022229>	"cholesterol in very large HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0021901>	"cholesterol in large LDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022241>	"cholesterol to total lipids in small LDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022240>	"cholesterol to total lipids in small HDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022239>	"cholesterol to total lipids in medium VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022232>	"cholesterol to total lipids in chylomicrons and extremely large VLDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022225>	"cholesterol in medium VLDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0021900>	"cholesterol in large HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022167>	"total cholesterol in large LDL"
<http://www.ebi.ac.uk/efo/EFO_0021903>	"cholesterol in medium HDL measurement "
<http://www.ebi.ac.uk/efo/EFO_0022235>	"cholesterol to total lipids in large LDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022179>	"total cholesterol in small LDL"
<http://www.ebi.ac.uk/efo/EFO_0022238>	"cholesterol to total lipids in medium LDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022243>	"cholesterol to total lipids in very large HDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0022237>	"cholesterol to total lipids in medium HDL percentage "
<http://www.ebi.ac.uk/efo/EFO_0004611>	"low density lipoprotein cholesterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0007804>	"LDL cholesterol change measurement"
<http://www.ebi.ac.uk/efo/EFO_0008589>	"esterified cholesterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0022186>	"cholesterol esters in medium LDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022165>	"cholesterol esters in large LDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0022159>	"cholesterol esters in large HDL measurement"
<http://www.ebi.ac.uk/efo/EFO_0020904>	"esterified cholesterol change measurement"
<http://www.ebi.ac.uk/efo/EFO_0007848>	"apolipoprotein A-IV measurement"
<http://www.ebi.ac.uk/efo/EFO_0022173>	"concentration of large VLDL particles measurement"
<http://www.ebi.ac.uk/efo/EFO_0004614>	"apolipoprotein A 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020873>	"apolipoprotein A 1 change measurement"
<http://www.ebi.ac.uk/efo/EFO_0022188>	"concentration of large HDL particles measurement"
<http://www.ebi.ac.uk/efo/EFO_0801387>	"apolipoprotein A-V measurement"
<http://www.ebi.ac.uk/efo/EFO_0006925>	"lipoprotein A measurement"
<http://www.ebi.ac.uk/efo/EFO_0007931>	"non-HDL cholesterol:HDL cholesterol ratio"
<http://www.ebi.ac.uk/efo/EFO_0020908>	"low density lipoprotein particle size change measurement"
<http://www.ebi.ac.uk/efo/EFO_0020907>	"very low density lipoprotein particle size change measurement"
<http://www.ebi.ac.uk/efo/EFO_0005689>	"non-high density lipoprotein cholesterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0020866>	"high density lipoprotein particle size change measurement"
<http://www.ebi.ac.uk/efo/EFO_0022260>	"concentration of chylomicrons and extremely large VLDL particles measurement "
<http://www.ebi.ac.uk/efo/EFO_0022166>	"concentration of small LDL particles measurement"
<http://www.ebi.ac.uk/efo/EFO_0004746>	"lipoprotein-associated phospholipase A(2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0802990>	"rap1 GTPase-GDP dissociation stimulator 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020742>	"SLAM family member 6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803314>	"CUB and Sushi domain-containing protein 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0010149>	"pepsinogen I/II ratio"
<http://www.ebi.ac.uk/efo/EFO_0020289>	"corticotropin measurement"
<http://www.ebi.ac.uk/efo/EFO_0803134>	"t-cell surface glycoprotein CD5 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801597>	"ezrin measurement"
<http://www.ebi.ac.uk/efo/EFO_0020108>	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801698>	"inositol monophosphatase 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801782>	"malignant T-cell-amplified sequence 1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802374>	"catenin alpha-2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802576>	"glycophorin-A measurement"
<http://www.ebi.ac.uk/efo/EFO_0802614>	"hydroxymethylglutaryl-CoA synthase, cytoplasmic measurement"
<http://www.ebi.ac.uk/efo/EFO_0802535>	"eukaryotic translation initiation factor 4 gamma 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802816>	"NKG2D ligand 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801754>	"lamina-associated polypeptide 2, isoforms beta/gamma measurement"
<http://www.ebi.ac.uk/efo/EFO_0021978>	"protein lin-7 homolog B measurement"
<http://www.ebi.ac.uk/efo/EFO_0801971>	"protein-tyrosine sulfotransferase 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802149>	"transmembrane protease serine 11D measurement"
<http://www.ebi.ac.uk/efo/EFO_0802031>	"RNA-binding protein 3 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801679>	"histo-blood group ABO system transferase measurement"
<http://www.ebi.ac.uk/efo/EFO_0020198>	"C-C motif chemokine 27 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802973>	"protocadherin gamma-A8 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802644>	"interferon alpha-8 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801737>	"isthmin-1 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802846>	"pappalysin-2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021918>	"galectin-10 measurement"
<http://www.ebi.ac.uk/efo/EFO_0020489>	"interleukin-10 receptor subunit beta measurement"
<http://www.ebi.ac.uk/efo/EFO_0801462>	"cell surface glycoprotein CD200 receptor 2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0802477>	"DNA primase small subunit measurement"
<http://www.ebi.ac.uk/efo/EFO_0020345>	"elongation factor 1-beta measurement"
<http://www.ebi.ac.uk/efo/EFO_0022033>	"CD63 antigen measurement"
<http://www.ebi.ac.uk/efo/EFO_0802700>	"leucine-rich repeat-containing protein 4B measurement"
<http://www.ebi.ac.uk/efo/EFO_0801537>	"DnaJ homolog subfamily B member 11 measurement"
