?child	?label
<http://purl.obolibrary.org/obo/MONDO_0019032>	"X-linked intellectual disability with isolated growth hormone deficiency"
<http://purl.obolibrary.org/obo/MONDO_0010473>	"X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010561>	"Coffin-Lowry syndrome"
<http://www.orpha.net/ORDO/Orphanet_352487>	"Digital anomalies - intellectual disability - short stature"
<http://purl.obolibrary.org/obo/MONDO_0017614>	"X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome"
<http://www.orpha.net/ORDO/Orphanet_85279>	"Syndromic X-linked intellectual disability due to JARID1C mutation"
<http://purl.obolibrary.org/obo/MONDO_0010653>	"Renpenning syndrome"
<http://purl.obolibrary.org/obo/MONDO_0019767>	"hamel cerebro-palato-cardiac syndrome"
<http://purl.obolibrary.org/obo/MONDO_0019768>	"X-linked intellectual disability, Golabi-Ito-hall type"
<http://purl.obolibrary.org/obo/MONDO_0019766>	"X-linked intellectual disability, Porteous type"
<http://purl.obolibrary.org/obo/MONDO_0019769>	"X-linked intellectual disability, Sutherland-Haan type"
<http://purl.obolibrary.org/obo/MONDO_0019419>	"X-linked intellectual disability-macrocephaly-macroorchidism syndrome"
<http://www.orpha.net/ORDO/Orphanet_85321>	"Deafness - intellectual disability, Martin-Probst type"
<http://purl.obolibrary.org/obo/MONDO_0100124>	"NAA10-related syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010457>	"Ogden syndrome"
<http://www.orpha.net/ORDO/Orphanet_85319>	"X-linked intellectual disability - epilepsy - progressive joint contractures - dysmorphism"
<http://www.ebi.ac.uk/efo/EFO_0009297>	"fg syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010589>	"Aarskog-Scott syndrome, X-linked"
<http://purl.obolibrary.org/obo/MONDO_0010590>	"FG syndrome 1"
<http://purl.obolibrary.org/obo/MONDO_0010318>	"FG syndrome 4"
<http://purl.obolibrary.org/obo/MONDO_0010297>	"FG syndrome 2"
<http://purl.obolibrary.org/obo/MONDO_0100146>	"ATP6AP2-related disorder"
<http://purl.obolibrary.org/obo/MONDO_0010319>	"syndromic X-linked intellectual disability Hedera type"
<http://purl.obolibrary.org/obo/MONDO_0010482>	"X-linked parkinsonism-spasticity syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010355>	"syndromic X-linked intellectual disability Claes-Jensen type"
<http://purl.obolibrary.org/obo/MONDO_0019417>	"X-linked intellectual disability-precocious puberty-obesity syndrome"
<http://www.orpha.net/ORDO/Orphanet_2379>	"Early-onset parkinsonism - intellectual disability"
<http://purl.obolibrary.org/obo/MONDO_0010537>	"Borjeson-Forssman-Lehmann syndrome"
<http://www.orpha.net/ORDO/Orphanet_3064>	"X-linked intellectual disability, Wittner type"
<http://www.orpha.net/ORDO/Orphanet_391417>	"HSD10 disease"
<http://www.orpha.net/ORDO/Orphanet_85295>	"HSD10 disease, atypical type"
<http://www.orpha.net/ORDO/Orphanet_85318>	"X-linked intellectual disability - precocious puberty - obesity"
<http://www.orpha.net/ORDO/Orphanet_85273>	"X-linked intellectual disability, Abidi type"
<http://purl.obolibrary.org/obo/MONDO_0016980>	"ATR-X-related syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010663>	"intellectual disability-hypotonic facies syndrome, X-linked, 1"
<http://purl.obolibrary.org/obo/MONDO_0010519>	"alpha thalassemia-X-linked intellectual disability syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010709>	"early-onset parkinsonism-intellectual disability syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010325>	"X-linked intellectual disability, Stocco dos Santos type"
<http://purl.obolibrary.org/obo/MONDO_0010729>	"X-linked intellectual disability, Schimke type"
<http://www.orpha.net/ORDO/Orphanet_2824>	"Paraplegia - intellectual disability - hyperkeratosis"
<http://purl.obolibrary.org/obo/MONDO_0019426>	"X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome"
<http://www.orpha.net/ORDO/Orphanet_85286>	"X-linked intellectual disability, Shashi type"
<http://purl.obolibrary.org/obo/MONDO_0010258>	"MEHMO syndrome"
<http://www.ebi.ac.uk/efo/EFO_0010954>	"cask-related x-linked intellectual disability"@en
<http://purl.obolibrary.org/obo/MONDO_0010412>	"X-linked intellectual disability-craniofacioskeletal syndrome"
<http://www.orpha.net/ORDO/Orphanet_3175>	"Spasticity - intellectual disability - X-linked epilepsy"
<http://www.orpha.net/ORDO/Orphanet_1397>	"Cerebellum agenesis - hydrocephaly"
<http://www.orpha.net/ORDO/Orphanet_1436>	"Skeletal dysplasia - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_64747>	"X-linked Charcot-Marie-Tooth disease"
<http://www.orpha.net/ORDO/Orphanet_352675>	"X-linked Charcot-Marie-Tooth disease type 6"
<http://www.orpha.net/ORDO/Orphanet_101078>	"X-linked Charcot-Marie-Tooth disease type 4"
<http://www.orpha.net/ORDO/Orphanet_101077>	"X-linked Charcot-Marie-Tooth disease type 3"
<http://www.orpha.net/ORDO/Orphanet_101076>	"X-linked Charcot-Marie-Tooth disease type 2"
<http://www.orpha.net/ORDO/Orphanet_101075>	"X-linked Charcot-Marie-Tooth disease type 1"
<http://www.orpha.net/ORDO/Orphanet_85280>	"X-linked intellectual disability - cubitus valgus - dysmorphism"
<http://purl.obolibrary.org/obo/MONDO_0010286>	"syndromic X-linked intellectual disability Siderius type"
<http://purl.obolibrary.org/obo/MONDO_0010332>	"X-linked intellectual disability-cubitus valgus-dysmorphism syndrome"
<http://purl.obolibrary.org/obo/MONDO_0019430>	"X-linked intellectual disability-ataxia-apraxia syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010512>	"intellectual disability, X-linked, syndromic, Bain type"
<http://purl.obolibrary.org/obo/MONDO_0019428>	"fried syndrome"
<http://www.orpha.net/ORDO/Orphanet_85338>	"X-linked intellectual disability - ataxia - apraxia"
<http://purl.obolibrary.org/obo/MONDO_0010407>	"intellectual disability, X-linked syndromic, Turner type"
<http://purl.obolibrary.org/obo/MONDO_0010285>	"syndromic X-linked intellectual disability Abidi type"
<http://purl.obolibrary.org/obo/MONDO_0010668>	"skeletal dysplasia-intellectual disability syndrome"
<http://purl.obolibrary.org/obo/MONDO_0019424>	"X-linked intellectual disability-acromegaly-hyperactivity syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010460>	"syndromic X-linked intellectual disability 17"
<http://www.orpha.net/ORDO/Orphanet_3063>	"X-linked intellectual disability, Snyder type"
<http://www.orpha.net/ORDO/Orphanet_85317>	"X-linked intellectual disability - hypogammaglobulinemia - progressive neurological deterioration"
<http://www.orpha.net/ORDO/Orphanet_1568>	"X-linked intellectual disability - Dandy-Walker malformation - basal ganglia disease - Seizures"
<http://purl.obolibrary.org/obo/MONDO_0010501>	"syndromic X-linked intellectual disability 34"
<http://purl.obolibrary.org/obo/MONDO_0100195>	"X-linked intellectual disability with hypopituitarism"
<http://www.orpha.net/ORDO/Orphanet_85337>	"X-linked intellectual disability, Zorick type"
<http://purl.obolibrary.org/obo/MONDO_0010283>	"syndromic X-linked intellectual disability Lubs type"
<http://purl.obolibrary.org/obo/MONDO_0010436>	"chromosome Xq28 duplication syndrome"
<http://purl.obolibrary.org/obo/MONDO_0017404>	"distal Xq28 microduplication syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010664>	"syndromic X-linked intellectual disability Snyder type"
<http://purl.obolibrary.org/obo/MONDO_0019422>	"X-linked intellectual disability, Stevenson type"
<http://purl.obolibrary.org/obo/MONDO_0010237>	"X-linked intellectual disability-plagiocephaly syndrome"
<http://www.orpha.net/ORDO/Orphanet_2375>	"Laryngeal abductor paralysis - intellectual disability"
<http://purl.obolibrary.org/obo/MONDO_0010667>	"Prieto syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010354>	"Allan-Herndon-Dudley syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010461>	"syndromic X-linked intellectual disability Nascimento type"
<http://www.orpha.net/ORDO/Orphanet_2076>	"X-linked intellectual disability - epilepsy"
<http://www.orpha.net/ORDO/Orphanet_93952>	"X-linked intellectual disability, Hedera type"
<http://www.orpha.net/ORDO/Orphanet_93951>	"X-linked dominant intellectual disability - epilepsy syndrome"
<http://www.orpha.net/ORDO/Orphanet_163985>	"Hyperekplexia - epilepsy"
<http://purl.obolibrary.org/obo/MONDO_0010235>	"X-linked intellectual disability-psychosis-macroorchidism syndrome"
<http://www.orpha.net/ORDO/Orphanet_3052>	"X-linked intellectual disability - seizures - psoriasis"
<http://purl.obolibrary.org/obo/MONDO_0010502>	"intellectual disability, X-linked 99, syndromic, female-restricted"
<http://purl.obolibrary.org/obo/MONDO_0016160>	"X-linked intellectual disability-epilepsy syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010246>	"developmental and epileptic encephalopathy, 9"
<http://purl.obolibrary.org/obo/MONDO_0019770>	"X-linked dominant intellectual disability-epilepsy syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010375>	"developmental and epileptic encephalopathy, 8"
<http://purl.obolibrary.org/obo/MONDO_0100000>	"MED12-related intellectual disability syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010655>	"X-linked intellectual disability with marfanoid habitus"
<http://purl.obolibrary.org/obo/MONDO_0010477>	"blepharophimosis - intellectual disability syndrome, MKB type"
<http://www.orpha.net/ORDO/Orphanet_775>	"X-linked intellectual disability, Martinez type"
<http://www.orpha.net/ORDO/Orphanet_85291>	"X-linked intellectual disability, Wittwer type"
<http://www.orpha.net/ORDO/Orphanet_163988>	"Developmental delay - deafness, Hildebrand type"
<http://purl.obolibrary.org/obo/MONDO_0010427>	"syndromic X-linked intellectual disability Raymond type"
<http://www.orpha.net/ORDO/Orphanet_85294>	"X-linked epilepsy - learning disabilities - behavior disorders"
<http://www.orpha.net/ORDO/Orphanet_3059>	"X-linked intellectual disability, Gu type"
<http://purl.obolibrary.org/obo/MONDO_0015600>	"X-linked intellectual disability, Cilliers type"
<http://www.orpha.net/ORDO/Orphanet_3061>	"X-linked intellectual disability, Raynaud type"
<http://www.orpha.net/ORDO/Orphanet_2958>	"X-linked intellectual disability - dysmorphism - cerebral atrophy"
<http://purl.obolibrary.org/obo/MONDO_0019420>	"X-linked intellectual disability, Pai type"
<http://www.orpha.net/ORDO/Orphanet_85330>	"X-linked intellectual disability - corpus callosum agenesis - spastic quadriparesis"
<http://purl.obolibrary.org/obo/MONDO_0010483>	"X-linked intellectual disability, Cantagrel type"
<http://www.orpha.net/ORDO/Orphanet_85328>	"X-linked intellectual disability, Turner type"
<http://purl.obolibrary.org/obo/MONDO_0024772>	"intellectual developmental disorder, X-linked, syndromic, Pilorge type"
<http://purl.obolibrary.org/obo/MONDO_0010665>	"Wilson-Turner syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010500>	"intellectual disability, X-linked, syndromic 33"
<http://www.orpha.net/ORDO/Orphanet_163937>	"X-linked intellectual disability, Najm type"
<http://purl.obolibrary.org/obo/MONDO_0010658>	"syndromic X-linked intellectual disability 12"
<http://www.orpha.net/ORDO/Orphanet_3369>	"Trigonocephaly - short stature - developmental delay"
<http://www.orpha.net/ORDO/Orphanet_85289>	"X-linked intellectual disability, Vitale type"
<http://www.orpha.net/ORDO/Orphanet_85324>	"X-linked intellectual disability, Shrimpton type"
<http://purl.obolibrary.org/obo/MONDO_0010270>	"syndromic X-linked intellectual disability 7"
<http://www.orpha.net/ORDO/Orphanet_2750>	"Orofaciodigital syndrome type 1"
<http://purl.obolibrary.org/obo/MONDO_0026733>	"intellectual developmental disorder, X-linked, syndromic, Hackmann-Di Donato type"
<http://purl.obolibrary.org/obo/MONDO_0018709>	"X-linked intellectual disability-hypotonia-movement disorder syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010654>	"Partington syndrome"
<http://purl.obolibrary.org/obo/MONDO_0030908>	"intellectual disability, X-linked, syndromic, 35"
<http://purl.obolibrary.org/obo/MONDO_0010337>	"X-linked intellectual disability-cerebellar hypoplasia syndrome"
<http://www.orpha.net/ORDO/Orphanet_2339>	"Keratosis follicularis - dwarfism - cerebral atrophy"
<http://purl.obolibrary.org/obo/MONDO_0019423>	"X-linked intellectual disability, Stoll type"
<http://www.orpha.net/ORDO/Orphanet_324410>	"X-linked intellectual disability - cardiomegaly - congestive heart failure"
<http://purl.obolibrary.org/obo/MONDO_0010402>	"syndromic X-linked intellectual disability 94"
<http://purl.obolibrary.org/obo/MONDO_0044319>	"intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies"
<http://purl.obolibrary.org/obo/MONDO_0008434>	"Smith-Magenis syndrome"
<http://purl.obolibrary.org/obo/MONDO_0014832>	"intellectual disability, autosomal recessive 53"
<http://purl.obolibrary.org/obo/MONDO_0009584>	"intellectual disability, Buenos-Aires type"
<http://purl.obolibrary.org/obo/MONDO_0018341>	"3q27.3 microdeletion syndrome"
<http://purl.obolibrary.org/obo/MONDO_0007688>	"Myhre syndrome"
<http://purl.obolibrary.org/obo/MONDO_0014944>	"short stature-brachydactyly-obesity-global developmental delay syndrome"
<http://www.ebi.ac.uk/efo/EFO_0009300>	"neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant"
<http://purl.obolibrary.org/obo/MONDO_0010441>	"CK syndrome"
<http://purl.obolibrary.org/obo/MONDO_0060707>	"Ververi-Brady syndrome"
<http://purl.obolibrary.org/obo/MONDO_0044318>	"intellectual developmental disorder with gastrointestinal difficulties and high pain threshold"
<http://purl.obolibrary.org/obo/MONDO_0014320>	"Bosch-Boonstra-Schaaf optic atrophy syndrome"
<http://purl.obolibrary.org/obo/MONDO_0013352>	"intellectual disability-severe speech delay-mild dysmorphism syndrome"
<http://purl.obolibrary.org/obo/MONDO_0014210>	"intellectual disability-hypotonia-spasticity-sleep disorder syndrome"
<http://purl.obolibrary.org/obo/MONDO_0044699>	"SIN3A-related intellectual disability syndrome"
<http://purl.obolibrary.org/obo/MONDO_0009341>	"Mowat-Wilson syndrome"
<http://purl.obolibrary.org/obo/MONDO_0016855>	"Mowat-Wilson syndrome due to monosomy 2q22"
<http://purl.obolibrary.org/obo/MONDO_0016856>	"Mowat-Wilson syndrome due to a ZEB2 point mutation"
<http://purl.obolibrary.org/obo/MONDO_0008999>	"Cohen syndrome"
<http://purl.obolibrary.org/obo/MONDO_0011053>	"intellectual disability-sparse hair-brachydactyly syndrome"
<http://purl.obolibrary.org/obo/MONDO_0044322>	"intellectual developmental disorder with neuropsychiatric features"
<http://purl.obolibrary.org/obo/MONDO_0010203>	"intellectual disability, Wolff type"
<http://purl.obolibrary.org/obo/MONDO_0007846>	"KBG syndrome"
<http://purl.obolibrary.org/obo/MONDO_0018428>	"9q31.1q31.3 microdeletion syndrome"
<http://purl.obolibrary.org/obo/MONDO_0032594>	"intellectual developmental disorder and retinitis pigmentosa; IDDRP"
<http://purl.obolibrary.org/obo/MONDO_0000509>	"non-syndromic intellectual disability"
<http://purl.obolibrary.org/obo/MONDO_0019181>	"non-syndromic X-linked intellectual disability"
<http://purl.obolibrary.org/obo/MONDO_0010659>	"FRAXE intellectual disability"
<http://purl.obolibrary.org/obo/MONDO_0030907>	"intellectual disability, X-linked 106"
<http://purl.obolibrary.org/obo/MONDO_0010487>	"intellectual disability, X-linked 99"
<http://purl.obolibrary.org/obo/MONDO_0010447>	"intellectual disability, X-linked 19"
<http://purl.obolibrary.org/obo/MONDO_0010488>	"intellectual disability, X-linked 100"
<http://purl.obolibrary.org/obo/MONDO_0010256>	"intellectual disability, X-linked 21"
<http://purl.obolibrary.org/obo/MONDO_0010406>	"chromosome Xp11.22 duplication syndrome"
<http://purl.obolibrary.org/obo/MONDO_0010266>	"intellectual disability, X-linked 58"
<http://purl.obolibrary.org/obo/MONDO_0010393>	"intellectual disability, X-linked 93"
<http://purl.obolibrary.org/obo/MONDO_0010317>	"intellectual disability, X-linked, with or without seizures, arx-related"
<http://purl.obolibrary.org/obo/MONDO_0010657>	"methylmalonic acidemia with homocystinuria, type cblX"
<http://purl.obolibrary.org/obo/MONDO_0019502>	"autosomal recessive non-syndromic intellectual disability"
<http://purl.obolibrary.org/obo/MONDO_0014930>	"intellectual disability, autosomal recessive 56"
<http://purl.obolibrary.org/obo/MONDO_0016396>	"pontocerebellar hypoplasia type 1"
<http://purl.obolibrary.org/obo/MONDO_0013624>	"Rafiq syndrome"
<http://purl.obolibrary.org/obo/MONDO_0012614>	"intellectual disability, autosomal recessive 6"
<http://purl.obolibrary.org/obo/MONDO_0020846>	"intellectual disability, autosomal recessive 64"
<http://purl.obolibrary.org/obo/MONDO_0014962>	"intellectual disability, autosomal recessive 57"
<http://purl.obolibrary.org/obo/MONDO_0014951>	"intellectual developmental disorder, autosomal recessive 74"
<http://purl.obolibrary.org/obo/MONDO_0030785>	"intellectual developmental disorder, autosomal recessive 75, with neuropsychiatric features and variant lissencephaly"
<http://purl.obolibrary.org/obo/MONDO_0958204>	"intellectual developmental disorder, autosomal recessive 81"
<http://purl.obolibrary.org/obo/MONDO_0015020>	"intellectual disability, autosomal recessive 59"
<http://purl.obolibrary.org/obo/MONDO_0044313>	"intellectual disability, autosomal recessive 60"
<http://purl.obolibrary.org/obo/MONDO_0014996>	"intellectual disability, autosomal recessive 58"
<http://purl.obolibrary.org/obo/MONDO_0957999>	"intellectual developmental disorder, autosomal recessive 80, with variant lissencephaly"
<http://purl.obolibrary.org/obo/MONDO_0020850>	"intellectual disability, autosomal recessive 65"
<http://purl.obolibrary.org/obo/MONDO_0009580>	"intellectual disability, autosomal recessive 1"
<http://purl.obolibrary.org/obo/MONDO_0100255>	"adenosine kinase deficiency"
<http://purl.obolibrary.org/obo/MONDO_0013702>	"intellectual disability, autosomal recessive 27"
<http://purl.obolibrary.org/obo/MONDO_0013173>	"intellectual disability, autosomal recessive 13"
<http://purl.obolibrary.org/obo/MONDO_0040500>	"glycosylphosphatidylinositol biosynthesis defect 16"
<http://purl.obolibrary.org/obo/MONDO_0100166>	"PPP2R1A-related intellectual disability"
<http://purl.obolibrary.org/obo/MONDO_0800477>	"SETD2-related neurodevelopmental disorder without or with macrocephaly/overgrowth"
<http://purl.obolibrary.org/obo/MONDO_0000592>	"specific developmental disorder"
<http://purl.obolibrary.org/obo/MONDO_0002182>	"communication disorder"
<http://purl.obolibrary.org/obo/MONDO_0004730>	"speech disorder"
<http://purl.obolibrary.org/obo/MONDO_0000723>	"stutter disorder"
<http://purl.obolibrary.org/obo/MONDO_0008483>	"stuttering, familial persistent, 1"
<http://purl.obolibrary.org/obo/MONDO_0012232>	"stuttering, familial persistent, 2"
<http://purl.obolibrary.org/obo/MONDO_0004750>	"language disorder"
<http://www.ebi.ac.uk/efo/EFO_1001510>	"specific language impairment"
<http://www.ebi.ac.uk/efo/EFO_0005425>	"language impairment"
<http://www.ebi.ac.uk/efo/EFO_1001500>	"intellectual disability with language impairment"
<http://purl.obolibrary.org/obo/MONDO_0002265>	"stereotypic movement disorder"
<http://purl.obolibrary.org/obo/MONDO_0004681>	"learning disability"
<http://purl.obolibrary.org/obo/MONDO_0001697>	"reading disorder"
<http://www.ebi.ac.uk/efo/EFO_0005424>	"dyslexia"
<http://www.ebi.ac.uk/efo/EFO_0003888>	"attention deficit hyperactivity disorder"
<http://purl.obolibrary.org/obo/MONDO_0859261>	"attention deficit-hyperactivity disorder 8"
<http://purl.obolibrary.org/obo/MONDO_0100518>	"hereditary attention deficit-hyperactivity disorder"
<http://purl.obolibrary.org/obo/MONDO_0002420>	"tic disorder"
<http://purl.obolibrary.org/obo/MONDO_0001074>	"chronic tic disorder"
<http://purl.obolibrary.org/obo/MONDO_0002419>	"transient tic disorder"
<http://www.ebi.ac.uk/efo/EFO_0004895>	"Tourette syndrome"
<http://www.ebi.ac.uk/efo/EFO_0004216>	"conduct disorder"
<http://purl.obolibrary.org/obo/MONDO_0100284>	"X-linked intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_73220>	"X-linked intellectual disability - hypotonic face"
<http://purl.obolibrary.org/obo/MONDO_0000594>	"pervasive developmental disorder"
<http://purl.obolibrary.org/obo/MONDO_0015681>	"childhood disintegrative disorder"
<http://purl.obolibrary.org/obo/MONDO_0100040>	"FOXG1 disorder"
<http://purl.obolibrary.org/obo/MONDO_0010726>	"Rett syndrome"
<http://www.ebi.ac.uk/efo/EFO_0003756>	"autism spectrum disorder"
<http://www.ebi.ac.uk/efo/EFO_0003758>	"autism"
<http://www.ebi.ac.uk/efo/EFO_0003759>	"pervasive developmental disorder - not otherwise specified"
<http://www.ebi.ac.uk/efo/EFO_0003757>	"Asperger syndrome"
<http://purl.obolibrary.org/obo/MONDO_0016052>	"atypical autism"
<http://www.ebi.ac.uk/efo/EFO_0006788>	"anxiety disorder"
<http://www.ebi.ac.uk/efo/EFO_1001908>	"phobic disorder"
<http://www.ebi.ac.uk/efo/EFO_1001918>	"specific phobia"
<http://www.ebi.ac.uk/efo/EFO_1001876>	"animal phobia"
<http://www.ebi.ac.uk/efo/EFO_1001878>	"blood-injection-injury phobia"
<http://www.ebi.ac.uk/efo/EFO_1001903>	"nosophobia"
<http://www.ebi.ac.uk/efo/EFO_1001879>	"cancerophobia"
<http://www.ebi.ac.uk/efo/EFO_1001873>	"AIDS phobia"
<http://www.ebi.ac.uk/efo/EFO_1001884>	"dental phobia"
<http://www.ebi.ac.uk/efo/EFO_1001889>	"flying phobia"
<http://www.ebi.ac.uk/efo/EFO_1001872>	"agoraphobia"
<http://www.ebi.ac.uk/efo/EFO_1001906>	"panic disorder with agoraphobia"
<http://www.ebi.ac.uk/efo/EFO_1001917>	"social anxiety disorder"
<http://purl.obolibrary.org/obo/MONDO_0041086>	"mixed anxiety and depressive disorder"
<http://www.ebi.ac.uk/efo/EFO_0004262>	"panic disorder"
<http://www.ebi.ac.uk/efo/EFO_1001907>	"panic disorder without agoraphobia"
<http://www.ebi.ac.uk/efo/EFO_1001892>	"generalized anxiety disorder"
<http://www.ebi.ac.uk/efo/EFO_1001916>	"separation anxiety disorder"
<http://www.ebi.ac.uk/efo/EFO_0004257>	"neurotic disorder"
<http://www.ebi.ac.uk/efo/EFO_0004242>	"obsessive-compulsive disorder"
<http://purl.obolibrary.org/obo/MONDO_0002326>	"alcohol-induced mental disorder"
<http://www.ebi.ac.uk/efo/EFO_0009867>	"dysphoria"
<http://www.ebi.ac.uk/efo/EFO_0009752>	"visuospatial impairment"
<http://www.ebi.ac.uk/efo/EFO_0020971>	"internalizing disorder"@en
<http://purl.obolibrary.org/obo/MONDO_0003265>	"adjustment disorder"
<http://www.orpha.net/ORDO/Orphanet_293848>	"Right temporal lobar atrophy"
<http://purl.obolibrary.org/obo/NCIT_C74532>	"nervousness"
<http://www.ebi.ac.uk/efo/EFO_0008587>	"gender identity disorder"
<http://www.ebi.ac.uk/efo/EFO_0020103>	"childhood gender nonconformity"@en
<http://www.ebi.ac.uk/efo/EFO_0006790>	"cerebral amyloid angiopathy"
<http://purl.obolibrary.org/obo/MONDO_0007098>	"ACys amyloidosis"
<http://purl.obolibrary.org/obo/MONDO_0008306>	"ABri amyloidosis"
<http://purl.obolibrary.org/obo/MONDO_0007297>	"ADan amyloidosis"
<http://purl.obolibrary.org/obo/MONDO_0011583>	"cerebral amyloid angiopathy, APP-related"
<http://purl.obolibrary.org/obo/MONDO_0017947>	"ABeta amyloidosis, Italian type"
<http://purl.obolibrary.org/obo/MONDO_0015033>	"ABeta amyloidosis, dutch type"
<http://purl.obolibrary.org/obo/MONDO_0017949>	"ABeta amyloidosis, Arctic type"
<http://purl.obolibrary.org/obo/MONDO_0017946>	"ABeta amyloidosis, Iowa type"
<http://purl.obolibrary.org/obo/MONDO_0017948>	"ABetaA21G amyloidosis"
<http://purl.obolibrary.org/obo/MONDO_0017945>	"ABetaL34V amyloidosis"
<http://www.orpha.net/ORDO/Orphanet_136>	"CADASIL"
<http://purl.obolibrary.org/obo/NCIT_C117245>	"decreased attention"
<http://www.ebi.ac.uk/efo/EFO_0004247>	"mood disorder"
<http://purl.obolibrary.org/obo/MONDO_0002050>	"depressive disorder"
<http://www.ebi.ac.uk/efo/EFO_1002014>	"melancholia"
<http://www.ebi.ac.uk/efo/EFO_0007453>	"postpartum depression"
<http://purl.obolibrary.org/obo/MONDO_0002009>	"major depressive disorder"
<http://www.ebi.ac.uk/efo/EFO_0009854>	"treatment resistant depression"
<http://www.ebi.ac.uk/efo/EFO_0008623>	"dysthymic disorder"
<http://purl.obolibrary.org/obo/MONDO_0004985>	"bipolar disorder"
<http://www.ebi.ac.uk/efo/EFO_0009964>	"bipolar II disorder"
<http://www.ebi.ac.uk/efo/EFO_0009963>	"bipolar I disorder"
<http://www.ebi.ac.uk/efo/EFO_0005250>	"occupation-related stress disorder"
<http://www.ebi.ac.uk/efo/EFO_1001986>	"connective tissue disease"
<http://www.ebi.ac.uk/efo/EFO_0005755>	"rheumatic disease"
<http://purl.obolibrary.org/obo/MONDO_0016542>	"immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome"
<http://purl.obolibrary.org/obo/MONDO_0012941>	"inflammatory bowel disease 25"
<http://www.ebi.ac.uk/efo/EFO_0007374>	"mixed connective tissue disease"
<http://purl.obolibrary.org/obo/MONDO_0001332>	"palindromic rheumatism"
<http://www.ebi.ac.uk/efo/EFO_0003857>	"arthrogryposis"
<http://www.orpha.net/ORDO/Orphanet_2053>	"Freeman-Sheldon syndrome"
<http://purl.obolibrary.org/obo/MONDO_0007363>	"congenital contractural arachnodactyly"
<http://purl.obolibrary.org/obo/MONDO_0042967>	"rheumatic disease of mitral valve"
<http://purl.obolibrary.org/obo/MONDO_0003627>	"rheumatic pulmonary valve disease"
<http://purl.obolibrary.org/obo/MONDO_0018015>	"intermittent hydrarthrosis"
<http://www.ebi.ac.uk/efo/EFO_1001160>	"rheumatic fever"
<http://purl.obolibrary.org/obo/MONDO_0007057>	"Acroosteolysis dominant type"
<http://www.ebi.ac.uk/efo/EFO_0007547>	"Wissler's syndrome"
<http://www.ebi.ac.uk/efo/EFO_0007467>	"Reye syndrome"
<http://www.ebi.ac.uk/efo/EFO_0008518>	"polymyalgia rheumatica"
<http://purl.obolibrary.org/obo/MONDO_0019409>	"idiopathic juvenile osteoporosis"
<http://purl.obolibrary.org/obo/MONDO_0020477>	"progeria-associated arthropathy"
<http://www.ebi.ac.uk/efo/EFO_0009028>	"Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome"
<http://www.ebi.ac.uk/efo/EFO_0000706>	"spondyloarthropathy"
<http://purl.obolibrary.org/obo/MONDO_0019751>	"autoinflammatory syndrome"
<http://purl.obolibrary.org/obo/MONDO_0800130>	"autoinflammatory syndrome with immunodeficiency"
<http://purl.obolibrary.org/obo/MONDO_0017992>	"autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis"
<http://purl.obolibrary.org/obo/MONDO_0957271>	"autoinflammatory disease, systemic, with vasculitis"
<http://purl.obolibrary.org/obo/MONDO_0019338>	"sarcoidosis"
<http://purl.obolibrary.org/obo/MONDO_0001707>	"cardiac sarcoidosis"
<http://purl.obolibrary.org/obo/DOID_13406>	"pulmonary sarcoidosis"
<http://www.ebi.ac.uk/efo/EFO_1001232>	"uveoparotid fever"
<http://purl.obolibrary.org/obo/MONDO_0008523>	"Blau syndrome"
<http://purl.obolibrary.org/obo/MONDO_0045047>	"neurosarcoidosis"
<http://purl.obolibrary.org/obo/MONDO_0001706>	"cerebral sarcoidosis"
<http://purl.obolibrary.org/obo/MONDO_0001709>	"hypercalcemic sarcoidosis"
<http://purl.obolibrary.org/obo/MONDO_0013944>	"autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation"
<http://purl.obolibrary.org/obo/MONDO_0026777>	"VEXAS syndrome"
