?child	?label
<http://www.ebi.ac.uk/efo/EFO_0003135>	"HCC515"
<http://www.ebi.ac.uk/efo/EFO_0006692>	"NCI-H345"
<http://purl.obolibrary.org/obo/CLO_0016493>	"GM17796"
<http://www.ebi.ac.uk/efo/EFO_0007099>	"iPS-11a"
<http://www.ebi.ac.uk/efo/EFO_0022506>	"immortalized human aortic endothelial cell line"@en
<http://www.ebi.ac.uk/efo/EFO_0006412>	"G96"
<http://www.ebi.ac.uk/efo/EFO_0002199>	"HSSultan"
<http://www.ebi.ac.uk/efo/EFO_0007096>	"iPS DF 19.11"
<http://www.ebi.ac.uk/efo/EFO_0002227>	"LS174T"
<http://purl.obolibrary.org/obo/CLO_0031519>	"GM14506"
<http://www.ebi.ac.uk/efo/EFO_0006671>	"NCI-H209"
<http://purl.obolibrary.org/obo/CLO_0013798>	"GM17194"
<http://www.ebi.ac.uk/efo/EFO_0005703>	"G401.6"
<http://www.ebi.ac.uk/efo/EFO_0001173>	"HCC1569"
<http://www.ebi.ac.uk/efo/EFO_0022559>	"WM278"@en
<http://purl.obolibrary.org/obo/CLO_0030337>	"GM15072"
<http://purl.obolibrary.org/obo/CLO_0013795>	"GM17193"
<http://www.ebi.ac.uk/efo/EFO_0005700>	"TTC549"
<http://www.ebi.ac.uk/efo/EFO_0005726>	"LNCaP clone FGC"
<http://www.ebi.ac.uk/efo/EFO_0005365>	"CCD-29Lu"
<http://purl.obolibrary.org/obo/CLO_0014029>	"GM17178"
<http://www.ebi.ac.uk/efo/EFO_0002153>	"Capan1"
<http://www.ebi.ac.uk/efo/EFO_0001191>	"HMT3522S1"
<http://www.ebi.ac.uk/efo/EFO_0002269>	"NCI-H187"
<http://www.ebi.ac.uk/efo/EFO_0022365>	"NK3.3 cell"
<http://purl.obolibrary.org/obo/CLO_0014026>	"GM17173"
<http://purl.obolibrary.org/obo/CLO_0013818>	"GM17197"
<http://www.ebi.ac.uk/efo/EFO_0022520>	"CHRF-288"@en
<http://www.ebi.ac.uk/efo/EFO_0002266>	"NCI-H1792"
<http://www.ebi.ac.uk/efo/EFO_0006587>	"Hs 675.T"
<http://purl.obolibrary.org/obo/CLO_0014903>	"GM17107"
<http://www.ebi.ac.uk/efo/EFO_0022411>	"BOSC-23 cell"
<http://www.ebi.ac.uk/efo/EFO_0005357>	"CAL148"
<http://www.ebi.ac.uk/efo/EFO_0006582>	"HMY-1"
<http://www.ebi.ac.uk/efo/EFO_0006268>	"A431"
<http://www.ebi.ac.uk/efo/EFO_0002386>	"UMC11"
<http://www.ebi.ac.uk/efo/EFO_0006676>	"NCI-H2196"
<http://www.ebi.ac.uk/efo/EFO_0002236>	"MIA Paca-2"
<http://www.ebi.ac.uk/efo/EFO_0022576>	"EC-9706"@en
<http://www.ebi.ac.uk/efo/EFO_0022696>	"HVTs-SM1"
<http://www.ebi.ac.uk/efo/EFO_0006630>	"KYSE-450"
<http://www.ebi.ac.uk/efo/EFO_0022678>	"HCCLM-3"
<http://www.ebi.ac.uk/efo/EFO_0006276>	"GM15850"
<http://www.ebi.ac.uk/efo/EFO_0006637>	"LN-229"
<http://www.ebi.ac.uk/efo/EFO_0002865>	"TC71"
<http://www.ebi.ac.uk/efo/EFO_0022706>	"U3082MG"
<http://purl.obolibrary.org/obo/CLO_0016554>	"GM17756"
<http://purl.obolibrary.org/obo/CLO_0031198>	"GM14382"
<http://www.ebi.ac.uk/efo/EFO_0022703>	"HSC-3"
<http://www.ebi.ac.uk/efo/EFO_0006689>	"NCI-H2810"
<http://www.ebi.ac.uk/efo/EFO_0003139>	"HCjE"
<http://purl.obolibrary.org/obo/CLO_0016645>	"GM17773"
<http://www.ebi.ac.uk/efo/EFO_0002355>	"SUDHL16"
<http://www.ebi.ac.uk/efo/EFO_0006686>	"NCI-H28"
<http://www.ebi.ac.uk/efo/EFO_0006735>	"PK-45P"
<http://purl.obolibrary.org/obo/CLO_0016642>	"GM17782"
<http://www.ebi.ac.uk/efo/EFO_0002246>	"NAMALWA"
<http://purl.obolibrary.org/obo/CLO_0014371>	"GM17225"
<http://www.ebi.ac.uk/efo/EFO_0002352>	"SR"
<http://purl.obolibrary.org/obo/CLO_0031234>	"GM14439"
<http://www.ebi.ac.uk/efo/EFO_0006668>	"NCI-H196"
<http://www.ebi.ac.uk/efo/EFO_0002347>	"SNU398"
<http://www.ebi.ac.uk/efo/EFO_0006490>	"SK23"
<http://www.ebi.ac.uk/efo/EFO_0001196>	"IMR-90"
<http://purl.obolibrary.org/obo/CLO_0022107>	"AG13145"
<http://www.ebi.ac.uk/efo/EFO_0006381>	"COLO 857"
<http://www.ebi.ac.uk/efo/EFO_0005707>	"786-0"
<http://www.ebi.ac.uk/efo/EFO_0001177>	"HCC2157"
<http://www.ebi.ac.uk/efo/EFO_0002874>	"WM793-P1N1"
<http://www.ebi.ac.uk/efo/EFO_0002157>	"D341Med"
<http://www.ebi.ac.uk/efo/EFO_0022688>	"LAN-5"
<http://www.ebi.ac.uk/efo/EFO_0002273>	"NCI-H2009"
<http://www.ebi.ac.uk/efo/EFO_0001159>	"GM12872"
<http://www.ebi.ac.uk/efo/EFO_0022369>	"MM485 cell"
<http://www.ebi.ac.uk/efo/EFO_0006579>	"HEL"
<http://www.ebi.ac.uk/efo/EFO_0022403>	"WS1 cell"
<http://www.ebi.ac.uk/efo/EFO_0002139>	"COLO704"
<http://purl.obolibrary.org/obo/CLO_0013168>	"GM17264"
<http://purl.obolibrary.org/obo/CLO_0027328>	"GM15268"
<http://www.ebi.ac.uk/efo/EFO_0002052>	"EcR-RKO/KLF4"
<http://www.ebi.ac.uk/efo/EFO_0022583>	"SNU-251"@en
<http://www.ebi.ac.uk/efo/EFO_0005712>	"RPMI-7951"
<http://purl.obolibrary.org/obo/CLO_0016502>	"GM17810"
<http://www.ebi.ac.uk/efo/EFO_0006408>	"G44"
<http://purl.obolibrary.org/obo/CLO_0014358>	"GM17227"
<http://www.ebi.ac.uk/efo/EFO_0006528>	"23132/87"
<http://www.ebi.ac.uk/efo/EFO_0006634>	"LCLC-103H"
<http://purl.obolibrary.org/obo/CLO_0014039>	"GM17176"
<http://purl.obolibrary.org/obo/CLO_0014806>	"GM02767"
<http://www.ebi.ac.uk/efo/EFO_0022710>	"Mahlavu"
<http://www.ebi.ac.uk/efo/EFO_0022522>	"DKO-1"@en
<http://www.ebi.ac.uk/efo/EFO_0006616>	"KMS-27"
<http://www.ebi.ac.uk/efo/EFO_0022413>	"ARP-1 cell"
<http://www.ebi.ac.uk/efo/EFO_0006607>	"Kasumi-1"
<http://www.ebi.ac.uk/efo/EFO_0002118>	"BV173"
<http://www.ebi.ac.uk/efo/EFO_0002260>	"NCI-H1650"
<http://www.ebi.ac.uk/efo/EFO_0002238>	"ML2"
<http://www.ebi.ac.uk/efo/EFO_0005698>	"Daoy"
<http://purl.obolibrary.org/obo/CLO_0014413>	"GM17243"
<http://www.ebi.ac.uk/efo/EFO_0006499>	"U-2932"
<http://www.ebi.ac.uk/efo/EFO_0006682>	"NCI-H2595"
<http://purl.obolibrary.org/obo/CLO_0016455>	"GM17847"
<http://www.ebi.ac.uk/efo/EFO_0006494>	"SU.86.86"
<http://www.ebi.ac.uk/efo/EFO_0006533>	"A4/Fuk"
<http://www.ebi.ac.uk/efo/EFO_0002044>	"BC-1"
<http://www.ebi.ac.uk/efo/EFO_0006385>	"COV504"
<http://www.ebi.ac.uk/efo/EFO_0005388>	"JIMT-1"
<http://www.ebi.ac.uk/efo/EFO_0002164>	"DMS273"
<http://www.ebi.ac.uk/efo/EFO_0005383>	"HMEC1"
<http://purl.obolibrary.org/obo/CLO_0013938>	"GM17142"
<http://www.ebi.ac.uk/efo/EFO_0002878>	"YCC11"
<http://www.ebi.ac.uk/efo/EFO_0002277>	"NCI-H2087"
<http://www.ebi.ac.uk/efo/EFO_0006598>	"IM95m"
<http://purl.obolibrary.org/obo/CLO_0013210>	"GM17279"
<http://purl.obolibrary.org/obo/CLO_0013888>	"GM17216"
<http://www.ebi.ac.uk/efo/EFO_0002252>	"NCI-H1395"
<http://www.ebi.ac.uk/efo/EFO_0006593>	"Hs 895.T"
<http://www.ebi.ac.uk/efo/EFO_0001095>	"BT483"
<http://www.ebi.ac.uk/efo/EFO_0002143>	"CORL279"
<http://www.ebi.ac.uk/efo/EFO_0006699>	"NOF151"
<http://www.ebi.ac.uk/efo/EFO_0002259>	"NCI-H1623"
<http://www.ebi.ac.uk/efo/EFO_0022580>	"BL-41"@en
<http://www.ebi.ac.uk/efo/EFO_0006377>	"COLO 792"
<http://www.ebi.ac.uk/efo/EFO_0022587>	"HKB-11"@en
<http://purl.obolibrary.org/obo/CLO_0031228>	"GM14406"
<http://www.ebi.ac.uk/efo/EFO_0006394>	"G-361"
<http://www.ebi.ac.uk/efo/EFO_0006716>	"OPM-2"
<http://www.ebi.ac.uk/efo/EFO_0022569>	"48BR"@en
<http://purl.obolibrary.org/obo/CLO_0036870>	"GM07029"
<http://www.ebi.ac.uk/efo/EFO_0006287>	"Mono Mac 6"
<http://www.ebi.ac.uk/efo/EFO_0022717>	"8305C"
<http://www.ebi.ac.uk/efo/EFO_0002310>	"OE33"
<http://www.ebi.ac.uk/efo/EFO_0001171>	"HCC1428"
<http://www.ebi.ac.uk/efo/EFO_0022714>	"LN-308"
<http://www.ebi.ac.uk/efo/EFO_0006751>	"SIG-M5"
<http://purl.obolibrary.org/obo/CLO_0013208>	"GM17277"
<http://purl.obolibrary.org/obo/CLO_0015130>	"GM17129"
<http://www.ebi.ac.uk/efo/EFO_0006758>	"SNU-638"
<http://www.ebi.ac.uk/efo/EFO_0002858>	"SK-ES-1"
<http://www.ebi.ac.uk/efo/EFO_0002366>	"SW403"
<http://purl.obolibrary.org/obo/CLO_0011237>	"GM08928"
<http://www.ebi.ac.uk/efo/EFO_0006439>	"HOP62"
<http://www.ebi.ac.uk/efo/EFO_0002363>	"SW1573"
<http://purl.obolibrary.org/obo/CLO_0014410>	"GM17240"
<http://purl.obolibrary.org/obo/CLO_0015112>	"GM17120"
<http://www.ebi.ac.uk/efo/EFO_0006679>	"NCI-H2373"
<http://www.ebi.ac.uk/efo/EFO_0001242>	"SUM185PE"
<http://purl.obolibrary.org/obo/CLO_0031665>	"GM14583"
<http://www.ebi.ac.uk/efo/EFO_0002345>	"SNU182"
<http://www.ebi.ac.uk/efo/EFO_0006725>	"OVKATE"
<http://www.ebi.ac.uk/efo/EFO_0006537>	"BEN"
<http://purl.obolibrary.org/obo/CLO_0031580>	"GM14568"
<http://www.ebi.ac.uk/efo/EFO_0002048>	"BCBL-1"
<http://www.ebi.ac.uk/efo/EFO_0005390>	"KARPAS 299"
<http://www.ebi.ac.uk/efo/EFO_0002168>	"DU4475"
<http://www.ebi.ac.uk/efo/EFO_0022699>	"RAO-3"
<http://purl.obolibrary.org/obo/CLO_0014889>	"GM17108"
<http://www.ebi.ac.uk/efo/EFO_0006480>	"RT4"
<http://www.ebi.ac.uk/efo/EFO_0006292>	"S462"
<http://www.ebi.ac.uk/efo/EFO_0001181>	"HCC70"
<http://purl.obolibrary.org/obo/CLO_0013935>	"GM17140"
<http://purl.obolibrary.org/obo/CLO_0013214>	"GM17272"
<http://www.ebi.ac.uk/efo/EFO_0002371>	"SW780"
<http://www.ebi.ac.uk/efo/EFO_0002256>	"NCI-H1573"
<http://purl.obolibrary.org/obo/CLO_0017023>	"GM17738"
<http://purl.obolibrary.org/obo/CLO_0031253>	"GM14453"
<http://www.ebi.ac.uk/efo/EFO_0002147>	"CaHPV10"
<http://www.ebi.ac.uk/efo/EFO_0006271>	"ARPE-19"
<http://www.ebi.ac.uk/efo/EFO_0002075>	"PEL-5"
<http://www.ebi.ac.uk/efo/EFO_0006691>	"NCI-H322T"
<http://www.ebi.ac.uk/efo/EFO_0022393>	"MT2 cell"
<http://www.ebi.ac.uk/efo/EFO_0003039>	"EAhy 926 cell"
<http://purl.obolibrary.org/obo/CLO_0031232>	"AG08904"
<http://purl.obolibrary.org/obo/CLO_0013962>	"GM17157"
<http://purl.obolibrary.org/obo/CLO_0014369>	"GM17224"
<http://purl.obolibrary.org/obo/CLO_0036460>	"GM06944"
<http://www.ebi.ac.uk/efo/EFO_0007070>	"ACC112"
<http://www.ebi.ac.uk/efo/EFO_0002895>	"MKN7"
<http://www.ebi.ac.uk/efo/EFO_0005705>	"olfactory neurosphere cell line"
<http://www.ebi.ac.uk/efo/EFO_0009496>	"C1 100080013"
<http://www.ebi.ac.uk/efo/EFO_0009495>	"C1 100080003"
<http://www.ebi.ac.uk/efo/EFO_0009494>	"C1 100080002"
<http://purl.obolibrary.org/obo/CLO_0013199>	"GM17276"
<http://purl.obolibrary.org/obo/CLO_0032601>	"ND04158"
<http://www.ebi.ac.uk/efo/EFO_0022367>	"D04 cell"
<http://www.ebi.ac.uk/efo/EFO_0001214>	"MDAMB436"
<http://www.ebi.ac.uk/efo/EFO_0006755>	"SNU-484"
<http://purl.obolibrary.org/obo/CLO_0014028>	"GM17179"
<http://purl.obolibrary.org/obo/CLO_0030311>	"GM15036"
<http://www.ebi.ac.uk/efo/EFO_0022515>	"HEK-293S"@en
<http://www.ebi.ac.uk/efo/EFO_0022406>	"MNT-1 cell"
<http://www.ebi.ac.uk/efo/EFO_0022512>	"KN73"@en
<http://purl.obolibrary.org/obo/CLO_0022371>	"AG11726"
<http://www.ebi.ac.uk/efo/EFO_0006650>	"MHH-ES-1"
<http://www.ebi.ac.uk/efo/EFO_0002210>	"J82"
<http://www.ebi.ac.uk/efo/EFO_0006541>	"BICR 22"
<http://www.ebi.ac.uk/efo/EFO_0002050>	"BeWo"
<http://www.ebi.ac.uk/efo/EFO_0005715>	"WERI-Rb-1"
<http://www.ebi.ac.uk/efo/EFO_0001167>	"HBL100"
<http://www.ebi.ac.uk/efo/EFO_0022550>	"NKL"@en
<http://www.ebi.ac.uk/efo/EFO_0006632>	"KYSE-520"
<http://purl.obolibrary.org/obo/CLO_0016564>	"GM17749"
<http://purl.obolibrary.org/obo/CLO_0016561>	"GM17752"
<http://www.ebi.ac.uk/efo/EFO_0006696>	"NCI-H847"
<http://www.ebi.ac.uk/efo/EFO_0002375>	"SW948"
<http://www.ebi.ac.uk/efo/EFO_0022497>	"SNG-M"@en
<http://purl.obolibrary.org/obo/CLO_0031257>	"GM14440"
<http://purl.obolibrary.org/obo/CLO_0026786>	"GM15386"
<http://www.ebi.ac.uk/efo/EFO_0022652>	"C3ABR"
<http://purl.obolibrary.org/obo/CLO_0013097>	"GM17281"
<http://purl.obolibrary.org/obo/CLO_0022132>	"AG13066"
<http://www.ebi.ac.uk/efo/EFO_0006688>	"NCI-H2804"
<http://www.ebi.ac.uk/efo/EFO_0003116>	"NCI-H125"
<http://www.ebi.ac.uk/efo/EFO_0002248>	"NCI-H1048"
<http://purl.obolibrary.org/obo/CLO_0031239>	"GM14417"
<http://www.ebi.ac.uk/efo/EFO_0007105>	"iPS-18a"
<http://purl.obolibrary.org/obo/CLO_0031236>	"GM14433"
<http://purl.obolibrary.org/obo/CLO_0014366>	"GM17222"
<http://www.ebi.ac.uk/efo/EFO_0007102>	"iPS-15b"
<http://www.ebi.ac.uk/efo/EFO_0006727>	"OVSAHO"
<http://purl.obolibrary.org/obo/CLO_0016510>	"GM17817"
<http://www.ebi.ac.uk/efo/EFO_0006492>	"SU-DHL-4"
<http://purl.obolibrary.org/obo/CLO_0013941>	"GM17147"
<http://www.ebi.ac.uk/efo/EFO_0006383>	"COV362"
<http://www.ebi.ac.uk/efo/EFO_0005725>	"BE(2)-C"
<http://purl.obolibrary.org/obo/CLO_0026399>	"ND00268"
<http://www.ebi.ac.uk/efo/EFO_0001195>	"IMR-32"
<http://www.ebi.ac.uk/efo/EFO_0005709>	"HTR8/SVneo"
<http://www.ebi.ac.uk/efo/EFO_0002813>	"ABC-1"
<http://www.ebi.ac.uk/efo/EFO_0006642>	"LXFL529"
<http://www.ebi.ac.uk/efo/EFO_0006709>	"OCI-LY19"
<http://www.ebi.ac.uk/efo/EFO_0001211>	"MDAMB361"
<http://www.ebi.ac.uk/efo/EFO_0006762>	"SUM229PE"
<http://www.ebi.ac.uk/efo/EFO_0002159>	"DBTRG05MG"
<http://www.ebi.ac.uk/efo/EFO_0002303>	"NCI-H747"
<http://www.ebi.ac.uk/efo/EFO_0022519>	"GM847"@en
<http://www.ebi.ac.uk/efo/EFO_0006741>	"QGP-1"
<http://www.ebi.ac.uk/efo/EFO_0001253>	"THP-1"
<http://purl.obolibrary.org/obo/CLO_0016458>	"GM17843"
<http://purl.obolibrary.org/obo/CLO_0014409>	"GM17249"
<http://www.ebi.ac.uk/efo/EFO_0006548>	"CaR-1"
<http://www.ebi.ac.uk/efo/EFO_0002059>	"HT-1080 cell"
<http://www.ebi.ac.uk/efo/EFO_0002059>	"HT1080"
<http://www.ebi.ac.uk/efo/EFO_0022441>	"TGW cell"
<http://purl.obolibrary.org/obo/CLO_0029036>	"ND06229"
<http://purl.obolibrary.org/obo/CLO_0031281>	"GM14468"
<http://purl.obolibrary.org/obo/CLO_0014887>	"GM17109"
<http://www.ebi.ac.uk/efo/EFO_0006636>	"LN-18"
<http://www.ebi.ac.uk/efo/EFO_0006354>	"105KC"
<http://www.ebi.ac.uk/efo/EFO_0022423>	"YT cell"
<http://www.ebi.ac.uk/efo/EFO_0022420>	"PEER cell"
<http://www.ebi.ac.uk/efo/EFO_0022418>	"EJ138 cell"
<http://www.ebi.ac.uk/efo/EFO_0006285>	"MEC2"
<http://www.ebi.ac.uk/efo/EFO_0002280>	"NCI-H2126"
<http://www.ebi.ac.uk/efo/EFO_0022524>	"EUFA1341"@en
<http://www.ebi.ac.uk/efo/EFO_0006442>	"HT115"
<http://purl.obolibrary.org/obo/CLO_0016362>	"ND01737"
<http://www.ebi.ac.uk/efo/EFO_0006282>	"KM12"
<http://www.ebi.ac.uk/efo/EFO_0022415>	"hTERT-HPNE cell"
<http://www.ebi.ac.uk/efo/EFO_0002361>	"SW1417"
<http://www.ebi.ac.uk/efo/EFO_0003120>	"NCI-H2279"
<http://www.ebi.ac.uk/efo/EFO_0002064>	"ITM-ST"
<http://www.ebi.ac.uk/efo/EFO_0001092>	"BT20"
<http://purl.obolibrary.org/obo/CLO_0015082>	"GM17133"
<http://www.ebi.ac.uk/efo/EFO_0006380>	"COLO 853"
<http://www.ebi.ac.uk/efo/EFO_0002184>	"H4"
<http://purl.obolibrary.org/obo/CLO_0013839>	"GM17201"
<http://www.ebi.ac.uk/efo/EFO_0006649>	"MFM-223"
<http://www.ebi.ac.uk/efo/EFO_0006646>	"ME-180"
<http://purl.obolibrary.org/obo/CLO_0013836>	"GM17203"
<http://www.ebi.ac.uk/efo/EFO_0002166>	"DMS79"
<http://www.ebi.ac.uk/efo/EFO_0002272>	"NCI-H1993"
<http://www.ebi.ac.uk/efo/EFO_0006766>	"TYK-nu"
<http://www.ebi.ac.uk/efo/EFO_0002300>	"NCI-H69"
<http://www.ebi.ac.uk/efo/EFO_0002163>	"DMS153"
<http://purl.obolibrary.org/obo/CLO_0016567>	"GM17745"
<http://www.ebi.ac.uk/efo/EFO_0007610>	"RWPE2"
<http://www.ebi.ac.uk/efo/EFO_0002307>	"NCI-H838"
<http://www.ebi.ac.uk/efo/EFO_0006628>	"KYSE-180"
<http://www.ebi.ac.uk/efo/EFO_0006748>	"RTS3b"
<http://www.ebi.ac.uk/efo/EFO_0005451>	"SF268"
<http://www.ebi.ac.uk/efo/EFO_0006745>	"RKN"
<http://www.ebi.ac.uk/efo/EFO_0002359>	"SW1116"
<http://purl.obolibrary.org/obo/CLO_0017021>	"GM17740"
<http://www.ebi.ac.uk/efo/EFO_0006739>	"PSN1"
<http://purl.obolibrary.org/obo/CLO_0031535>	"GM14479"
<http://www.ebi.ac.uk/efo/EFO_0022504>	"SW707"@en
<http://www.ebi.ac.uk/efo/EFO_0002101>	"A172"
<http://www.ebi.ac.uk/efo/EFO_0022617>	"MM200"
<http://www.ebi.ac.uk/efo/EFO_0007953>	"iPS-NIHi7"
<http://www.ebi.ac.uk/efo/EFO_0002285>	"NCI-H226"
<http://www.ebi.ac.uk/efo/EFO_0006771>	"UM-UC-3"
<http://www.ebi.ac.uk/efo/EFO_0002176>	"EM2"
<http://www.ebi.ac.uk/efo/EFO_0002171>	"DoTc2"
<http://purl.obolibrary.org/obo/CLO_0016600>	"GM17762"
<http://www.ebi.ac.uk/efo/EFO_0022719>	"RH-41"
<http://www.ebi.ac.uk/efo/EFO_0022543>	"Kit225"@en
<http://www.ebi.ac.uk/efo/EFO_0006753>	"SKM-1"
<http://www.ebi.ac.uk/efo/EFO_0002264>	"NCI-H1703"
<http://www.ebi.ac.uk/efo/EFO_0022595>	"PNT2"@en
<http://www.ebi.ac.uk/efo/EFO_0002368>	"SW620"
<http://www.ebi.ac.uk/efo/EFO_0002150>	"Caki2"
<http://www.ebi.ac.uk/efo/EFO_0002712>	"KIF5"
<http://www.ebi.ac.uk/efo/EFO_0022592>	"CAL-33"@en
<http://www.ebi.ac.uk/efo/EFO_0002365>	"SW1990"
<http://www.ebi.ac.uk/efo/EFO_0003124>	"NCI-H520"
<http://purl.obolibrary.org/obo/CLO_0014412>	"GM17242"
<http://www.ebi.ac.uk/efo/EFO_0006498>	"U-251 MG"
<http://www.ebi.ac.uk/efo/EFO_0002832>	"MKN45"
<http://www.ebi.ac.uk/efo/EFO_0005443>	"OVCAR5"
<http://www.ebi.ac.uk/efo/EFO_0002707>	"NT-1"
<http://www.ebi.ac.uk/efo/EFO_0006389>	"DLD1"
<http://www.ebi.ac.uk/efo/EFO_0002827>	"LC-1F"
<http://www.ebi.ac.uk/efo/EFO_0022694>	"MOLM-13"
<http://www.ebi.ac.uk/efo/EFO_0006653>	"MOLP-2"
<http://www.ebi.ac.uk/efo/EFO_0002824>	"HCT116"
<http://www.ebi.ac.uk/efo/EFO_0002060>	"IBL4"
<http://www.ebi.ac.uk/efo/EFO_0005392>	"LAPC-4"
<http://www.ebi.ac.uk/efo/EFO_0006294>	"SHEP"
<http://purl.obolibrary.org/obo/CLO_0031260>	"GM14447"
<http://purl.obolibrary.org/obo/CLO_0013937>	"GM17143"
<http://www.ebi.ac.uk/efo/EFO_0002085>	"T98G"
<http://purl.obolibrary.org/obo/CLO_0013990>	"GM17166"
<http://www.ebi.ac.uk/efo/EFO_0006444>	"HT55"
<http://purl.obolibrary.org/obo/CLO_0013881>	"GM17207"
<http://purl.obolibrary.org/obo/CLO_0014397>	"GM17250"
<http://www.ebi.ac.uk/efo/EFO_0002378>	"SW982"
<http://purl.obolibrary.org/obo/CLO_0013095>	"GM17283"
<http://www.ebi.ac.uk/efo/EFO_0006564>	"DOK"
<http://purl.obolibrary.org/obo/CLO_0014394>	"GM17258"
<http://www.ebi.ac.uk/efo/EFO_0002124>	"CA46"
<http://purl.obolibrary.org/obo/CLO_0015124>	"GM17126"
<http://www.ebi.ac.uk/efo/EFO_0002121>	"C3A"
<http://www.ebi.ac.uk/efo/EFO_0004921>	"GM00038"
<http://purl.obolibrary.org/obo/CLO_0014417>	"GM17247"
<http://purl.obolibrary.org/obo/CLO_0014404>	"ND02579"
<http://purl.obolibrary.org/obo/CLO_0014898>	"GM17103"
<http://www.ebi.ac.uk/efo/EFO_0001175>	"HCC1954"
<http://www.ebi.ac.uk/efo/EFO_0002289>	"NCI-H295R"
<http://www.ebi.ac.uk/efo/EFO_0002203>	"HT1376"
<http://www.ebi.ac.uk/efo/EFO_0022540>	"J.CaM2.5"@en
<http://www.ebi.ac.uk/efo/EFO_0022434>	"MEL-JUSO cell"
<http://www.ebi.ac.uk/efo/EFO_0007100>	"iPS-11b"
<http://www.ebi.ac.uk/efo/EFO_0001170>	"HCC1187"
<http://www.ebi.ac.uk/efo/EFO_0022431>	"HOSE cell"
<http://www.ebi.ac.uk/efo/EFO_0022429>	"MUM-2B cell"
<http://www.ebi.ac.uk/efo/EFO_0006584>	"Hs 255.T"
<http://www.ebi.ac.uk/efo/EFO_0022426>	"M-07E cell"
<http://www.ebi.ac.uk/efo/EFO_0006757>	"SNU-620"
<http://www.ebi.ac.uk/efo/EFO_0002268>	"NCI-H1838"
<http://www.ebi.ac.uk/efo/EFO_0001086>	"A549"
<http://www.ebi.ac.uk/efo/EFO_0022408>	"HBL-1 cell"
<http://www.ebi.ac.uk/efo/EFO_0003044>	"NCI-H460"
<http://www.ebi.ac.uk/efo/EFO_0006551>	"CFPAC-1"
<http://www.ebi.ac.uk/efo/EFO_0005447>	"PEO23"
<http://www.ebi.ac.uk/efo/EFO_0002057>	"HCC1008"
<http://purl.obolibrary.org/obo/CLO_0016500>	"GM17812"
<http://www.ebi.ac.uk/efo/EFO_0022698>	"XPCS2BA"
<http://www.ebi.ac.uk/efo/EFO_0006657>	"NCI-H1373"
<http://purl.obolibrary.org/obo/CLO_0016507>	"GM17813"
<http://www.ebi.ac.uk/efo/EFO_0006639>	"LoVo"
<http://www.ebi.ac.uk/efo/EFO_0022700>	"EW-7"
<http://purl.obolibrary.org/obo/CLO_0013753>	"GM17183"
<http://www.ebi.ac.uk/efo/EFO_0022499>	"M426"@en
<http://purl.obolibrary.org/obo/CLO_0015121>	"GM17124"
<http://www.ebi.ac.uk/efo/EFO_0022527>	"HCS-2/8"@en
<http://purl.obolibrary.org/obo/CLO_0035608>	"AG07139"
<http://www.ebi.ac.uk/efo/EFO_0002841>	"NCI-N87"
<http://www.ebi.ac.uk/efo/EFO_0022621>	"OECM-1"
<http://purl.obolibrary.org/obo/CLO_0030305>	"GM15029"
<http://www.ebi.ac.uk/efo/EFO_0022647>	"C-28/I2"
<http://www.ebi.ac.uk/efo/EFO_0006737>	"PK-8"
<http://purl.obolibrary.org/obo/CLO_0033570>	"AG08048"
<http://www.ebi.ac.uk/efo/EFO_0022644>	"PH5CH8"
<http://www.ebi.ac.uk/efo/EFO_0006665>	"NCI-H1882"
<http://www.ebi.ac.uk/efo/EFO_0001246>	"SUM52PE"
<http://purl.obolibrary.org/obo/CLO_0013961>	"GM17154"
<http://purl.obolibrary.org/obo/CLO_0013138>	"GM17294"
<http://www.ebi.ac.uk/efo/EFO_0006662>	"NCI-H1734"
<http://www.ebi.ac.uk/efo/EFO_0006556>	"COR-L47"
<http://www.ebi.ac.uk/efo/EFO_0002331>	"SKLMS1"
<http://www.ebi.ac.uk/efo/EFO_0002349>	"SNU449"
<http://purl.obolibrary.org/obo/CLO_0034780>	"AG04147"
<http://www.ebi.ac.uk/efo/EFO_0006729>	"PA-TU-8902"
<http://www.ebi.ac.uk/efo/EFO_0002222>	"KU812"
<http://purl.obolibrary.org/obo/CLO_0022101>	"AG13150"
<http://www.ebi.ac.uk/efo/EFO_0002062>	"ITM-E6E7"
<http://www.ebi.ac.uk/efo/EFO_0001179>	"HCC3153"
<http://purl.obolibrary.org/obo/CLO_0014340>	"GM17234"
<http://www.ebi.ac.uk/efo/EFO_0006644>	"MDST8"
<http://www.ebi.ac.uk/efo/EFO_0006764>	"TCC-PAN2"
<http://www.ebi.ac.uk/efo/EFO_0002275>	"NCI-H2052"
<http://www.ebi.ac.uk/efo/EFO_0022641>	"BM9"
<http://www.ebi.ac.uk/efo/EFO_0006761>	"SNU-C1"
<http://www.ebi.ac.uk/efo/EFO_0002270>	"NCI-H1930"
<http://www.ebi.ac.uk/efo/EFO_0022348>	"184A1 cell"
<http://www.ebi.ac.uk/efo/EFO_0002161>	"DKMG"
<http://purl.obolibrary.org/obo/CLO_0033199>	"GM13883"
<http://www.ebi.ac.uk/efo/EFO_0002133>	"CHP212"
<http://www.ebi.ac.uk/efo/EFO_0022664>	"Colo-320"
<http://purl.obolibrary.org/obo/CLO_0015098>	"GM17139"
