?child	?label
<http://purl.obolibrary.org/obo/HP_0100851>	"Abnormal emotional state"
<http://purl.obolibrary.org/obo/HP_0031844>	"Euphoria"
<http://purl.obolibrary.org/obo/HP_0000737>	"Irritability"
<http://purl.obolibrary.org/obo/HP_0100543>	"Cognitive impairment"
<http://purl.obolibrary.org/obo/HP_0001289>	"Confusion"
<http://purl.obolibrary.org/obo/HP_0031258>	"Delirium"
<http://www.ebi.ac.uk/efo/EFO_0007948>	"HIV-associated neurocognitive disorder"
<http://www.ebi.ac.uk/efo/EFO_0007983>	"asymptomatic neurocognitive impairment"
<http://www.ebi.ac.uk/efo/EFO_0007982>	"mild neurocognitive disorder"
<http://purl.obolibrary.org/obo/HP_0001268>	"Mental deterioration"
<http://purl.obolibrary.org/obo/HP_0002344>	"Progressive neurologic deterioration"
<http://purl.obolibrary.org/obo/HP_0000726>	"Dementia"
<http://purl.obolibrary.org/obo/HP_0002145>	"Frontotemporal dementia"
<http://purl.obolibrary.org/obo/HP_0000736>	"Short attention span"
<http://purl.obolibrary.org/obo/HP_0031987>	"Diminished ability to concentrate"
<http://purl.obolibrary.org/obo/HP_0000738>	"Hallucinations"
<http://purl.obolibrary.org/obo/HP_0004372>	"Reduced consciousness"
<http://purl.obolibrary.org/obo/HP_0007185>	"Loss of consciousness"
<http://purl.obolibrary.org/obo/HP_0002329>	"Drowsiness"
<http://purl.obolibrary.org/obo/HP_0001259>	"Coma"
<http://purl.obolibrary.org/obo/HP_0001325>	"Hypoglycemic coma"
<http://purl.obolibrary.org/obo/HP_0000758>	"Abnormal nonverbal communicative behavior"
<http://purl.obolibrary.org/obo/HP_0000817>	"Reduced eye contact"
<http://purl.obolibrary.org/obo/HP_0000741>	"Apathy"
<http://purl.obolibrary.org/obo/HP_0009088>	"Speech articulation difficulties"
<http://purl.obolibrary.org/obo/HP_0000725>	"Psychotic episodes"
<http://www.ebi.ac.uk/efo/EFO_0010132>	"decreased fine motor function"
<http://purl.obolibrary.org/obo/HP_0001298>	"Encephalopathy"
<http://purl.obolibrary.org/obo/HP_0200134>	"Epileptic encephalopathy"
<http://purl.obolibrary.org/obo/HP_0007069>	"Profound static encephalopathy"
<http://purl.obolibrary.org/obo/HP_0006789>	"Mitochondrial encephalopathy"
<http://purl.obolibrary.org/obo/HP_0002448>	"Progressive encephalopathy"
<http://purl.obolibrary.org/obo/HP_0002353>	"EEG abnormality"
<http://purl.obolibrary.org/obo/HP_0011203>	"EEG with abnormally slow frequencies"
<http://purl.obolibrary.org/obo/HP_0010845>	"EEG with generalized slow activity"
<http://purl.obolibrary.org/obo/HP_0011182>	"Interictal epileptiform activity"
<http://purl.obolibrary.org/obo/HP_0012018>	"EEG with temporal focal spikes"
<http://purl.obolibrary.org/obo/HP_0011198>	"EEG with generalized epileptiform discharges"
<http://purl.obolibrary.org/obo/HP_0010857>	"EEG with periodic abnormalities"
<http://purl.obolibrary.org/obo/HP_0010850>	"EEG with spike-wave complexes"
<http://purl.obolibrary.org/obo/HP_0010841>	"Multifocal epileptiform discharges"
<http://purl.obolibrary.org/obo/HP_0011442>	"Abnormal central motor function"
<http://purl.obolibrary.org/obo/HP_0002275>	"Poor motor coordination"
<http://www.ebi.ac.uk/efo/EFO_0020909>	"impaired psychomotor skills"@en
<http://purl.obolibrary.org/obo/HP_0007010>	"Poor fine motor coordination"
<http://purl.obolibrary.org/obo/HP_0011098>	"Speech apraxia"
<http://purl.obolibrary.org/obo/HP_0010550>	"Paraplegia"
<http://purl.obolibrary.org/obo/HP_0001258>	"Spastic paraplegia"
<http://purl.obolibrary.org/obo/HP_0003470>	"Paralysis"
<http://purl.obolibrary.org/obo/HP_0001605>	"Vocal cord paralysis"
<http://purl.obolibrary.org/obo/HP_0000657>	"Oculomotor apraxia"
<http://purl.obolibrary.org/obo/HP_0001257>	"Spasticity"
<http://purl.obolibrary.org/obo/HP_0011099>	"Spastic hemiparesis"
<http://purl.obolibrary.org/obo/HP_0006986>	"Upper limb spasticity"
<http://purl.obolibrary.org/obo/HP_0002510>	"Spastic tetraplegia"
<http://purl.obolibrary.org/obo/HP_0002061>	"Lower limb spasticity"
<http://purl.obolibrary.org/obo/HP_0002313>	"Spastic paraparesis"
<http://purl.obolibrary.org/obo/HP_0002370>	"Poor coordination"
<http://purl.obolibrary.org/obo/HP_0002524>	"Cataplexy"
<http://purl.obolibrary.org/obo/HP_0001251>	"Ataxia"
<http://purl.obolibrary.org/obo/HP_0002075>	"Dysdiadochokinesis"
<http://purl.obolibrary.org/obo/HP_0002066>	"Gait ataxia"
<http://purl.obolibrary.org/obo/HP_0001310>	"Dysmetria"
<http://purl.obolibrary.org/obo/HP_0002305>	"Athetosis"
<http://purl.obolibrary.org/obo/HP_0001266>	"Choreoathetosis"
<http://purl.obolibrary.org/obo/HP_0001300>	"Parkinsonism"
<http://purl.obolibrary.org/obo/HP_0004374>	"Hemiplegia/hemiparesis"
<http://purl.obolibrary.org/obo/HP_0012194>	"Episodic hemiplegia"
<http://purl.obolibrary.org/obo/HP_0001269>	"Hemiparesis"
<http://purl.obolibrary.org/obo/HP_0002385>	"Paraparesis"
<http://purl.obolibrary.org/obo/HP_0002267>	"Exaggerated startle response"
<http://purl.obolibrary.org/obo/HP_0001350>	"Slurred speech"
<http://purl.obolibrary.org/obo/HP_0002169>	"Clonus"
<http://purl.obolibrary.org/obo/HP_0002072>	"Chorea"
<http://purl.obolibrary.org/obo/HP_0007256>	"Abnormal pyramidal sign"
<http://purl.obolibrary.org/obo/HP_0003487>	"Babinski sign"
<http://purl.obolibrary.org/obo/HP_0001337>	"Tremor"
<http://purl.obolibrary.org/obo/HP_0030186>	"Kinetic tremor"
<http://purl.obolibrary.org/obo/HP_0002080>	"Intention tremor"
<http://purl.obolibrary.org/obo/HP_0002378>	"Hand tremor"
<http://purl.obolibrary.org/obo/HP_0001336>	"Myoclonus"
<http://purl.obolibrary.org/obo/HP_0045084>	"Limb myoclonus"
<http://purl.obolibrary.org/obo/HP_0012323>	"Sleep myoclonus"
<http://purl.obolibrary.org/obo/HP_0002312>	"Clumsiness"
<http://purl.obolibrary.org/obo/HP_0100022>	"Abnormality of movement"
<http://purl.obolibrary.org/obo/HP_0031826>	"Abnormal reflex"
<http://purl.obolibrary.org/obo/HP_0001347>	"Hyperreflexia"
<http://purl.obolibrary.org/obo/HP_0007034>	"Generalized hyperreflexia"
<http://purl.obolibrary.org/obo/HP_0002395>	"Lower limb hyperreflexia"
<http://purl.obolibrary.org/obo/HP_0007083>	"Hyperactive patellar reflex"
<http://purl.obolibrary.org/obo/HP_0001348>	"Brisk reflexes"
<http://purl.obolibrary.org/obo/HP_0001315>	"Reduced tendon reflexes"
<http://purl.obolibrary.org/obo/HP_0001265>	"Hyporeflexia"
<http://purl.obolibrary.org/obo/HP_0001288>	"Gait disturbance"
<http://purl.obolibrary.org/obo/HP_0003376>	"Steppage gait"
<http://purl.obolibrary.org/obo/HP_0030051>	"Tip-toe gait"
<http://purl.obolibrary.org/obo/HP_0002136>	"Broad-based gait"
<http://purl.obolibrary.org/obo/HP_0002141>	"Gait imbalance"
<http://purl.obolibrary.org/obo/HP_0002317>	"Unsteady gait"
<http://purl.obolibrary.org/obo/HP_0002411>	"Myokymia"
<http://purl.obolibrary.org/obo/HP_0002172>	"Postural instability"
<http://purl.obolibrary.org/obo/HP_0002310>	"Orofacial dyskinesia"
<http://purl.obolibrary.org/obo/HP_0002516>	"Increased intracranial pressure"
<http://purl.obolibrary.org/obo/HP_0003473>	"Fatigable weakness"
<http://purl.obolibrary.org/obo/HP_0030195>	"Fatigable weakness of swallowing muscles"
<http://purl.obolibrary.org/obo/HP_0000762>	"Decreased nerve conduction velocity"
<http://purl.obolibrary.org/obo/HP_0000223>	"Abnormality of taste sensation"
<http://www.ebi.ac.uk/efo/EFO_1001758>	"ageusia"
<http://www.ebi.ac.uk/efo/EFO_0009543>	"disturbances of sensation of smell and taste"
<http://purl.obolibrary.org/obo/HP_0041051>	"Ageusia"
<http://purl.obolibrary.org/obo/HP_0004408>	"Abnormality of the sense of smell"
<http://purl.obolibrary.org/obo/HP_0000458>	"Anosmia"
<http://purl.obolibrary.org/obo/HP_0001250>	"Seizure"
<http://purl.obolibrary.org/obo/HP_0011097>	"Epileptic spasm"
<http://purl.obolibrary.org/obo/HP_0010819>	"Atonic seizure"
<http://purl.obolibrary.org/obo/HP_0007359>	"Focal-onset seizure"
<http://purl.obolibrary.org/obo/HP_0011163>	"Focal sensory seizure with somatosensory features"
<http://purl.obolibrary.org/obo/HP_0002384>	"Focal impaired awareness seizure"
<http://purl.obolibrary.org/obo/HP_0002373>	"Febrile seizure (within the age range of 3 months to 6 years)"
<http://www.ebi.ac.uk/efo/EFO_0006519>	"MMR-related febrile seizures"
<http://purl.obolibrary.org/obo/HP_0002197>	"Generalized-onset seizure"
<http://purl.obolibrary.org/obo/HP_0011170>	"Generalized myoclonic-atonic seizure"
<http://purl.obolibrary.org/obo/HP_0002121>	"Generalized non-motor (absence) seizure"
<http://purl.obolibrary.org/obo/HP_0011147>	"Typical absence seizure"
<http://purl.obolibrary.org/obo/HP_0011152>	"Early onset absence seizures"
<http://purl.obolibrary.org/obo/HP_0002123>	"Generalized myoclonic seizure"
<http://purl.obolibrary.org/obo/HP_0002069>	"Bilateral tonic-clonic seizure"
<http://purl.obolibrary.org/obo/HP_0032660>	"Convulsive status epilepticus"
<http://www.ebi.ac.uk/efo/EFO_0010131>	"decreased walking ability"
<http://purl.obolibrary.org/obo/HP_0009830>	"Peripheral neuropathy"
<http://purl.obolibrary.org/obo/HP_0007141>	"Sensorimotor neuropathy"
<http://purl.obolibrary.org/obo/HP_0003489>	"Acute episodes of neuropathic symptoms"
<http://purl.obolibrary.org/obo/HP_0000763>	"Sensory neuropathy"
<http://purl.obolibrary.org/obo/HP_0003390>	"Sensory axonal neuropathy"
<http://purl.obolibrary.org/obo/HP_0001340>	"Enhancement of the C-reflex"
<http://purl.obolibrary.org/obo/HP_0003474>	"Somatic sensory dysfunction"
<http://purl.obolibrary.org/obo/HP_0100963>	"Hyperesthesia"
<http://purl.obolibrary.org/obo/HP_0007328>	"Impaired pain sensation"
<http://purl.obolibrary.org/obo/HP_0003401>	"Paresthesia"
<http://purl.obolibrary.org/obo/HP_0002936>	"Distal sensory impairment"
<http://purl.obolibrary.org/obo/HP_0002166>	"Impaired vibration sensation in the lower limbs"
<http://www.ebi.ac.uk/efo/EFO_0003108>	"essential tremor"
<http://purl.obolibrary.org/obo/MONDO_0030027>	"tremor, hereditary essential, 6"
<http://purl.obolibrary.org/obo/HP_0005241>	"Total intestinal aganglionosis"
<http://www.ebi.ac.uk/efo/EFO_0009083>	"absent or delayed speech development"
<http://purl.obolibrary.org/obo/HP_0012447>	"Abnormal myelination"
<http://purl.obolibrary.org/obo/HP_0012448>	"Delayed myelination"
<http://purl.obolibrary.org/obo/HP_0002188>	"Delayed CNS myelination"
<http://purl.obolibrary.org/obo/HP_0011096>	"Peripheral demyelination"
<http://purl.obolibrary.org/obo/HP_0007305>	"CNS demyelination"
<http://purl.obolibrary.org/obo/HP_0006978>	"Dysmyelinating leukodystrophy"
<http://purl.obolibrary.org/obo/HP_0003429>	"CNS hypomyelination"
<http://purl.obolibrary.org/obo/HP_0003269>	"Sudanophilic leukodystrophy"
<http://www.ebi.ac.uk/efo/EFO_0001072>	"memory impairment"
<http://purl.obolibrary.org/obo/HP_0002011>	"Morphological central nervous system abnormality"
<http://purl.obolibrary.org/obo/HP_0002269>	"Abnormality of neuronal migration"
<http://purl.obolibrary.org/obo/HP_0002536>	"Abnormal cortical gyration"
<http://purl.obolibrary.org/obo/HP_0001339>	"Lissencephaly"
<http://purl.obolibrary.org/obo/HP_0001302>	"Pachygyria"
<http://purl.obolibrary.org/obo/HP_0002282>	"Gray matter heterotopia"
<http://purl.obolibrary.org/obo/HP_0007165>	"Periventricular heterotopia"
<http://purl.obolibrary.org/obo/HP_0009711>	"Retinal capillary hemangioma"
<http://purl.obolibrary.org/obo/HP_0001287>	"Meningitis"
<http://purl.obolibrary.org/obo/HP_0002144>	"Tethered cord"
<http://purl.obolibrary.org/obo/HP_0002921>	"Abnormal cerebrospinal fluid morphology"
<http://purl.obolibrary.org/obo/HP_0000238>	"Hydrocephalus"
<http://purl.obolibrary.org/obo/HP_0006882>	"Severe hydrocephalus"
<http://purl.obolibrary.org/obo/HP_0002196>	"Myelopathy"
<http://purl.obolibrary.org/obo/HP_0002383>	"Infectious encephalitis"
<http://purl.obolibrary.org/obo/HP_0012704>	"Widened subarachnoid space"
<http://purl.obolibrary.org/obo/HP_0002503>	"Spinocerebellar tract degeneration"
<http://purl.obolibrary.org/obo/HP_0003298>	"Spina bifida occulta"
<http://purl.obolibrary.org/obo/HP_0007367>	"Atrophy/Degeneration affecting the central nervous system"
<http://purl.obolibrary.org/obo/HP_0100256>	"Senile plaques"
<http://purl.obolibrary.org/obo/HP_0012444>	"Brain atrophy"
<http://purl.obolibrary.org/obo/HP_0007313>	"Cerebral degeneration"
<http://purl.obolibrary.org/obo/HP_0002283>	"Global brain atrophy"
<http://purl.obolibrary.org/obo/HP_0002059>	"Cerebral atrophy"
<http://purl.obolibrary.org/obo/HP_0002120>	"Cerebral cortical atrophy"
<http://purl.obolibrary.org/obo/HP_0007366>	"Atrophy/Degeneration affecting the brainstem"
<http://purl.obolibrary.org/obo/HP_0007354>	"Amyotrophic lateral sclerosis"
<http://purl.obolibrary.org/obo/HP_0002180>	"Neurodegeneration"
<http://purl.obolibrary.org/obo/HP_0012443>	"Abnormal brain morphology"
<http://purl.obolibrary.org/obo/HP_0002438>	"Cerebellar malformation"
<http://purl.obolibrary.org/obo/HP_0002350>	"Cerebellar cyst"
<http://purl.obolibrary.org/obo/HP_0012675>	"Iron accumulation in brain"
<http://purl.obolibrary.org/obo/HP_0002060>	"Abnormal cerebral morphology"
<http://purl.obolibrary.org/obo/HP_0001331>	"Absent septum pellucidum"
<http://purl.obolibrary.org/obo/HP_0007236>	"Recurrent subcortical infarcts"
<http://purl.obolibrary.org/obo/HP_0002500>	"Abnormal cerebral white matter morphology"
<http://purl.obolibrary.org/obo/HP_0030303>	"Hypoplastic anterior commissure"
<http://purl.obolibrary.org/obo/HP_0012762>	"Cerebral white matter atrophy"
<http://purl.obolibrary.org/obo/HP_0012430>	"Cerebral white matter hypoplasia"
<http://purl.obolibrary.org/obo/HP_0002518>	"Abnormal periventricular white matter morphology"
<http://purl.obolibrary.org/obo/HP_0001273>	"Abnormal corpus callosum morphology"
<http://purl.obolibrary.org/obo/HP_0007370>	"Aplasia/Hypoplasia of the corpus callosum"
<http://purl.obolibrary.org/obo/HP_0002079>	"Hypoplasia of the corpus callosum"
<http://purl.obolibrary.org/obo/HP_0001274>	"Agenesis of corpus callosum"
<http://purl.obolibrary.org/obo/HP_0001338>	"Partial agenesis of the corpus callosum"
<http://purl.obolibrary.org/obo/HP_0006931>	"Pericallosal lipoma"
<http://purl.obolibrary.org/obo/HP_0006872>	"Cerebral hypoplasia"
<http://purl.obolibrary.org/obo/HP_0007333>	"Hypoplasia of the frontal lobes"
<http://purl.obolibrary.org/obo/HP_0002140>	"Ischemic stroke"
<http://purl.obolibrary.org/obo/HP_0002352>	"Leukoencephalopathy"
<http://purl.obolibrary.org/obo/HP_0000252>	"Microcephaly"
<http://purl.obolibrary.org/obo/HP_0005484>	"Secondary microcephaly"
<http://purl.obolibrary.org/obo/HP_0011451>	"Primary microcephaly"
<http://purl.obolibrary.org/obo/HP_0009717>	"Cortical tubers"
<http://purl.obolibrary.org/obo/HP_0002134>	"Abnormal basal ganglia morphology"
<http://purl.obolibrary.org/obo/HP_0002339>	"Abnormal caudate nucleus morphology"
<http://purl.obolibrary.org/obo/HP_0002135>	"Basal ganglia calcification"
<http://purl.obolibrary.org/obo/HP_0032059>	"Mild malformation of cortical development"
<http://purl.obolibrary.org/obo/HP_0002514>	"Cerebral calcification"
<http://purl.obolibrary.org/obo/HP_0002185>	"Neurofibrillary tangles"
<http://purl.obolibrary.org/obo/HP_0100659>	"Abnormal cerebral vascular morphology"
<http://www.ebi.ac.uk/efo/EFO_0010059>	"cerebral microbleeds"
<http://purl.obolibrary.org/obo/HP_0100309>	"Subdural hemorrhage"
<http://purl.obolibrary.org/obo/HP_0012520>	"Dilation of Virchow-Robin spaces"
<http://purl.obolibrary.org/obo/HP_0007023>	"Antenatal intracerebral hemorrhage"
<http://purl.obolibrary.org/obo/HP_0001297>	"Stroke"
<http://purl.obolibrary.org/obo/HP_0007360>	"Aplasia/Hypoplasia of the cerebellum"
<http://purl.obolibrary.org/obo/HP_0002335>	"Agenesis of cerebellar vermis"
<http://purl.obolibrary.org/obo/HP_0001321>	"Cerebellar hypoplasia"
<http://purl.obolibrary.org/obo/HP_0001320>	"Cerebellar vermis hypoplasia"
<http://purl.obolibrary.org/obo/HP_0001341>	"Olfactory lobe agenesis"
<http://purl.obolibrary.org/obo/HP_0002508>	"Brainstem dysplasia"
<http://purl.obolibrary.org/obo/HP_0001272>	"Cerebellar atrophy"
<http://purl.obolibrary.org/obo/HP_0007263>	"Spinocerebellar atrophy"
<http://purl.obolibrary.org/obo/HP_0006855>	"Cerebellar vermis atrophy"
<http://purl.obolibrary.org/obo/HP_0002419>	"Molar tooth sign on MRI"
<http://purl.obolibrary.org/obo/HP_0002410>	"Aqueductal stenosis"
<http://purl.obolibrary.org/obo/HP_0002334>	"Abnormal cerebellar vermis morphology"
<http://purl.obolibrary.org/obo/HP_0002119>	"Ventriculomegaly"
<http://purl.obolibrary.org/obo/HP_0007100>	"Progressive ventriculomegaly"
<http://purl.obolibrary.org/obo/HP_0025517>	"Hypoplastic hippocampus"
<http://www.ebi.ac.uk/efo/EFO_0009853>	"convulsion"
<http://purl.obolibrary.org/obo/HP_0012332>	"Abnormal autonomic nervous system physiology"
<http://purl.obolibrary.org/obo/HP_0002171>	"Gliosis"
<http://purl.obolibrary.org/obo/HP_0001387>	"Joint stiffness"
<http://purl.obolibrary.org/obo/HP_0025258>	"Stiff neck"
<http://purl.obolibrary.org/obo/HP_0000924>	"Abnormality of the skeletal system"
<http://www.ebi.ac.uk/efo/EFO_1001274>	"Bone Anteversion"
<http://www.ebi.ac.uk/efo/EFO_0007053>	"myelosuppression"
<http://purl.obolibrary.org/obo/HP_0011842>	"Abnormal skeletal morphology"
<http://purl.obolibrary.org/obo/HP_0001385>	"Hip dysplasia"
<http://purl.obolibrary.org/obo/HP_0010762>	"Chordoma"
<http://purl.obolibrary.org/obo/HP_0008271>	"Abnormal cartilage collagen"
<http://purl.obolibrary.org/obo/HP_0000925>	"Abnormality of the vertebral column"
<http://purl.obolibrary.org/obo/HP_0002943>	"Thoracic scoliosis"
<http://purl.obolibrary.org/obo/HP_0002808>	"Kyphosis"
<http://purl.obolibrary.org/obo/HP_0002751>	"Kyphoscoliosis"
<http://purl.obolibrary.org/obo/HP_0004619>	"Lumbar kyphoscoliosis"
<http://purl.obolibrary.org/obo/HP_0003423>	"Thoracolumbar kyphoscoliosis"
<http://purl.obolibrary.org/obo/HP_0008436>	"Absent/hypoplastic coccyx"
<http://purl.obolibrary.org/obo/HP_0005881>	"Spinal instability"
<http://purl.obolibrary.org/obo/HP_0003319>	"Abnormality of the cervical spine"
<http://purl.obolibrary.org/obo/HP_0000470>	"Short neck"
<http://purl.obolibrary.org/obo/HP_0003307>	"Hyperlordosis"
<http://purl.obolibrary.org/obo/HP_0002938>	"Lumbar hyperlordosis"
<http://purl.obolibrary.org/obo/HP_0003468>	"Abnormal vertebral morphology"
<http://purl.obolibrary.org/obo/HP_0030775>	"Modic type vertebral endplate changes"
<http://purl.obolibrary.org/obo/HP_0004605>	"Absent vertebral body mineralization"
<http://purl.obolibrary.org/obo/HP_0004602>	"Cervical C2/C3 vertebral fusion"
<http://purl.obolibrary.org/obo/HP_0003312>	"Abnormal form of the vertebral bodies"
<http://purl.obolibrary.org/obo/HP_0004566>	"Pear-shaped vertebrae"
<http://purl.obolibrary.org/obo/HP_0002937>	"Hemivertebrae"
<http://purl.obolibrary.org/obo/HP_0000926>	"Platyspondyly"
<http://purl.obolibrary.org/obo/HP_0012317>	"Sacroiliac arthritis"
<http://purl.obolibrary.org/obo/HP_0010769>	"Pilonidal sinus"
<http://purl.obolibrary.org/obo/HP_0003306>	"Spinal rigidity"
<http://purl.obolibrary.org/obo/HP_0100595>	"Camptocormia"
<http://purl.obolibrary.org/obo/HP_0008443>	"Neuropathic spinal arthropathy"
<http://purl.obolibrary.org/obo/HP_0008419>	"Intervertebral disk degeneration"
<http://purl.obolibrary.org/obo/HP_0002944>	"Thoracolumbar scoliosis"
<http://purl.obolibrary.org/obo/HP_0011314>	"Abnormal long bone morphology"
<http://purl.obolibrary.org/obo/HP_0003026>	"Short long bone"
<http://purl.obolibrary.org/obo/HP_0003071>	"Flattened epiphysis"
<http://purl.obolibrary.org/obo/HP_0010577>	"Absent epiphyses"
<http://purl.obolibrary.org/obo/HP_0000929>	"Abnormal skull morphology"
<http://purl.obolibrary.org/obo/HP_0011821>	"Abnormal facial skeleton morphology"
<http://purl.obolibrary.org/obo/HP_0005465>	"Facial hyperostosis"
<http://purl.obolibrary.org/obo/HP_0010668>	"Abnormal zygomatic bone morphology"
<http://purl.obolibrary.org/obo/HP_0000272>	"Malar flattening"
<http://purl.obolibrary.org/obo/HP_0030791>	"Abnormal jaw morphology"
<http://purl.obolibrary.org/obo/HP_0010650>	"Hypoplasia of the premaxilla"
<http://purl.obolibrary.org/obo/HP_0000327>	"Hypoplasia of the maxilla"
<http://purl.obolibrary.org/obo/HP_0000277>	"Abnormal mandible morphology"
<http://purl.obolibrary.org/obo/HP_0000278>	"Retrognathia"
<http://purl.obolibrary.org/obo/HP_0000308>	"Microretrognathia"
<http://purl.obolibrary.org/obo/HP_0000303>	"Mandibular prognathia"
<http://purl.obolibrary.org/obo/HP_0010753>	"Midline defect of mandible"
<http://purl.obolibrary.org/obo/HP_0010752>	"Cleft mandible"
<http://purl.obolibrary.org/obo/HP_0000347>	"Micrognathia"
<http://purl.obolibrary.org/obo/HP_0011108>	"Recurrent sinusitis"
<http://purl.obolibrary.org/obo/HP_0005487>	"Prominent metopic ridge"
<http://purl.obolibrary.org/obo/HP_0000264>	"Abnormal mastoid morphology"
<http://purl.obolibrary.org/obo/HP_0000265>	"Mastoiditis"
<http://purl.obolibrary.org/obo/HP_0004439>	"Craniofacial dysostosis"
<http://purl.obolibrary.org/obo/HP_0005458>	"Premature closure of fontanelles"
<http://purl.obolibrary.org/obo/HP_0000932>	"Abnormal posterior cranial fossa morphology"
<http://purl.obolibrary.org/obo/HP_0002280>	"Enlarged cisterna magna"
<http://purl.obolibrary.org/obo/HP_0000256>	"Macrocephaly"
<http://purl.obolibrary.org/obo/HP_0004482>	"Relative macrocephaly"
<http://purl.obolibrary.org/obo/HP_0004481>	"Progressive macrocephaly"
<http://purl.obolibrary.org/obo/HP_0002683>	"Abnormal calvaria morphology"
<http://purl.obolibrary.org/obo/HP_0000243>	"Trigonocephaly"
<http://purl.obolibrary.org/obo/HP_0004443>	"Lambdoidal craniosynostosis"
<http://purl.obolibrary.org/obo/HP_0000268>	"Dolichocephaly"
<http://purl.obolibrary.org/obo/HP_0012294>	"Abnormal occipital bone morphology"
<http://purl.obolibrary.org/obo/HP_0005469>	"Flat occiput"
<http://purl.obolibrary.org/obo/HP_0000269>	"Prominent occiput"
<http://purl.obolibrary.org/obo/HP_0010539>	"Thin calvarium"
<http://purl.obolibrary.org/obo/HP_0000248>	"Brachycephaly"
<http://purl.obolibrary.org/obo/HP_0000263>	"Oxycephaly"
<http://purl.obolibrary.org/obo/HP_0430000>	"Abnormal frontal bone morphology"
<http://purl.obolibrary.org/obo/HP_0002007>	"Frontal bossing"
<http://purl.obolibrary.org/obo/HP_0001357>	"Plagiocephaly"
<http://purl.obolibrary.org/obo/HP_0000236>	"Abnormal anterior fontanelle morphology"
<http://purl.obolibrary.org/obo/HP_0001476>	"Delayed closure of the anterior fontanelle"
<http://purl.obolibrary.org/obo/HP_0004474>	"Persistent open anterior fontanelle"
<http://purl.obolibrary.org/obo/HP_0000260>	"Wide anterior fontanel"
<http://purl.obolibrary.org/obo/HP_0100550>	"Tendon rupture"
<http://purl.obolibrary.org/obo/HP_0002652>	"Skeletal dysplasia"
<http://purl.obolibrary.org/obo/HP_0005775>	"Multiple skeletal anomalies"
<http://purl.obolibrary.org/obo/HP_0002655>	"Spondyloepiphyseal dysplasia"
<http://purl.obolibrary.org/obo/HP_0002651>	"Spondyloepimetaphyseal dysplasia"
<http://purl.obolibrary.org/obo/HP_0003330>	"Abnormal bone structure"
<http://purl.obolibrary.org/obo/HP_0100036>	"Pseudo-fractures"
<http://purl.obolibrary.org/obo/HP_0004348>	"Abnormality of bone mineral density"
<http://purl.obolibrary.org/obo/HP_0011001>	"Increased bone mineral density"
<http://purl.obolibrary.org/obo/HP_0011002>	"Osteopetrosis"
<http://purl.obolibrary.org/obo/HP_0004349>	"Reduced bone mineral density"
<http://purl.obolibrary.org/obo/HP_0002748>	"Rickets"
<http://purl.obolibrary.org/obo/HP_0000939>	"Osteoporosis"
<http://purl.obolibrary.org/obo/HP_0000938>	"Osteopenia"
<http://purl.obolibrary.org/obo/HP_0002797>	"Osteolysis"
<http://purl.obolibrary.org/obo/HP_0001371>	"Flexion contracture"
<http://purl.obolibrary.org/obo/HP_0012385>	"Camptodactyly"
<http://purl.obolibrary.org/obo/HP_0005781>	"Contractures of the large joints"
<http://purl.obolibrary.org/obo/HP_0003121>	"Limb joint contracture"
<http://purl.obolibrary.org/obo/HP_0005750>	"Lower-limb joint contracture"
<http://purl.obolibrary.org/obo/HP_0032153>	"Joint subluxation"
<http://purl.obolibrary.org/obo/HP_0001386>	"Joint swelling"
<http://purl.obolibrary.org/obo/HP_0100774>	"Hyperostosis"
<http://purl.obolibrary.org/obo/HP_0000765>	"Abnormal thorax morphology"
<http://purl.obolibrary.org/obo/HP_0000892>	"Bifid ribs"
<http://purl.obolibrary.org/obo/HP_0001591>	"Bell-shaped thorax"
<http://purl.obolibrary.org/obo/HP_0000882>	"Hypoplastic scapulae"
<http://purl.obolibrary.org/obo/HP_0000766>	"Abnormal sternum morphology"
<http://purl.obolibrary.org/obo/HP_0000768>	"Pectus carinatum"
<http://purl.obolibrary.org/obo/HP_0000767>	"Pectus excavatum"
<http://purl.obolibrary.org/obo/HP_0000902>	"Rib fusion"
<http://purl.obolibrary.org/obo/HP_0000919>	"Abnormality of the costochondral junction"
<http://purl.obolibrary.org/obo/HP_0005257>	"Thoracic hypoplasia"
<http://purl.obolibrary.org/obo/HP_0000774>	"Narrow chest"
<http://purl.obolibrary.org/obo/HP_0000921>	"Missing ribs"
<http://purl.obolibrary.org/obo/HP_0001555>	"Asymmetry of the thorax"
<http://purl.obolibrary.org/obo/HP_0001369>	"Arthritis"
<http://purl.obolibrary.org/obo/HP_0001997>	"Gout"
<http://purl.obolibrary.org/obo/HP_0001370>	"Rheumatoid arthritis"
<http://purl.obolibrary.org/obo/HP_0001373>	"Joint dislocation"
<http://purl.obolibrary.org/obo/HP_0003521>	"Disproportionate short-trunk short stature"
<http://purl.obolibrary.org/obo/HP_0008922>	"Childhood-onset short-trunk short stature"
<http://purl.obolibrary.org/obo/HP_0000934>	"Chondrocalcinosis"
<http://purl.obolibrary.org/obo/HP_0003040>	"Arthropathy"
<http://purl.obolibrary.org/obo/HP_0040165>	"Periostitis"
<http://purl.obolibrary.org/obo/HP_0040188>	"Osteochondrosis"
<http://purl.obolibrary.org/obo/HP_0010886>	"Osteochondritis dissecans"
<http://purl.obolibrary.org/obo/HP_0012276>	"Digital flexor tenosynovitis"
