?child	?label
<http://purl.obolibrary.org/obo/UBERON_0004741>	"cleithrum"
<http://purl.obolibrary.org/obo/UBERON_0008202>	"bone of hip region"
<http://purl.obolibrary.org/obo/UBERON_2000692>	"symplectic"
<http://purl.obolibrary.org/obo/UBERON_0002412>	"vertebra"
<http://purl.obolibrary.org/obo/UBERON_2001281>	"branchiostegal ray 2"
<http://purl.obolibrary.org/obo/UBERON_0011597>	"bone of upper jaw"
<http://purl.obolibrary.org/obo/UBERON_2000657>	"entopterygoid"
<http://purl.obolibrary.org/obo/UBERON_2000240>	"metapterygoid"
<http://purl.obolibrary.org/obo/UBERON_0011634>	"ectopterygoid bone"
<http://purl.obolibrary.org/obo/UBERON_0006597>	"quadrate bone"
<http://purl.obolibrary.org/obo/UBERON_0004740>	"basibranchial bone"
<http://purl.obolibrary.org/obo/UBERON_2000674>	"interopercle"
<http://purl.obolibrary.org/obo/UBERON_0001091>	"calcareous tooth"
<http://purl.obolibrary.org/obo/UBERON_2001142>	"tooth 5V"
<http://purl.obolibrary.org/obo/UBERON_2001143>	"tooth 4V"
<http://purl.obolibrary.org/obo/UBERON_2001145>	"tooth 3V"
<http://purl.obolibrary.org/obo/UBERON_0036266>	"pars interarticularis of vertebra"
<http://purl.obolibrary.org/obo/UBERON_0007844>	"cartilage element"
<http://purl.obolibrary.org/obo/UBERON_0011004>	"pharyngeal arch cartilage"
<http://purl.obolibrary.org/obo/UBERON_0011607>	"hyomandibular cartilage"
<http://purl.obolibrary.org/obo/UBERON_0003932>	"cartilage element of chondrocranium"
<http://purl.obolibrary.org/obo/UBERON_0011242>	"ethmoid cartilage"
<http://purl.obolibrary.org/obo/UBERON_0005945>	"neurocranial trabecula"
<http://purl.obolibrary.org/obo/UBERON_0001708>	"jaw skeleton"
<http://purl.obolibrary.org/obo/UBERON_0004103>	"alveolar ridge"
<http://purl.obolibrary.org/obo/UBERON_0001130>	"vertebral column"
<http://purl.obolibrary.org/obo/CL_0002092>	"bone marrow cell"
<http://purl.obolibrary.org/obo/CL_0002540>	"mesenchymal stem cell of the bone marrow"
<http://purl.obolibrary.org/obo/CL_0002476>	"bone marrow macrophage"
<http://purl.obolibrary.org/obo/CL_0000557>	"granulocyte monocyte progenitor cell"
<http://purl.obolibrary.org/obo/CL_0002001>	"CD34-positive, CD38-positive granulocyte monocyte progenitor"
<http://purl.obolibrary.org/obo/CL_0002002>	"Kit-positive granulocyte monocyte progenitor"
<http://purl.obolibrary.org/obo/UBERON_0001752>	"enamel"
<http://purl.obolibrary.org/obo/UBERON_4200173>	"dorsal ridge"
<http://purl.obolibrary.org/obo/UBERON_0002091>	"appendicular skeleton"
<http://purl.obolibrary.org/obo/UBERON_0006865>	"metaphysis of femur"
<http://purl.obolibrary.org/obo/UBERON_0011085>	"palatoquadrate arch"
<http://purl.obolibrary.org/obo/UBERON_0011153>	"ventral hyoid arch skeleton"
<http://purl.obolibrary.org/obo/UBERON_0006072>	"cervical region of vertebral column"
<http://purl.obolibrary.org/obo/UBERON_0000980>	"trochanter"
<http://purl.obolibrary.org/obo/ZFA_0000407>	"pectoral girdle"
<http://purl.obolibrary.org/obo/UBERON_0001754>	"dental pulp"
<http://purl.obolibrary.org/obo/UBERON_0001825>	"paranasal sinus"
<http://purl.obolibrary.org/obo/UBERON_0001764>	"maxillary sinus"
<http://purl.obolibrary.org/obo/UBERON_0002453>	"ethmoid sinus"
<http://purl.obolibrary.org/obo/UBERON_0010710>	"pectoral fin skeleton"
<http://www.ebi.ac.uk/efo/EFO_0000949>	"cartilage"
<http://purl.obolibrary.org/obo/UBERON_0004770>	"articular system"
<http://purl.obolibrary.org/obo/UBERON_0002371>	"bone marrow"
<http://purl.obolibrary.org/obo/UBERON_0001443>	"chest"
<http://purl.obolibrary.org/obo/UBERON_0005096>	"descending thin limb"
<http://purl.obolibrary.org/obo/UBERON_0002027>	"stratum corneum of epidermis"
<http://purl.obolibrary.org/obo/UBERON_0003126>	"trachea"
<http://purl.obolibrary.org/obo/UBERON_0004167>	"orbitofrontal cortex"
<http://purl.obolibrary.org/obo/UBERON_0000211>	"ligament"
<http://purl.obolibrary.org/obo/UBERON_0036262>	"uterine ligament"
<http://purl.obolibrary.org/obo/UBERON_0012332>	"broad ligament of uterus"
<http://purl.obolibrary.org/obo/UBERON_0000927>	"mesectoderm"
<http://purl.obolibrary.org/obo/UBERON_0034972>	"jugular body"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"anatomical system"
<http://purl.obolibrary.org/obo/UBERON_0001008>	"renal system"
<http://purl.obolibrary.org/obo/UBERON_0001016>	"nervous system"
<http://purl.obolibrary.org/obo/UBERON_6003559>	"insect adult nervous system"
<http://purl.obolibrary.org/obo/UBERON_0000990>	"reproductive system"
<http://purl.obolibrary.org/obo/UBERON_0000079>	"male reproductive system"
<http://purl.obolibrary.org/obo/UBERON_0000474>	"female reproductive system"
<http://purl.obolibrary.org/obo/UBERON_0004122>	"genitourinary system"
<http://purl.obolibrary.org/obo/UBERON_0005409>	"alimentary part of gastrointestinal system"
<http://purl.obolibrary.org/obo/UBERON_0002390>	"hematopoietic system"
<http://www.ebi.ac.uk/efo/EFO_0001941>	"blood component"
<http://www.ebi.ac.uk/efo/EFO_0010852>	"HG02870"
<http://www.ebi.ac.uk/efo/EFO_0010859>	"HG02981"
<http://www.ebi.ac.uk/efo/EFO_0010876>	"HG03342"
<http://www.ebi.ac.uk/efo/EFO_0010855>	"HG02938"
<http://www.ebi.ac.uk/efo/EFO_0010846>	"HG02678"
<http://www.ebi.ac.uk/efo/EFO_0010842>	"HG02588"
<http://www.ebi.ac.uk/efo/EFO_0010863>	"HG03060"
<http://www.ebi.ac.uk/efo/EFO_0010880>	"HG03439"
<http://www.ebi.ac.uk/efo/EFO_0010866>	"HG03095"
<http://www.ebi.ac.uk/efo/EFO_0010884>	"HG03469"
<http://www.ebi.ac.uk/efo/EFO_0022579>	"KOSE"@en
<http://www.ebi.ac.uk/efo/EFO_0022546>	"LCL"@en
<http://www.ebi.ac.uk/efo/EFO_0010841>	"HG02571"
<http://www.ebi.ac.uk/efo/EFO_0010848>	"HG02763"
<http://www.ebi.ac.uk/efo/EFO_0010844>	"HG02623"
<http://www.ebi.ac.uk/efo/EFO_0010865>	"HG03066"
<http://www.ebi.ac.uk/efo/EFO_0010858>	"HG02973"
<http://www.ebi.ac.uk/efo/EFO_0010854>	"HG02885"
<http://www.ebi.ac.uk/efo/EFO_0010886>	"HG03521"
<http://www.ebi.ac.uk/efo/EFO_0010878>	"HG03378"
<http://www.ebi.ac.uk/efo/EFO_0010869>	"HG03108"
<http://www.ebi.ac.uk/efo/EFO_0022585>	"BOLETH"@en
<http://www.ebi.ac.uk/efo/EFO_0010883>	"HG03460"
<http://www.ebi.ac.uk/efo/EFO_0010871>	"HG03139"
<http://www.ebi.ac.uk/efo/EFO_0010856>	"HG02943"
<http://www.ebi.ac.uk/efo/EFO_0010847>	"HG02759"
<http://www.ebi.ac.uk/efo/EFO_0010843>	"HG02610"
<http://www.ebi.ac.uk/efo/EFO_0010888>	"HG03565"
<http://www.ebi.ac.uk/efo/EFO_0010881>	"HG03442"
<http://www.ebi.ac.uk/efo/EFO_0010867>	"HG03097"
<http://purl.obolibrary.org/obo/HP_0003146>	"Hypocholesterolemia"
<http://www.ebi.ac.uk/efo/EFO_0022508>	"CCRF-HSB-2"@en
<http://www.ebi.ac.uk/efo/EFO_0010885>	"HG03520"
<http://purl.obolibrary.org/obo/UBERON_0001969>	"blood plasma"
<http://www.ebi.ac.uk/efo/EFO_0009497>	"MSLCL"
<http://www.ebi.ac.uk/efo/EFO_0010873>	"HG03175"
<http://www.ebi.ac.uk/efo/EFO_0010860>	"HG03025"
<http://www.ebi.ac.uk/efo/EFO_0010835>	"GM19023"
<http://www.ebi.ac.uk/efo/EFO_0010849>	"HG02798"
<http://www.ebi.ac.uk/efo/EFO_0010845>	"HG02642"
<http://www.ebi.ac.uk/efo/EFO_0010887>	"HG03558"
<http://www.ebi.ac.uk/efo/EFO_0010851>	"HG02852"
<http://www.ebi.ac.uk/efo/EFO_0010875>	"HG03280"
<http://www.ebi.ac.uk/efo/EFO_0010862>	"HG03045"
<http://www.ebi.ac.uk/efo/EFO_0022507>	"JSL1"@en
<http://purl.obolibrary.org/obo/BTO_0000133>	"blood serum"
<http://www.ebi.ac.uk/efo/EFO_0010872>	"HG03159"
<http://www.ebi.ac.uk/efo/EFO_0010837>	"GM19043"
<http://www.ebi.ac.uk/efo/EFO_0010879>	"HG03432"
<http://www.ebi.ac.uk/efo/EFO_0009498>	"MSiPS"
<http://www.ebi.ac.uk/efo/EFO_0010839>	"GM21737"
<http://www.ebi.ac.uk/efo/EFO_0010889>	"HG03571"
<http://www.ebi.ac.uk/efo/EFO_0010853>	"HG02884"
<http://www.ebi.ac.uk/efo/EFO_0010840>	"GM21786"
<http://www.ebi.ac.uk/efo/EFO_0010877>	"HG03354"
<http://www.ebi.ac.uk/efo/EFO_0010850>	"HG02840"
<http://www.ebi.ac.uk/efo/EFO_0010864>	"HG03064"
<http://www.ebi.ac.uk/efo/EFO_0010890>	"HG03575"
<http://www.ebi.ac.uk/efo/EFO_0010874>	"HG03196"
<http://www.ebi.ac.uk/efo/EFO_0010870>	"HG03135"
<http://www.ebi.ac.uk/efo/EFO_0010857>	"HG02970"
<http://www.ebi.ac.uk/efo/EFO_0010861>	"HG03039"
<http://www.ebi.ac.uk/efo/EFO_0010868>	"HG03103"
<http://www.ebi.ac.uk/efo/EFO_0010882>	"HG03457"
<http://www.ebi.ac.uk/efo/EFO_0010836>	"GM19025"
<http://www.ebi.ac.uk/efo/EFO_0010838>	"GM21515"
<http://purl.obolibrary.org/obo/UBERON_0002330>	"exocrine system"
<http://purl.obolibrary.org/obo/UBERON_0002465>	"lymphoid system"
<http://purl.obolibrary.org/obo/UBERON_0005281>	"ventricular system of central nervous system"
<http://purl.obolibrary.org/obo/UBERON_0002416>	"integumental system"
<http://purl.obolibrary.org/obo/UBERON_0002204>	"musculoskeletal system"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"cardiovascular system"
<http://www.ebi.ac.uk/efo/EFO_0001955>	"heart component"
<http://purl.obolibrary.org/obo/UBERON_2005073>	"atrioventricular ring"
<http://purl.obolibrary.org/obo/UBERON_0005989>	"atrioventricular septum"
<http://purl.obolibrary.org/obo/UBERON_0002094>	"interventricular septum"
<http://purl.obolibrary.org/obo/UBERON_0000946>	"cardiac valve"
<http://purl.obolibrary.org/obo/UBERON_0002134>	"tricuspid valve"
<http://purl.obolibrary.org/obo/UBERON_0002146>	"pulmonary valve"
<http://purl.obolibrary.org/obo/UBERON_0002135>	"mitral valve"
<http://purl.obolibrary.org/obo/UBERON_0002137>	"aortic valve"
<http://purl.obolibrary.org/obo/UBERON_0002081>	"cardiac atrium"
<http://purl.obolibrary.org/obo/UBERON_0002079>	"left cardiac atrium"
<http://purl.obolibrary.org/obo/UBERON_0002078>	"right cardiac atrium"
<http://purl.obolibrary.org/obo/UBERON_0005983>	"heart layer"
<http://purl.obolibrary.org/obo/UBERON_0004124>	"myocardium trabecular layer"
<http://purl.obolibrary.org/obo/UBERON_0002349>	"myocardium"
<http://purl.obolibrary.org/obo/UBERON_0002302>	"myocardium of atrium"
<http://purl.obolibrary.org/obo/UBERON_0001083>	"myocardium of ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002165>	"endocardium"
<http://purl.obolibrary.org/obo/CL_2000018>	"endothelial cell of coronary artery"
<http://purl.obolibrary.org/obo/UBERON_0002348>	"epicardium"
<http://purl.obolibrary.org/obo/UBERON_0006618>	"atrium auricular region"
<http://purl.obolibrary.org/obo/UBERON_0004152>	"bulbus arteriosus"
<http://purl.obolibrary.org/obo/UBERON_0002082>	"cardiac ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002084>	"heart left ventricle"
<http://purl.obolibrary.org/obo/UBERON_0002080>	"heart right ventricle"
<http://purl.obolibrary.org/obo/UBERON_0007798>	"vascular system"
<http://purl.obolibrary.org/obo/UBERON_0001009>	"circulatory system"
<http://purl.obolibrary.org/obo/UBERON_0001004>	"respiratory system"
<http://www.ebi.ac.uk/efo/EFO_0001986>	"lung structure"
<http://purl.obolibrary.org/obo/UBERON_0002174>	"middle lobe of right lung"
<http://purl.obolibrary.org/obo/CL_0002062>	"pulmonary alveolar type 1 cell"
<http://purl.obolibrary.org/obo/UBERON_0002183>	"lobar bronchus"
<http://purl.obolibrary.org/obo/UBERON_0002170>	"upper lobe of right lung"
<http://purl.obolibrary.org/obo/CL_0002063>	"pulmonary alveolar type 2 cell"
<http://purl.obolibrary.org/obo/UBERON_0002184>	"segmental bronchus"
<http://purl.obolibrary.org/obo/UBERON_0008952>	"upper lobe of left lung"
<http://purl.obolibrary.org/obo/UBERON_0002186>	"bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0002188>	"respiratory bronchiole"
<http://purl.obolibrary.org/obo/UBERON_0008953>	"lower lobe of left lung"
<http://purl.obolibrary.org/obo/UBERON_0008946>	"lung parenchyma"
<http://purl.obolibrary.org/obo/CL_0002553>	"fibroblast of lung"
<http://www.ebi.ac.uk/efo/EFO_0010668>	"lung capillary endothelial cell"@en
<http://purl.obolibrary.org/obo/UBERON_0002171>	"lower lobe of right lung"
<http://purl.obolibrary.org/obo/UBERON_0001007>	"digestive system"
<http://purl.obolibrary.org/obo/UBERON_0001033>	"gustatory system"
<http://purl.obolibrary.org/obo/UBERON_0001750>	"lacrimal apparatus"
<http://www.ebi.ac.uk/efo/EFO_0000795>	"animal developmental tissue"
<http://purl.obolibrary.org/obo/UBERON_0011683>	"adductor mandibulae"
<http://purl.obolibrary.org/obo/FBbt_00000444>	"anterior midgut primordium"
<http://www.ebi.ac.uk/efo/EFO_0000260>	"anterior endoderm anlage in statu nascendi"
<http://purl.obolibrary.org/obo/FBbt_00005516>	"embryonic primordium of adult muscle precursor"
<http://purl.obolibrary.org/obo/UBERON_6005831>	"insect dorsal imaginal precursor"
<http://purl.obolibrary.org/obo/UBERON_6001779>	"insect haltere disc"
<http://purl.obolibrary.org/obo/FBbt_00017010>	"tracheal dorsal trunk primordium"
<http://purl.obolibrary.org/obo/ZFA_0000003>	"adaxial cells"
<http://purl.obolibrary.org/obo/FBbt_00005072>	"circular visceral muscle fiber"
<http://purl.obolibrary.org/obo/UBERON_6005526>	"insect dorsal epidermis primordium"
<http://www.ebi.ac.uk/efo/EFO_0000413>	"dorsal apodeme specific anlage"
<http://purl.obolibrary.org/obo/FBbt_00005556>	"apoptotic amnioserosa"
<http://www.ebi.ac.uk/efo/EFO_0000244>	"adult midgut precursor"
<http://www.ebi.ac.uk/efo/EFO_0000386>	"crystal cell specific anlage"
<http://purl.obolibrary.org/obo/FBbt_10005249>	"embryonic primordium of adult eye"
<http://purl.obolibrary.org/obo/FBbt_00005498>	"dorsal pharyngeal muscle primordium"
<http://www.ebi.ac.uk/efo/EFO_0001903>	"nervous system developmental tissue"
<http://www.ebi.ac.uk/efo/EFO_0001910>	"brain structure developmental tissue"
<http://purl.obolibrary.org/obo/UBERON_0004064>	"neural tube basal plate"
<http://purl.obolibrary.org/obo/FBbt_00004011>	"insulin secreting cell of pars intercerebralis"
<http://www.ebi.ac.uk/efo/EFO_0000435>	"ectoderm anlage in statu nascendi"
<http://purl.obolibrary.org/obo/UBERON_6005538>	"insect clypeo-labral primordium"
<http://purl.obolibrary.org/obo/FBbt_00005510>	"antennal primordium"
<http://www.ebi.ac.uk/efo/EFO_0000258>	"antennal primordium2"
<http://www.ebi.ac.uk/efo/EFO_0000416>	"dorsal ectoderm primordium"
<http://purl.obolibrary.org/obo/FBbt_00000210>	"anterior endoderm anlage"
<http://www.ebi.ac.uk/efo/EFO_0000261>	"anterior endoderm primordium"
<http://purl.obolibrary.org/obo/UBERON_2000711>	"deep cell layer (gastrulation)"
<http://www.ebi.ac.uk/efo/EFO_0000415>	"dorsal ectoderm anlage in statu nascendi"
<http://purl.obolibrary.org/obo/CL_0000392>	"crystal cell"
<http://www.ebi.ac.uk/efo/EFO_0000423>	"dorsal prothoracic pharyngeal muscle"
<http://www.ebi.ac.uk/efo/EFO_0000263>	"anterior spiracle specific anlage"
<http://purl.obolibrary.org/obo/FBbt_00005611>	"embryonic precursor of adult foregut"
<http://purl.obolibrary.org/obo/FBbt_00005646>	"embryonic precursor of adult hindgut"
<http://purl.obolibrary.org/obo/UBERON_0002115>	"jejunum"
<http://purl.obolibrary.org/obo/UBERON_0001052>	"rectum"
<http://purl.obolibrary.org/obo/UBERON_0001300>	"scrotum"
<http://purl.obolibrary.org/obo/UBERON_0002294>	"biliary system"
<http://purl.obolibrary.org/obo/UBERON_0000948>	"heart"
<http://purl.obolibrary.org/obo/UBERON_0001810>	"nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0001815>	"lumbosacral nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0001814>	"brachial nerve plexus"
<http://purl.obolibrary.org/obo/UBERON_0002423>	"hepatobiliary system"
<http://purl.obolibrary.org/obo/UBERON_0012249>	"ectocervix"
<http://purl.obolibrary.org/obo/UBERON_0002345>	"descending thoracic aorta"
<http://purl.obolibrary.org/obo/UBERON_0004370>	"anterior limiting lamina of cornea"
<http://purl.obolibrary.org/obo/UBERON_0000310>	"breast"
<http://purl.obolibrary.org/obo/UBERON_0016410>	"male breast"
<http://purl.obolibrary.org/obo/UBERON_0002185>	"bronchus"
<http://purl.obolibrary.org/obo/UBERON_0002182>	"main bronchus"
<http://purl.obolibrary.org/obo/UBERON_0001899>	"epithalamus"
<http://purl.obolibrary.org/obo/UBERON_0000011>	"parasympathetic nervous system"
<http://purl.obolibrary.org/obo/UBERON_0002314>	"midbrain tectum"
<http://purl.obolibrary.org/obo/UBERON_0002038>	"substantia nigra"
<http://www.ebi.ac.uk/efo/EFO_0002528>	"substantia nigra and ventral tegmental area"
<http://purl.obolibrary.org/obo/UBERON_0001232>	"collecting duct of renal tubule"
<http://purl.obolibrary.org/obo/UBERON_0001987>	"placenta"
<http://purl.obolibrary.org/obo/UBERON_0001928>	"preoptic area"
<http://purl.obolibrary.org/obo/UBERON_0001461>	"elbow"
<http://purl.obolibrary.org/obo/UBERON_0001839>	"bony labyrinth"
<http://purl.obolibrary.org/obo/UBERON_0004907>	"lower digestive tract"
<http://purl.obolibrary.org/obo/UBERON_0000991>	"gonad"
<http://purl.obolibrary.org/obo/UBERON_0002537>	"hermaphrodite gonad"
<http://purl.obolibrary.org/obo/UBERON_0001783>	"optic disc"
<http://purl.obolibrary.org/obo/UBERON_0002257>	"ventral horn of spinal cord"
<http://www.ebi.ac.uk/efo/EFO_0002462>	"foetal structure"
<http://purl.obolibrary.org/obo/UBERON_0009091>	"ascending vasa recta"
<http://purl.obolibrary.org/obo/UBERON_0002030>	"nipple"
<http://purl.obolibrary.org/obo/UBERON_0012170>	"core of nucleus accumbens"
<http://purl.obolibrary.org/obo/UBERON_0000966>	"retina"
<http://purl.obolibrary.org/obo/UBERON_0001875>	"globus pallidus"
<http://purl.obolibrary.org/obo/UBERON_0012652>	"colorectum"
<http://purl.obolibrary.org/obo/UBERON_0000934>	"ventral nerve cord"
<http://purl.obolibrary.org/obo/UBERON_0001715>	"oculomotor nuclear complex"
<http://purl.obolibrary.org/obo/UBERON_0000166>	"oral opening"
<http://purl.obolibrary.org/obo/UBERON_0000053>	"macula lutea"
<http://purl.obolibrary.org/obo/UBERON_0001882>	"nucleus accumbens"
<http://purl.obolibrary.org/obo/UBERON_0005403>	"ventral striatum"
<http://purl.obolibrary.org/obo/UBERON_0005090>	"muscle structure"
<http://purl.obolibrary.org/obo/UBERON_0004917>	"urethral sphincter"
<http://purl.obolibrary.org/obo/UBERON_0001111>	"intercostal muscle"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"skeletal muscle organ, vertebrate"
<http://purl.obolibrary.org/obo/UBERON_0003663>	"hindlimb muscle"
<http://purl.obolibrary.org/obo/UBERON_0001389>	"soleus muscle"
<http://purl.obolibrary.org/obo/UBERON_0011905>	"plantaris"
<http://purl.obolibrary.org/obo/UBERON_0001377>	"quadriceps femoris"
<http://purl.obolibrary.org/obo/UBERON_0001379>	"vastus lateralis"
<http://purl.obolibrary.org/obo/UBERON_0001388>	"gastrocnemius"
<http://purl.obolibrary.org/obo/UBERON_0001374>	"biceps femoris"
<http://purl.obolibrary.org/obo/UBERON_0001385>	"tibialis anterior"
<http://purl.obolibrary.org/obo/UBERON_0001601>	"extra-ocular muscle"
<http://purl.obolibrary.org/obo/UBERON_0001476>	"deltoid"
<http://purl.obolibrary.org/obo/UBERON_0001401>	"longissimus thoracis muscle"
<http://purl.obolibrary.org/obo/UBERON_0001507>	"biceps brachii"
<http://purl.obolibrary.org/obo/UBERON_0002376>	"cranial muscle"
<http://purl.obolibrary.org/obo/UBERON_0011648>	"jaw muscle"
<http://purl.obolibrary.org/obo/UBERON_0001597>	"masseter muscle"
<http://www.ebi.ac.uk/efo/EFO_0003067>	"latissimus dorsi"
<http://purl.obolibrary.org/obo/UBERON_0001774>	"skeletal muscle of trunk"
<http://purl.obolibrary.org/obo/UBERON_0001495>	"pectoral muscle"
<http://purl.obolibrary.org/obo/UBERON_0002381>	"pectoralis major"
<http://purl.obolibrary.org/obo/UBERON_0001103>	"diaphragm"
<http://purl.obolibrary.org/obo/UBERON_0000933>	"chordate pharyngeal muscle"
<http://purl.obolibrary.org/obo/UBERON_0005493>	"hyoid muscle"
<http://purl.obolibrary.org/obo/UBERON_0002337>	"endometrial stroma"
<http://purl.obolibrary.org/obo/UBERON_0000440>	"trabecula"
<http://purl.obolibrary.org/obo/UBERON_0002384>	"connective tissue"
<http://purl.obolibrary.org/obo/UBERON_0001013>	"adipose tissue"
<http://purl.obolibrary.org/obo/UBERON_0002190>	"subcutaneous adipose tissue"
<http://purl.obolibrary.org/obo/UBERON_0001347>	"white adipose tissue"
<http://purl.obolibrary.org/obo/UBERON_0007808>	"adipose tissue of abdominal region"
<http://purl.obolibrary.org/obo/UBERON_0014454>	"visceral abdominal adipose tissue"
<http://purl.obolibrary.org/obo/UBERON_0001348>	"brown adipose tissue"
<http://purl.obolibrary.org/obo/UBERON_0035818>	"visceral fat"
<http://purl.obolibrary.org/obo/UBERON_0035814>	"pericardial fat"
<http://purl.obolibrary.org/obo/UBERON_0003916>	"fat pad"
<http://purl.obolibrary.org/obo/UBERON_0015454>	"pancreatic fat pad"
<http://purl.obolibrary.org/obo/UBERON_0005406>	"perirenal fat"
<http://www.ebi.ac.uk/efo/EFO_0000811>	"fat body sensu amphibia"
<http://purl.obolibrary.org/obo/UBERON_0008982>	"fascia"
<http://purl.obolibrary.org/obo/UBERON_0001798>	"vitreous body"
<http://purl.obolibrary.org/obo/UBERON_0035845>	"enthesis"
<http://purl.obolibrary.org/obo/UBERON_0000043>	"tendon"
<http://purl.obolibrary.org/obo/BTO_0000377>	"elementary body"
<http://purl.obolibrary.org/obo/UBERON_0001946>	"inferior colliculus"
<http://purl.obolibrary.org/obo/UBERON_0001773>	"sclera"
<http://purl.obolibrary.org/obo/UBERON_0001224>	"renal pelvis"
<http://purl.obolibrary.org/obo/UBERON_0005725>	"olfactory system"
<http://purl.obolibrary.org/obo/FBbt_00001956>	"optic nerve"
<http://purl.obolibrary.org/obo/UBERON_0001885>	"dentate gyrus of hippocampal formation"
<http://purl.obolibrary.org/obo/UBERON_0003040>	"central gray substance of midbrain"
<http://purl.obolibrary.org/obo/UBERON_0002387>	"pes"
<http://www.ebi.ac.uk/efo/EFO_0000808>	"animal body part"
<http://purl.obolibrary.org/obo/UBERON_0013691>	"buttock"
<http://purl.obolibrary.org/obo/UBERON_0008337>	"inguinal part of abdomen"
<http://purl.obolibrary.org/obo/UBERON_0001464>	"hip"
<http://purl.obolibrary.org/obo/UBERON_0013702>	"body proper"
<http://purl.obolibrary.org/obo/UBERON_0001115>	"left lobe of liver"
<http://purl.obolibrary.org/obo/UBERON_0001167>	"wall of stomach"
<http://purl.obolibrary.org/obo/UBERON_0007688>	"anlage"
<http://purl.obolibrary.org/obo/UBERON_0013203>	"hypogastrium"
<http://www.ebi.ac.uk/efo/EFO_0000792>	"craniofacial tissue"
<http://purl.obolibrary.org/obo/UBERON_0005870>	"olfactory pit"
<http://purl.obolibrary.org/obo/UBERON_0007250>	"lingual tonsil"
<http://purl.obolibrary.org/obo/UBERON_0005020>	"mucosa of tongue"
<http://purl.obolibrary.org/obo/UBERON_0001706>	"nasal septum"
<http://purl.obolibrary.org/obo/UBERON_0001893>	"telencephalon"
<http://purl.obolibrary.org/obo/UBERON_0003889>	"fallopian tube"
<http://purl.obolibrary.org/obo/UBERON_0003027>	"cingulate cortex"
<http://purl.obolibrary.org/obo/UBERON_0002539>	"pharyngeal arch"
<http://purl.obolibrary.org/obo/UBERON_0008896>	"post-hyoid pharyngeal arch"
<http://purl.obolibrary.org/obo/UBERON_0000993>	"oviduct"
<http://purl.obolibrary.org/obo/UBERON_0001862>	"vestibular labyrinth"
<http://purl.obolibrary.org/obo/UBERON_0000014>	"zone of skin"
<http://purl.obolibrary.org/obo/UBERON_0004264>	"lower leg skin"
<http://purl.obolibrary.org/obo/UBERON_0001457>	"skin of eyelid"
<http://purl.obolibrary.org/obo/UBERON_0001415>	"skin of pelvis"
<http://www.ebi.ac.uk/efo/EFO_0001907>	"dorsal skin"
<http://purl.obolibrary.org/obo/UBERON_0001331>	"skin of penis"
<http://purl.obolibrary.org/obo/UBERON_0001471>	"skin of prepuce of penis"
<http://purl.obolibrary.org/obo/UBERON_0001416>	"skin of abdomen"
<http://purl.obolibrary.org/obo/UBERON_0002067>	"dermis"
<http://purl.obolibrary.org/obo/UBERON_0002211>	"nerve root"
<http://purl.obolibrary.org/obo/UBERON_0002355>	"pelvic region of trunk"
<http://purl.obolibrary.org/obo/UBERON_0001154>	"vermiform appendix"
<http://purl.obolibrary.org/obo/UBERON_0002486>	"glottis"
<http://purl.obolibrary.org/obo/UBERON_0001235>	"adrenal cortex"
<http://purl.obolibrary.org/obo/UBERON_0001629>	"carotid body"
<http://purl.obolibrary.org/obo/UBERON_0001896>	"medulla oblongata"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"lens of camera-type eye"
<http://purl.obolibrary.org/obo/UBERON_0000021>	"cutaneous appendage"
<http://purl.obolibrary.org/obo/UBERON_0002074>	"hair shaft"
<http://purl.obolibrary.org/obo/UBERON_0001037>	"strand of hair"
<http://purl.obolibrary.org/obo/UBERON_0010171>	"strand of hair of face"
<http://purl.obolibrary.org/obo/UBERON_0000022>	"feather"
<http://purl.obolibrary.org/obo/UBERON_0001557>	"upper respiratory tract"
<http://purl.obolibrary.org/obo/UBERON_0016525>	"frontal lobe"
<http://purl.obolibrary.org/obo/UBERON_0000304>	"tendon sheath"
<http://purl.obolibrary.org/obo/UBERON_0000996>	"vagina"
<http://purl.obolibrary.org/obo/FBbt_00004914>	"female accessory gland"
<http://purl.obolibrary.org/obo/UBERON_0002298>	"brainstem"
<http://purl.obolibrary.org/obo/UBERON_0001705>	"nail"
<http://purl.obolibrary.org/obo/UBERON_0000344>	"mucosa"
<http://purl.obolibrary.org/obo/UBERON_0002469>	"esophagus mucosa"
<http://purl.obolibrary.org/obo/UBERON_0003729>	"mouth mucosa"
<http://purl.obolibrary.org/obo/UBERON_0001828>	"gingiva"
<http://purl.obolibrary.org/obo/UBERON_0003343>	"mucosa of oral region"
<http://purl.obolibrary.org/obo/UBERON_0000379>	"tracheal mucosa"
<http://purl.obolibrary.org/obo/UBERON_0001826>	"nasal cavity mucosa"
<http://purl.obolibrary.org/obo/UBERON_0004982>	"mucosa of epiglottis"
